proportionalf_3.txt,wrench_fz.txt,integralf_2.txt,integralf_5.txt,wrench_fx.txt,wrench_my.txt,wrench_mx.txt,wrench_fy.txt,proportionalf_1.txt,integralf_1.txt,wrench_mz.txt,proportionalf_5.txt,proportionalf_4.txt,integralf_4.txt,proportionalf_2.txt,integralf_3.txt,veld2.txt,accd4.txt,accd2.txt,posd4.txt,error_vel_2.txt,error_vel_4.txt,error_vel_1.txt,veld4.txt,accd5.txt,error_pos_4.txt,posa3.txt,error_pos_5.txt,posa5.txt,vela1.txt,error_pos_2.txt,trq2.txt,trq3.txt,vela5.txt,posd1.txt,veld3.txt,posa2.txt,posa4.txt,posd2.txt,trq5.txt,error_vel_5.txt,trq4.txt,trq1.txt,veld1.txt,accd3.txt,posd5.txt,error_pos_1.txt,accd1.txt,vela3.txt,error_pos_3.txt,vela4.txt,veld5.txt,posd3.txt,posa1.txt,vela2.txt,error_vel_3.txt
,,,,,,,,,,,,,,,,0.191493,0.194777,0.131348,0.196173,0.106911,0.0607076,0.0444125,0.305545,0.0277729,0.0825667,-0.198125,0.02324,0.00311947,0.528298,0.103076,4.31668,-3.24615,-0.0,0.369418,-0.497875,0.0106532,0.113606,0.113729,0.017395,0.0422885,0.792999,1.34831,0.57271,-0.341501,0.0263595,0.070292,0.363639,-0.593761,-0.0975824,0.244838,0.0422885,-0.295707,0.299126,0.0845813,0.0958862
,,,,,,,,,,,,,,,,0.192798,0.19219,0.129669,0.199238,0.103517,0.0493682,0.0460109,0.30748,0.0274099,0.0832424,-0.203905,0.0236643,0.00311947,0.530312,0.104131,4.21216,-3.283,-0.0,0.375163,-0.501268,0.0115192,0.115996,0.11565,0.003479,0.0425644,0.86904,1.37444,0.576322,-0.337136,0.0267838,0.0708918,0.3588,-0.591667,-0.0967977,0.258112,0.0425644,-0.300703,0.304271,0.0892803,0.0903986
,,,,,,,,,,,,,,,,0.194086,0.189571,0.127969,0.202322,0.100778,0.0527519,0.0435329,0.309389,0.0270422,0.0835613,-0.210015,0.0240913,0.00311947,0.536353,0.105069,4.2017,-3.23945,-0.0,0.380944,-0.504617,0.012516,0.118761,0.117585,-0.024353,0.0428367,1.02112,1.37444,0.579886,-0.332715,0.0272108,0.0710946,0.3539,-0.59795,-0.0957167,0.256637,0.0428367,-0.305732,0.30985,0.093308,0.0933325
,,,,,,,,,,,,,,,,0.195357,0.18692,0.126247,0.205426,0.094665,0.0546344,0.0416769,0.311272,0.02667,0.0841204,-0.216236,0.024521,0.00311947,0.541723,0.105959,4.07105,-3.1825,-0.0,0.386761,-0.507922,0.0135733,0.121305,0.119532,0.017395,0.0431053,0.981291,1.37966,0.5834,-0.328239,0.0276405,0.0715744,0.34894,-0.603186,-0.0945591,0.256637,0.0431053,-0.310795,0.315186,0.100692,0.0952636
,,,,,,,,,,,,,,,,0.196611,0.184238,0.124505,0.208548,0.079808,0.0727144,0.0411136,0.313127,0.0262934,0.0848752,-0.222173,0.0249534,0.00311947,0.545751,0.106781,4.19125,-3.16575,-0.0,0.392612,-0.511182,0.0147111,0.123673,0.121492,0.003479,0.0433701,0.829209,1.34308,0.586865,-0.323709,0.0280729,0.0721394,0.343922,-0.612611,-0.0937171,0.240413,0.0433701,-0.31589,0.320473,0.116803,0.101429
,,,,,,,,,,,,,,,,0.197847,0.181524,0.122743,0.211688,0.0770166,0.0612689,0.0404998,0.314956,0.0259124,0.0854492,-0.228567,0.0253884,0.00311947,0.549779,0.107454,4.31145,-3.15905,-0.0,0.398498,-0.514396,0.01601,0.126239,0.123464,0.024353,0.0436311,0.861798,1.34831,0.590278,-0.319127,0.0285079,0.0720541,0.338845,-0.613658,-0.0924518,0.253687,0.0436311,-0.321018,0.326444,0.12083,0.0992616
,,,,,,,,,,,,,,,,0.199066,0.178781,0.12096,0.214847,0.0715223,0.0365218,0.0371498,0.316758,0.0255271,0.085776,-0.234614,0.025826,0.00311947,0.556492,0.10819,4.12854,-3.17915,-0.0,0.404417,-0.517564,0.0172586,0.129071,0.125449,-0.017395,0.0438883,0.999396,1.40057,0.593641,-0.314492,0.0289455,0.0728284,0.333713,-0.616799,-0.0915641,0.280236,0.0438883,-0.326178,0.331589,0.127543,0.0992351
,,,,,,,,,,,,,,,,0.200266,0.176007,0.119158,0.218023,0.0626537,0.0486202,0.0371046,0.318532,0.0251376,0.0864303,-0.240379,0.0262662,0.00311947,0.559848,0.108888,4.11809,-3.1356,-0.0,0.41037,-0.520686,0.0185575,0.131593,0.127445,-0.006958,0.0441417,1.02112,1.39012,0.596953,-0.309806,0.0293856,0.073344,0.328524,-0.625177,-0.0909906,0.269911,0.0441417,-0.33137,0.337026,0.137612,0.104491
,,,,,,,,,,,,,,,,0.201449,0.173205,0.117336,0.221217,0.0544383,0.0547911,0.036336,0.320278,0.024744,0.0868146,-0.247039,0.0267088,0.00311947,0.563876,0.109295,4.35326,-3.14565,-0.0,0.416356,-0.52376,0.0201586,0.134403,0.129454,-0.024353,0.0443911,0.858177,1.35353,0.600212,-0.30507,0.0298283,0.0735099,0.323281,-0.622035,-0.0895527,0.265487,0.0443911,-0.336592,0.342846,0.14701,0.0982751
,,,,,,,,,,,,,,,,0.202613,0.170373,0.115495,0.224429,0.0509035,0.0506093,0.0355147,0.321996,0.0243464,0.0873712,-0.253165,0.027154,0.00311947,0.567903,0.109846,4.25919,-3.1289,-0.0,0.422375,-0.526787,0.0216287,0.137058,0.131474,0.006958,0.0446365,0.86904,1.35876,0.603418,-0.300285,0.0302734,0.0739598,0.317985,-0.628319,-0.0886794,0.271386,0.0446365,-0.341845,0.348415,0.151709,0.101531
,,,,,,,,,,,,,,,,0.203759,0.167514,0.113636,0.227657,0.0446651,0.0449241,0.0346402,0.323685,0.0239447,0.0878341,-0.259323,0.0276015,0.00311947,0.571931,0.110287,4.16512,-3.10545,-0.0,0.428425,-0.529766,0.0232196,0.139823,0.133506,0.013916,0.044878,1.03198,1.37444,0.606571,-0.295451,0.030721,0.0741898,0.312636,-0.625177,-0.0878046,0.278761,0.044878,-0.347127,0.354235,0.159093,0.0954111
,,,,,,,,,,,,,,,,0.204886,0.164627,0.111759,0.230902,0.0397505,0.0510096,0.0337119,0.325346,0.0235391,0.0883359,-0.26548,0.0280515,0.00311947,0.575959,0.110699,4.31145,-3.1356,-0.0,0.434506,-0.532696,0.0248508,0.142566,0.135549,0.031311,0.0451154,1.06457,1.35876,0.609671,-0.290569,0.031171,0.0746625,0.307235,-0.632507,-0.0869595,0.274336,0.0451154,-0.35244,0.359843,0.165135,0.0998114
,,,,,,,,,,,,,,,,0.205994,0.161713,0.109863,0.234164,0.0341458,0.0511664,0.0307155,0.326978,0.0231297,0.0889206,-0.272015,0.0285038,0.00311947,0.582,0.111021,4.35326,-3.082,-0.0,0.440618,-0.535577,0.0265827,0.145243,0.137604,-0.024353,0.0453488,0.90525,1.37444,0.612716,-0.285641,0.0316233,0.0748538,0.301783,-0.629366,-0.0857664,0.275811,0.0453488,-0.357781,0.365764,0.171848,0.0937887
,,,,,,,,,,,,,,,,0.207083,0.158772,0.10795,0.237442,0.0332211,0.049819,0.0310208,0.32858,0.0227166,0.0892338,-0.278518,0.0289585,0.00311947,0.584685,0.111214,4.31145,-3.0619,-0.0,0.44676,-0.538409,0.0284556,0.148208,0.139669,0.017395,0.045578,0.898008,1.36921,0.615706,-0.280667,0.0320779,0.0749645,0.296283,-0.632507,-0.0846332,0.278761,0.045578,-0.363151,0.371795,0.173862,0.0940987
,,,,,,,,,,,,,,,,0.208153,0.155806,0.10602,0.240735,0.0242217,0.0366427,0.031942,0.330153,0.0222998,0.0896514,-0.284738,0.0294154,0.00311947,0.586699,0.111518,4.49436,-3.0418,-0.0,0.452932,-0.54119,0.0302278,0.151084,0.141745,0.024353,0.0458031,1.05009,1.32218,0.618641,-0.275649,0.0325349,0.0753566,0.290733,-0.634602,-0.0838109,0.29351,0.0458031,-0.368549,0.377575,0.183931,0.0934115
,,,,,,,,,,,,,,,,0.209203,0.152814,0.104073,0.244045,0.019902,0.0485103,0.0294512,0.331696,0.0218793,0.0900845,-0.291226,0.0298745,0.00311947,0.592069,0.111691,4.41074,-3.0686,-0.0,0.459133,-0.543921,0.0321409,0.15396,0.143832,-0.013916,0.046024,1.0863,1.39534,0.621521,-0.270586,0.032994,0.0756267,0.285136,-0.634602,-0.0827491,0.283186,0.046024,-0.373975,0.383506,0.189301,0.0906803
,,,,,,,,,,,,,,,,0.210234,0.149796,0.102109,0.247369,0.0202616,0.0485484,0.0302605,0.333209,0.0214554,0.0905994,-0.29743,0.0303359,0.00311947,0.594083,0.111835,4.34281,-3.13225,-0.0,0.465362,-0.546602,0.0340943,0.15677,0.145929,-0.020874,0.0462406,0.865419,1.38489,0.624344,-0.265481,0.0334553,0.0759353,0.279492,-0.629366,-0.0819971,0.284661,0.0462406,-0.379427,0.389427,0.189972,0.0827639
,,,,,,,,,,,,,,,,0.211245,0.146755,0.100129,0.250709,0.00986106,0.0411816,0.0289993,0.334692,0.0210279,0.0909743,-0.303635,0.0307993,0.00311947,0.598111,0.111949,4.60933,-3.0954,-0.0,0.471619,-0.549231,0.036088,0.159734,0.148037,-0.0,0.0464531,0.930597,1.35876,0.62711,-0.260333,0.0339188,0.0761511,0.273803,-0.635649,-0.0812717,0.29351,0.0464531,-0.384907,0.395468,0.201384,0.086418
,,,,,,,,,,,,,,,,0.212237,0.14369,0.0981337,0.254063,0.00682471,0.0426339,0.027681,0.336144,0.0205971,0.091386,-0.310107,0.0312649,0.00311947,0.602139,0.112052,4.33235,-3.0351,-0.0,0.477904,-0.551808,0.0381019,0.162677,0.150154,0.024353,0.0466612,1.0863,1.42147,0.62982,-0.255145,0.0343844,0.076646,0.268069,-0.635649,-0.0803053,0.29351,0.0466612,-0.390412,0.401258,0.205412,0.0838406
,,,,,,,,,,,,,,,,0.213208,0.140601,0.0961226,0.257432,-0.000930641,0.0396306,0.0276478,0.337566,0.020163,0.0918785,-0.316437,0.0317325,0.00311947,0.604824,0.112025,4.52049,-3.03175,-0.0,0.484215,-0.554334,0.0402567,0.165553,0.152281,-0.024353,0.046865,1.06095,1.41625,0.632471,-0.249916,0.034852,0.0768657,0.262291,-0.638791,-0.0795057,0.297935,0.046865,-0.395943,0.40735,0.214138,0.0844568
,,,,,,,,,,,,,,,,0.214159,0.13749,0.0940964,0.260814,-0.00602106,0.0542954,0.028899,0.338956,0.0197257,0.0922301,-0.32305,0.0322022,0.00311947,0.606166,0.111785,4.36371,-2.9748,-0.0,0.490553,-0.556807,0.042633,0.168584,0.154418,-0.017395,0.0470644,0.90525,1.4267,0.635065,-0.244648,0.0353217,0.0766987,0.256471,-0.640885,-0.0784484,0.284661,0.0470644,-0.401498,0.413854,0.22018,0.0840784
,,,,,,,,,,,,,,,,0.21509,0.134356,0.0920554,0.264211,-0.0131457,0.0394305,0.0267355,0.340315,0.0192852,0.0927283,-0.32938,0.0326738,0.00311947,0.610865,0.111716,4.33235,-2.97145,-0.0,0.496917,-0.559226,0.0448482,0.171482,0.156565,0.024353,0.0472595,0.981291,1.41625,0.637601,-0.239341,0.0357933,0.0772118,0.25061,-0.645074,-0.0776983,0.300885,0.0472595,-0.407079,0.419705,0.228235,0.0858472
,,,,,,,,,,,,,,,,0.216,0.131201,0.09,0.26762,-0.0216333,0.0304338,0.0298834,0.341643,0.0188417,0.0927753,-0.336009,0.0331474,0.00311947,0.610194,0.111375,4.301,-2.9614,-0.0,0.503305,-0.561593,0.0473454,0.174845,0.15872,-0.010437,0.0474501,1.11165,1.38489,0.640077,-0.233997,0.0362668,0.0771359,0.244708,-0.644026,-0.0766737,0.311209,0.0474501,-0.412683,0.426169,0.237633,0.0824333
,,,,,,,,,,,,,,,,0.21689,0.128024,0.0879305,0.271043,-0.0267852,0.0450043,0.0276019,0.342939,0.0183951,0.0933885,-0.342324,0.0336228,0.00311947,0.614893,0.111253,4.27487,-2.9078,-0.0,0.509718,-0.563906,0.0496311,0.177655,0.160884,0.003479,0.0476363,0.988533,1.39534,0.642495,-0.228617,0.0367423,0.0776684,0.238766,-0.645074,-0.0759866,0.297935,0.0476363,-0.41831,0.43205,0.243675,0.0811674
,,,,,,,,,,,,,,,,0.217759,0.124827,0.0858473,0.274479,-0.0306152,0.0418437,0.025932,0.344204,0.0179457,0.0935941,-0.349,0.0341001,0.00311947,0.618921,0.110778,4.33758,-2.9145,-0.0,0.516155,-0.566165,0.0522793,0.180885,0.163058,0.020874,0.047818,0.90525,1.45283,0.644853,-0.2232,0.0372195,0.0774897,0.232786,-0.648215,-0.0749611,0.30236,0.047818,-0.423961,0.438665,0.248374,0.0820499
,,,,,,,,,,,,,,,,0.218607,0.12161,0.0837508,0.277927,-0.0351375,0.0357013,0.0268872,0.345436,0.0174933,0.0940556,-0.355377,0.0345791,0.00311947,0.620263,0.110463,4.28532,-2.8944,-0.0,0.522615,-0.56837,0.0547765,0.183872,0.16524,-0.010437,0.0479952,1.09354,1.41625,0.64715,-0.217749,0.0376986,0.0781499,0.226768,-0.648215,-0.0742564,0.309734,0.0479952,-0.429633,0.444465,0.253744,0.0798451
,,,,,,,,,,,,,,,,0.219434,0.118373,0.0816412,0.281388,-0.0390094,0.0324765,0.0210693,0.346636,0.0170382,0.0943744,-0.361817,0.03506,0.00311947,0.628319,0.110015,4.35326,-2.91785,-0.0,0.529097,-0.57052,0.0574146,0.187013,0.16743,-0.031311,0.0481679,1.11527,1.36921,0.649388,-0.212265,0.0381794,0.0784199,0.220714,-0.651357,-0.0735107,0.314159,0.0481679,-0.435328,0.450678,0.258443,0.0808366
,,,,,,,,,,,,,,,,0.220239,0.115118,0.079519,0.28486,-0.0435739,0.0380687,0.0225747,0.347803,0.0165805,0.0947493,-0.368462,0.0355425,0.00311947,0.62899,0.109656,4.33235,-2.8944,-0.0,0.535602,-0.572615,0.0599722,0.190111,0.169628,0.027832,0.048336,0.919734,1.29605,0.651565,-0.206747,0.038662,0.0786013,0.214624,-0.653451,-0.0725819,0.309734,0.048336,-0.441044,0.457001,0.263813,0.0808359
,,,,,,,,,,,,,,,,0.221024,0.111843,0.0773845,0.288344,-0.051516,0.0333038,0.0226765,0.348938,0.01612,0.0951799,-0.374808,0.0360267,0.00311947,0.631004,0.109154,4.28532,-2.8944,-0.0,0.542129,-0.574655,0.0626808,0.193164,0.171835,-0.0,0.0484995,0.963186,1.36399,0.65368,-0.201197,0.0391461,0.0788041,0.2085,-0.65031,-0.0719723,0.315634,0.0484995,-0.44678,0.463325,0.27254,0.0756545
,,,,,,,,,,,,,,,,0.221787,0.108551,0.0752381,0.291839,-0.0547806,0.0226064,0.0227169,0.35004,0.0156571,0.0952014,-0.381735,0.0365125,0.00311947,0.633017,0.108347,4.34803,-2.87095,-0.0,0.548676,-0.576639,0.0657016,0.196637,0.174049,-0.027832,0.0486584,1.10078,1.35876,0.655734,-0.195617,0.0396319,0.0788868,0.202342,-0.648215,-0.0708016,0.327434,0.0486584,-0.452537,0.469789,0.276568,0.0715761
,,,,,,,,,,,,,,,,0.222529,0.105242,0.07308,0.295344,-0.066122,0.0222005,0.021353,0.351109,0.0151917,0.0955656,-0.38794,0.0369998,0.00311947,0.636374,0.10792,4.19125,-2.85085,-0.0,0.555243,-0.578567,0.0683498,0.199779,0.17627,0.027832,0.0488126,0.974049,1.3274,0.657727,-0.190006,0.0401193,0.0793018,0.196152,-0.653451,-0.070373,0.328909,0.0488126,-0.458313,0.475941,0.288651,0.0748839
,,,,,,,,,,,,,,,,0.223249,0.101915,0.0709107,0.298861,-0.0674159,0.0232363,0.0205983,0.352145,0.0147238,0.0958076,-0.394348,0.0374887,0.00311947,0.639059,0.107189,4.34281,-2.8073,-0.0,0.56183,-0.580439,0.0713101,0.203053,0.178499,-0.027832,0.0489622,0.901629,1.37966,0.659657,-0.184366,0.0406082,0.079807,0.18993,-0.651357,-0.0697593,0.328909,0.0489622,-0.464108,0.482023,0.290664,0.0709176
,,,,,,,,,,,,,,,,0.223947,0.0985725,0.0687305,0.302387,-0.074773,0.0242387,0.0164249,0.353147,0.0142537,0.0959712,-0.400961,0.037979,0.00311947,0.645101,0.106374,4.14944,-2.8207,-0.0,0.568436,-0.582255,0.0743611,0.206416,0.180735,0.024353,0.0491071,1.1044,1.37966,0.661525,-0.178697,0.0410985,0.0795458,0.183678,-0.653451,-0.0689597,0.328909,0.0491071,-0.469921,0.48889,0.29872,0.0711967
,,,,,,,,,,,,,,,,0.224623,0.0952139,0.0665397,0.305923,-0.0794669,0.017833,0.0162164,0.354116,0.0137813,0.0962111,-0.407229,0.0384708,0.00311947,0.647114,0.105606,4.26964,-2.814,-0.0,0.57506,-0.584013,0.0773718,0.209712,0.182978,0.013916,0.0492473,1.09716,1.28037,0.663331,-0.173001,0.0415903,0.0799876,0.177396,-0.653451,-0.0685236,0.336283,0.0492473,-0.475753,0.495073,0.30409,0.0694382
,,,,,,,,,,,,,,,,0.225278,0.0918401,0.0643387,0.309469,-0.0828402,0.026143,0.0186301,0.355051,0.0133068,0.0962171,-0.414235,0.038964,0.00311947,0.646443,0.104674,4.24351,-2.83745,-0.0,0.581702,-0.585715,0.0805537,0.213252,0.185227,-0.027832,0.0493827,0.908871,1.29082,0.665073,-0.167279,0.0420834,0.0796618,0.171085,-0.654498,-0.0673666,0.328909,0.0493827,-0.481601,0.502041,0.308118,0.0687839
,,,,,,,,,,,,,,,,0.22591,0.0884516,0.0621279,0.313024,-0.0862355,0.0196698,0.0176242,0.355953,0.0128301,0.0966306,-0.420486,0.0394585,0.00311947,0.649128,0.103919,4.0606,-2.7738,-0.0,0.588362,-0.587359,0.0835644,0.216394,0.187483,0.024353,0.0495134,1.04647,1.37966,0.666752,-0.161531,0.0425779,0.0800781,0.164748,-0.651357,-0.0669802,0.336283,0.0495134,-0.487467,0.508284,0.312145,0.0639983
,,,,,,,,,,,,,,,,0.22652,0.0850489,0.0599077,0.316588,-0.0903243,0.0146376,0.017226,0.35682,0.0123515,0.0965441,-0.427351,0.0399321,0.00314159,0.651142,0.102798,4.20693,-2.8073,0.00147493,0.595037,-0.588945,0.0869476,0.220044,0.189746,0.038269,0.0481644,1.12975,1.38489,0.668368,-0.155758,0.0430737,0.0798966,0.158383,-0.651357,-0.0659974,0.342183,0.0496393,-0.493348,0.515141,0.316844,0.0624118
,,,,,,,,,,,,,,,,0.227108,0.0816326,0.0576782,0.320161,-0.0910789,0.0169459,0.0194492,0.357654,0.0118709,0.0969527,-0.433603,0.0404291,0.00314159,0.650471,0.101985,4.14944,-2.7939,-0.0,0.601729,-0.590474,0.0900288,0.223208,0.192014,-0.017395,0.0497604,0.937839,1.36399,0.66992,-0.149962,0.0435707,0.080325,0.151994,-0.653451,-0.0656428,0.340708,0.0497604,-0.499245,0.521404,0.318187,0.0629776
,,,,,,,,,,,,,,,,0.227674,0.0782031,0.05544,0.323741,-0.0952123,0.0133204,0.0162381,0.358453,0.0113884,0.0968165,-0.440624,0.0409273,0.00314159,0.65517,0.100956,4.09718,-2.7671,-0.0,0.608435,-0.591944,0.0933315,0.226925,0.194288,0.006958,0.0498767,1.00302,1.40057,0.671408,-0.144142,0.0440689,0.0803659,0.145579,-0.651357,-0.0645335,0.345133,0.0498767,-0.505158,0.52807,0.322886,0.0594127
,,,,,,,,,,,,,,,,0.228217,0.0747611,0.0531933,0.32733,-0.0986968,0.00523563,0.0156479,0.359218,0.0109042,0.0969757,-0.446829,0.0414266,0.00314159,0.657184,0.100034,4.24351,-2.7872,-0.0,0.615157,-0.593356,0.0965335,0.230354,0.196567,0.03479,0.0499882,1.11165,1.38489,0.672832,-0.138301,0.0445682,0.0803408,0.139142,-0.65031,-0.0642554,0.353982,0.0499882,-0.511084,0.534816,0.326914,0.0569532
,,,,,,,,,,,,,,,,0.228737,0.0713071,0.0509386,0.330925,-0.0981762,0.00596598,0.0136507,0.359948,0.0104182,0.0969875,-0.453395,0.041927,0.00314159,0.66054,0.098915,4.16512,-2.7738,-0.0,0.621892,-0.59471,0.0999369,0.233938,0.198852,0.006958,0.0500948,0.937839,1.38489,0.674191,-0.132439,0.0450686,0.0806619,0.132682,-0.65031,-0.0636298,0.353982,0.0500948,-0.517024,0.54123,0.326914,0.0555995
,,,,,,,,,,,,,,,,0.229236,0.0678415,0.0486761,0.334528,-0.0996919,0.00961159,0.01226,0.360644,0.00993062,0.0972055,-0.459631,0.0424285,0.00314159,0.663225,0.098154,4.17035,-2.73695,-0.0,0.62864,-0.596005,0.102988,0.237323,0.201142,0.031311,0.0501965,0.955944,1.30127,0.675485,-0.126556,0.0455701,0.080956,0.1262,-0.653451,-0.0633474,0.351032,0.0501965,-0.522978,0.547684,0.328927,0.0574461
,,,,,,,,,,,,,,,,0.229711,0.0643651,0.0464062,0.338138,-0.0992165,0.002898,0.0155033,0.361305,0.00944146,0.0969215,-0.466479,0.042931,0.00314159,0.661211,0.0968842,4.36894,-2.7202,-0.0,0.635401,-0.597241,0.106552,0.241217,0.203437,-0.017395,0.0502934,1.11889,1.43715,0.676715,-0.120655,0.0460726,0.0805477,0.119698,-0.647168,-0.062465,0.358407,0.0502934,-0.528944,0.554854,0.328927,0.0499269
,,,,,,,,,,,,,,,,0.230164,0.0608782,0.0441294,0.341754,-0.0987638,0.00647407,0.0106262,0.361931,0.00895082,0.0972855,-0.472684,0.0434344,0.00314159,0.667253,0.0961427,4.1808,-2.76375,-0.0,0.642174,-0.598418,0.109593,0.244469,0.205736,0.031311,0.0503854,0.981291,1.36399,0.677879,-0.114735,0.046576,0.0812289,0.113176,-0.647168,-0.0622387,0.355457,0.0503854,-0.534923,0.560945,0.328927,0.0487499
,,,,,,,,,,,,,,,,0.230594,0.0573814,0.0418458,0.345377,-0.103704,-0.00030925,0.0123965,0.362523,0.00845876,0.0973016,-0.478889,0.0439387,0.00314159,0.666582,0.0951237,4.21216,-2.81065,-0.0,0.648959,-0.599536,0.112916,0.248075,0.20804,-0.0,0.0504724,0.955944,1.41102,0.678978,-0.108798,0.0470802,0.0816193,0.106636,-0.640885,-0.0620239,0.362832,0.0504724,-0.540913,0.567339,0.334298,0.041349
,,,,,,,,,,,,,,,,0.231001,0.0538753,0.0395559,0.349005,-0.103968,0.00024704,0.00873116,0.363079,0.00796537,0.09708,-0.485502,0.0444438,0.00314159,0.67128,0.093837,4.24351,-2.83075,-0.0,0.655754,-0.600594,0.116511,0.251925,0.210348,-0.027832,0.0505545,1.11165,1.36399,0.680012,-0.102844,0.0475854,0.0812853,0.100079,-0.641932,-0.0614115,0.362832,0.0505545,-0.546913,0.574468,0.334969,0.041338
,,,,,,,,,,,,,,,,0.231385,0.0503604,0.03726,0.352638,-0.109626,0.000768226,0.0063427,0.3636,0.00747072,0.0973728,-0.491706,0.0449497,0.00314159,0.674637,0.092957,4.07105,-2.76375,-0.0,0.662559,-0.601593,0.119703,0.255265,0.21266,0.013916,0.0506317,0.999396,1.30127,0.68098,-0.0968748,0.0480913,0.0816359,0.0935053,-0.641932,-0.0612179,0.362832,0.0506317,-0.552924,0.580923,0.34101,0.0403394
,,,,,,,,,,,,,,,,0.231746,0.0468372,0.0349585,0.356277,-0.110607,-0.000220706,0.00858738,0.364086,0.00697489,0.097051,-0.498571,0.0454564,0.00314159,0.673294,0.0917484,4.09718,-2.7336,-0.0,0.669373,-0.602532,0.123227,0.259226,0.214975,-0.017395,0.050704,0.948702,1.3065,0.681882,-0.090891,0.048598,0.0812609,0.0869161,-0.640885,-0.0603741,0.364307,0.050704,-0.558945,0.588112,0.342353,0.0383534
,,,,,,,,,,,,,,,,0.232084,0.0433063,0.0326517,0.35992,-0.112283,-0.0115694,0.00740969,0.364537,0.00647795,0.0970437,-0.504728,0.0459638,0.00314159,0.675308,0.0906742,4.19648,-2.7336,-0.0,0.676196,-0.60341,0.12662,0.262876,0.217295,0.017395,0.0507712,1.09354,1.35353,0.682718,-0.0848934,0.0491054,0.0815188,0.0803124,-0.644026,-0.0602464,0.376106,0.0507712,-0.564975,0.594677,0.344367,0.040616
,,,,,,,,,,,,,,,,0.232399,0.0397681,0.03034,0.363567,-0.108612,-0.00672924,0.00415206,0.364952,0.00597998,0.0968859,-0.511278,0.0464718,0.00314159,0.679336,0.0894926,4.10241,-2.72355,-0.0,0.683027,-0.604229,0.130124,0.266681,0.219617,-0.006958,0.0508335,0.937839,1.31173,0.683488,-0.0788831,0.0496134,0.0811806,0.0736954,-0.637743,-0.0597344,0.371681,0.0508335,-0.571013,0.601847,0.34101,0.033514
,,,,,,,,,,,,,,,,0.232691,0.0362234,0.0280237,0.367219,-0.109663,-0.0151988,0.00686971,0.365332,0.00548106,0.0968869,-0.517389,0.0469804,0.00314159,0.677322,0.0884247,4.09196,-2.7805,-0.0,0.689866,-0.604988,0.133518,0.270332,0.221942,-0.020874,0.0508908,0.908871,1.30127,0.684192,-0.0728609,0.050122,0.081746,0.0670659,-0.634602,-0.0596702,0.380531,0.0508908,-0.577059,0.60812,0.342353,0.0296136
,,,,,,,,,,,,,,,,0.232959,0.0326725,0.0257033,0.370874,-0.109394,-0.0163293,0.00347949,0.365677,0.00498125,0.0964269,-0.524049,0.0474896,0.00314159,0.68135,0.0870979,4.19648,-2.75035,-0.0,0.696711,-0.605687,0.137173,0.274447,0.224271,0.03479,0.0509431,1.0863,1.2856,0.684829,-0.0668277,0.0506312,0.0813312,0.060425,-0.63146,-0.0590634,0.382006,0.0509431,-0.583112,0.61538,0.342353,0.0257736
,,,,,,,,,,,,,,,,0.233205,0.029116,0.0233789,0.374532,-0.109148,-0.0115955,0.00270793,0.365986,0.00448064,0.0964127,-0.530128,0.0479993,0.00314159,0.682692,0.0862469,4.07105,-2.73025,-0.0,0.703562,-0.606325,0.140355,0.278119,0.226602,-0.0,0.0509904,0.926976,1.24901,0.6854,-0.0607844,0.0511409,0.0816374,0.0537737,-0.63146,-0.0590445,0.377581,0.0509904,-0.589173,0.621925,0.342353,0.0251355
,,,,,,,,,,,,,,,,0.233427,0.0255545,0.021051,0.378193,-0.109598,-0.0113222,0.00321238,0.366259,0.0039793,0.0964014,-0.536427,0.0485094,0.00314159,0.682692,0.0852169,4.02402,-2.7336,-0.0,0.710419,-0.606902,0.143718,0.281792,0.228935,0.017395,0.0510327,0.948702,1.28037,0.685905,-0.054732,0.051651,0.0816369,0.0471131,-0.63146,-0.0588118,0.377581,0.0510327,-0.595239,0.628782,0.343024,0.0245579
,,,,,,,,,,,,,,,,0.233626,0.0219885,0.01872,0.381857,-0.112755,-0.019934,0.00499273,0.366497,0.0034773,0.096105,-0.54282,0.0490199,0.00314159,0.68135,0.0838065,4.11809,-2.74365,-0.0,0.71728,-0.607419,0.147464,0.285752,0.23127,-0.010437,0.05107,1.07544,1.35876,0.686342,-0.0486714,0.0521615,0.0815101,0.040444,-0.63146,-0.0584903,0.386431,0.05107,-0.60131,0.63577,0.346381,0.0240409
,,,,,,,,,,,,,,,,0.233801,0.0184186,0.0163862,0.385523,-0.111237,-0.0153072,0.00334995,0.366699,0.00297473,0.0960763,-0.548868,0.0495308,0.00314159,0.683364,0.0829517,4.02402,-2.7738,-0.0,0.724145,-0.607876,0.150655,0.289447,0.233607,-0.010437,0.0511023,0.898008,1.3274,0.686713,-0.0426035,0.0526724,0.0818104,0.0337675,-0.628319,-0.0585193,0.382006,0.0511023,-0.607387,0.642335,0.345038,0.0204429
