wrench_fy.txt,wrench_fz.txt,proportionalf_3.txt,wrench_mz.txt,integralf_3.txt,wrench_fx.txt,integralf_4.txt,integralf_2.txt,proportionalf_4.txt,wrench_mx.txt,integralf_1.txt,proportionalf_5.txt,proportionalf_1.txt,wrench_my.txt,integralf_5.txt,proportionalf_2.txt,error_vel_4.txt,posd2.txt,posa2.txt,accd1.txt,vela2.txt,vela5.txt,error_vel_1.txt,error_vel_2.txt,veld2.txt,error_pos_5.txt,veld5.txt,posa1.txt,accd4.txt,vela3.txt,posd1.txt,posd4.txt,error_pos_2.txt,accd5.txt,trq5.txt,trq4.txt,trq1.txt,accd3.txt,vela4.txt,error_pos_1.txt,trq3.txt,accd2.txt,error_pos_4.txt,posd3.txt,vela1.txt,posa4.txt,veld4.txt,posa5.txt,error_vel_3.txt,trq2.txt,posa3.txt,error_pos_3.txt,veld1.txt,posd5.txt,error_vel_5.txt,veld3.txt,estimated_trqs_3.txt,estimated_trqs_2.txt,estimated_trqs_1.txt,estimated_trqs_4.txt,estimated_trqs_5.txt
,,,,,,,,,,,,,,,,0.0511431,0.14605,0.0326846,0.418225,0.203398,0.00147493,0.0480186,0.0552119,0.25861,0.0194693,0.0408596,0.247813,0.390344,-0.725708,0.312965,0.292101,0.113366,0.0308365,0.03479,0.836451,1.31695,-0.473989,0.466077,0.065152,-3.33325,0.195172,0.101725,-0.354694,0.506145,0.190376,0.51722,0.00362832,0.0976553,4.28532,-0.255176,-0.0995181,0.554164,0.0230977,0.0393847,-0.628053,-1.37326,1.60408,0.107239,0.613877,-0.00286469
,,,,,,,,,,,,,,,,0.0476501,0.148646,0.0346683,0.413526,0.206083,-0.0,0.0501636,0.0544676,0.260551,0.0198795,0.0411662,0.252777,0.385958,-0.725708,0.318528,0.297293,0.113978,0.0304901,-0.024353,0.988533,1.32218,-0.468663,0.473451,0.0657504,-3.30645,0.192979,0.102182,-0.360998,0.508159,0.195111,0.521101,0.00362832,0.092942,4.26964,-0.26215,-0.0988479,0.558323,0.0235078,0.0411662,-0.632766,-2.41464,0.872685,0.0218921,0.112013,-0.00143248
,,,,,,,,,,,,,,,,0.0500125,0.151261,0.0367929,0.408757,0.211453,-0.0,0.054275,0.051016,0.262469,0.0202926,0.0414694,0.257822,0.381507,-0.744557,0.324132,0.302523,0.114469,0.0301385,0.003479,0.803862,1.33786,-0.463258,0.474926,0.0663095,-3.29975,0.190753,0.102633,-0.367349,0.508159,0.199889,0.524939,0.00362832,0.107132,4.40552,-0.2698,-0.0975491,0.562434,0.023921,0.0414694,-0.637426,-0.918401,2.71323,0.437061,0.971145,-0.00275432
,,,,,,,,,,,,,,,,0.0449555,0.153896,0.0390383,0.40392,0.223536,-0.0,0.0509544,0.0408292,0.264366,0.0206867,0.041769,0.263088,0.376992,-0.744557,0.329776,0.307791,0.114857,0.0297818,0.017395,0.970428,1.36399,-0.457776,0.483776,0.066688,-3.2562,0.188496,0.103145,-0.373746,0.515543,0.204646,0.528731,0.00365044,0.102527,4.24874,-0.277057,-0.0966894,0.566498,0.0243372,0.041769,-0.642031,-0.856771,2.64357,0.257757,0.944098,-0.00322371
,,,,,,,,,,,,,,,,0.0442778,0.156549,0.0413945,0.399015,0.235619,0.00147493,0.052284,0.0306197,0.266239,0.0211059,0.042065,0.268153,0.372414,-0.741416,0.335461,0.313097,0.115154,0.0294202,-0.017395,0.800241,1.35876,-0.452217,0.488201,0.0673083,-3.25285,0.186207,0.10354,-0.38019,0.518229,0.209558,0.532478,0.00365044,0.094835,4.37416,-0.284424,-0.0957655,0.570513,0.0247563,0.0405901,-0.646581,-1.68973,1.06941,0.244041,0.314716,-0.00106577
,,,,,,,,,,,,,,,,0.0479788,0.15922,0.0437507,0.394044,0.235619,-0.0,0.0502078,0.0324702,0.26809,0.021528,0.0423574,0.27348,0.367774,-0.742463,0.341186,0.318441,0.11547,0.0290536,0.003479,0.963186,1.39534,-0.446583,0.488201,0.0677067,-3.3232,0.183887,0.104082,-0.386678,0.52427,0.214358,0.536179,0.00365044,0.0913881,4.16512,-0.291823,-0.0948553,0.574478,0.0251784,0.0423574,-0.651075,-0.811813,3.2409,0.433868,1.09789,-0.00374536
,,,,,,,,,,,,,,,,0.0442585,0.16191,0.0463486,0.389007,0.254415,-0.0,0.0487529,0.0155015,0.269917,0.021953,0.042646,0.278625,0.363073,-0.745605,0.346951,0.323821,0.115562,0.0286823,0.038269,0.916113,1.41625,-0.440875,0.495575,0.0683257,-3.3232,0.181537,0.104529,-0.393211,0.52964,0.219292,0.539834,0.00365044,0.0900924,4.37939,-0.299111,-0.0940998,0.578393,0.0256035,0.042646,-0.655512,-0.833152,2.3649,0.219474,0.884245,-0.00331914
,,,,,,,,,,,,,,,,0.0434407,0.164619,0.0490169,0.383906,0.262471,-0.0,0.0499324,0.00924964,0.27172,0.0223809,0.042931,0.284062,0.358312,-0.739321,0.352754,0.329237,0.115602,0.0283061,-0.031311,0.908871,1.39012,-0.435094,0.5,0.0686917,-3.30645,0.179156,0.104768,-0.399788,0.532325,0.224469,0.543441,0.00365044,0.0794293,4.09718,-0.306509,-0.0932785,0.582258,0.0260314,0.042931,-0.659892,-1.94656,1.45563,0.39886,0.313797,-0.000490111
,,,,,,,,,,,,,,,,0.0469997,0.167345,0.051655,0.378742,0.270526,-0.0,0.0456903,0.00297382,0.2735,0.0228116,0.0432121,0.2895,0.353493,-0.751888,0.358596,0.334689,0.11569,0.0279254,-0.003479,1.01388,1.43715,-0.429241,0.5,0.069096,-3.29975,0.176746,0.105397,-0.406409,0.540381,0.229292,0.547,0.00365044,0.0876739,4.31668,-0.314316,-0.0920922,0.586071,0.0264621,0.0432121,-0.664214,-1.78419,1.28397,0.182086,0.398881,-0.00142306
,,,,,,,,,,,,,,,,0.0446106,0.170088,0.0544039,0.373515,0.273882,-0.0,0.045424,0.0013727,0.275255,0.0232451,0.0434895,0.295098,0.348614,-0.760265,0.364475,0.340177,0.115685,0.02754,-0.0,0.883524,1.40057,-0.423318,0.5059,0.0693771,-3.25955,0.174307,0.105664,-0.413072,0.544408,0.234513,0.55051,0.00365044,0.0917887,4.23306,-0.321793,-0.0912787,0.589832,0.0268956,0.0434895,-0.668477,-1.65477,1.65056,0.302872,0.443868,-0.00143026
,,,,,,,,,,,,,,,,0.0480721,0.17285,0.0572636,0.368228,0.281938,-0.0,0.0437625,-0.0049519,0.276986,0.0236593,0.0437629,0.300445,0.343679,-0.767596,0.370392,0.345699,0.115586,0.0271501,0.031311,1.0175,1.39012,-0.417325,0.5059,0.0699472,-3.2294,0.17184,0.106186,-0.419778,0.549779,0.239513,0.553972,0.00367257,0.0949158,4.39507,-0.329396,-0.0903819,0.593541,0.0273319,0.0437629,-0.67268,-1.34092,1.48378,-0.0717854,0.689862,-0.00289728
,,,,,,,,,,,,,,,,0.0352598,0.175628,0.0601031,0.36288,0.281938,0.00147493,0.0487606,-0.00324596,0.278692,0.0240983,0.0440325,0.306054,0.338688,-0.76969,0.376346,0.351256,0.115525,0.0267558,-0.027832,0.840072,1.40057,-0.411264,0.522124,0.0702924,-3.1959,0.169344,0.106345,-0.426525,0.548436,0.244911,0.557384,0.00367257,0.0928672,4.29577,-0.337297,-0.0892283,0.597197,0.0277708,0.0425575,-0.676823,-1.57925,1.72119,0.388705,0.468109,-0.00148998
,,,,,,,,,,,,,,,,0.0386215,0.178423,0.0630332,0.357473,0.289993,-0.0,0.0449784,-0.00962048,0.280373,0.0245399,0.044298,0.311682,0.333642,-0.775973,0.382336,0.356847,0.11539,0.0263572,0.027832,0.999396,1.44238,-0.405136,0.522124,0.0706537,-3.21265,0.166821,0.106692,-0.433314,0.55582,0.250155,0.560745,0.00367257,0.0950683,4.301,-0.344931,-0.0883829,0.600799,0.0282125,0.044298,-0.680905,-0.452588,3.81998,0.60281,1.35458,-0.00392528
,,,,,,,,,,,,,,,,0.0271832,0.181235,0.0665071,0.352008,0.310803,-0.0,0.0397992,-0.0287747,0.282028,0.0249842,0.0445596,0.317895,0.328541,-0.779115,0.388362,0.362471,0.114728,0.0259542,0.027832,0.821967,1.40057,-0.398943,0.536873,0.0704668,-3.23275,0.164271,0.106298,-0.440143,0.564547,0.256173,0.564056,0.00367257,0.0941894,4.38984,-0.353413,-0.0867299,0.604346,0.0286568,0.0445596,-0.684926,-1.31639,1.87813,0.269885,0.757654,-0.00211445
,,,,,,,,,,,,,,,,0.0127438,0.184064,0.0696084,0.346486,0.314831,-0.0,0.0372502,-0.0311725,0.283658,0.0254311,0.0448171,0.323483,0.323387,-0.785398,0.394423,0.368128,0.114456,0.0255471,-0.010437,0.97767,1.36399,-0.392685,0.554572,0.0709394,-3.18585,0.161694,0.106557,-0.447012,0.570588,0.261571,0.567316,0.00367257,0.0965144,4.21738,-0.361393,-0.0856193,0.607839,0.0291037,0.0448171,-0.688884,-1.47987,1.92637,0.259331,0.417062,-0.00218128
,,,,,,,,,,,,,,,,0.029226,0.186909,0.0729615,0.340909,0.328256,-0.0,0.0386734,-0.0429942,0.285262,0.0258805,0.0450705,0.329223,0.318181,-0.78854,0.400518,0.373817,0.113947,0.0251359,0.020874,0.807483,1.35876,-0.386363,0.541298,0.0712955,-3.16575,0.159091,0.106937,-0.453921,0.572602,0.266881,0.570524,0.00367257,0.0957607,4.21738,-0.369106,-0.0848151,0.611276,0.0295531,0.0450705,-0.692779,-1.13578,1.88001,0.397177,0.776389,-0.00143328
,,,,,,,,,,,,,,,,0.0161574,0.189769,0.0761635,0.335276,0.33027,-0.0,0.0326564,-0.0434303,0.28684,0.0263325,0.0453198,0.335073,0.312924,-0.789587,0.406648,0.379538,0.113606,0.0247206,-0.013916,0.981291,1.37966,-0.37998,0.557522,0.071575,-3.1289,0.156462,0.106883,-0.460868,0.582,0.272655,0.573679,0.00367257,0.0929762,4.3219,-0.377337,-0.0835311,0.614657,0.0300051,0.0453198,-0.696611,-1.21576,2.02598,-0.0939528,0.689732,-0.00439479
,,,,,,,,,,,,,,,,0.0177852,0.192645,0.0796676,0.32959,0.340339,-0.0,0.041351,-0.0519481,0.288391,0.0267869,0.0455649,0.340863,0.307617,-0.791681,0.412811,0.385291,0.112978,0.0243013,0.038269,0.807483,1.34831,-0.373535,0.558997,0.0719485,-3.1155,0.153809,0.107171,-0.467853,0.57663,0.278119,0.576782,0.00367257,0.0913029,4.19648,-0.385128,-0.0827249,0.617981,0.0304595,0.0455649,-0.700378,-0.962529,2.25974,0.328374,0.864335,-0.00251913
,,,,,,,,,,,,,,,,0.00903524,0.195537,0.0830005,0.323851,0.347052,-0.0,0.0385767,-0.0571362,0.289916,0.0272438,0.0458058,0.346491,0.302261,-0.791681,0.419007,0.391074,0.112536,0.0238781,0.038269,0.963186,1.41102,-0.367031,0.570796,0.072516,-3.11885,0.15113,0.107423,-0.474875,0.582671,0.28365,0.579832,0.00367257,0.0876001,4.13899,-0.392809,-0.0820661,0.621248,0.0309163,0.0458058,-0.704081,-1.0908,2.22231,0.383144,0.696798,-0.00210979
,,,,,,,,,,,,,,,,0.0120309,0.198443,0.086565,0.31806,0.357121,-0.0,0.0357448,-0.0657076,0.291414,0.027703,0.0460425,0.352432,0.296856,-0.791681,0.425236,0.396887,0.111879,0.0234512,-0.006958,0.811104,1.39534,-0.360468,0.570796,0.0728037,-3.09205,0.148428,0.10744,-0.481934,0.588713,0.289447,0.582827,0.00367257,0.0839625,4.23829,-0.400553,-0.0813811,0.624458,0.0313756,0.0460425,-0.707719,-1.67783,1.167,-0.0259368,0.444045,-0.0020201
,,,,,,,,,,,,,,,,0.00612265,0.201365,0.0900892,0.312219,0.359135,0.00147493,0.0395675,-0.0662507,0.292884,0.0281425,0.0462748,0.358353,0.291404,-0.799012,0.431496,0.40273,0.111276,0.0230205,0.010437,0.981291,1.38489,-0.353848,0.579646,0.0731434,-3.08535,0.145702,0.107664,-0.489029,0.588042,0.295066,0.585769,0.00369469,0.0877213,4.12854,-0.408674,-0.0803552,0.627609,0.0318372,0.0447999,-0.71129,-1.58106,0.971757,0.00177954,0.338794,-0.00190671
,,,,,,,,,,,,,,,,0.00900924,0.204301,0.0936336,0.306328,0.359135,0.00147493,0.0426603,-0.0648075,0.294328,0.0286064,0.0465029,0.364123,0.285906,-0.799012,0.437788,0.408602,0.110668,0.0225861,0.031311,0.811104,1.40579,-0.347171,0.579646,0.0736654,-3.09875,0.142953,0.108071,-0.49616,0.588042,0.300531,0.588655,0.00369469,0.0842161,4.05538,-0.416497,-0.0796631,0.630702,0.0323011,0.0450279,-0.714796,-0.689631,3.08488,0.686591,1.09256,-0.00243782
,,,,,,,,,,,,,,,,-0.00290865,0.207251,0.0974498,0.300388,0.372561,-0.0,0.0329396,-0.0768174,0.295743,0.0290725,0.0467265,0.369852,0.280362,-0.802153,0.44411,0.414503,0.109802,0.0221482,-0.013916,0.970428,1.44238,-0.34044,0.594395,0.0742582,-3.08535,0.140181,0.107822,-0.503325,0.600796,0.306681,0.591487,0.00369469,0.0839196,4.21216,-0.424225,-0.0791,0.633736,0.0327672,0.0467265,-0.718234,-1.57491,0.956884,0.001903,0.336367,-0.00188579
,,,,,,,,,,,,,,,,-0.000132925,0.210216,0.101145,0.294401,0.372561,-0.0,0.0359136,-0.0754295,0.297131,0.0295409,0.0469458,0.375894,0.274774,-0.802153,0.450463,0.420432,0.109071,0.0217068,0.03479,0.850935,1.37444,-0.333655,0.594395,0.074569,-3.09205,0.137387,0.10802,-0.510524,0.600796,0.312411,0.594262,0.00369469,0.0805491,4.24351,-0.432236,-0.0782882,0.63671,0.0332356,0.0469458,-0.721604,-1.41931,1.3883,0.212189,0.385746,-0.00150969
,,,,,,,,,,,,,,,,0.0084864,0.213194,0.104861,0.288368,0.37726,-0.0,0.0354711,-0.0787687,0.298491,0.0300114,0.0471607,0.381985,0.269143,-0.801106,0.456844,0.426388,0.108333,0.0212619,-0.03479,0.934218,1.38489,-0.326817,0.588496,0.0748588,-3.0619,0.134572,0.108136,-0.517757,0.604152,0.318252,0.596982,0.00369469,0.0761995,4.14944,-0.440326,-0.0774312,0.639623,0.0337061,0.0471607,-0.724907,-1.15556,2.06811,0.332075,0.742784,-0.00211821
,,,,,,,,,,,,,,,,0.000825023,0.216186,0.109241,0.282289,0.384644,-0.0,0.0322829,-0.0848212,0.299823,0.0304841,0.047371,0.388742,0.26347,-0.805295,0.463255,0.432371,0.106945,0.0208137,0.041748,0.916113,1.36921,-0.319928,0.59882,0.0745129,-3.03845,0.131735,0.107548,-0.525022,0.610194,0.324823,0.599645,0.00369469,0.0771545,4.20693,-0.449201,-0.0758215,0.642477,0.0341788,0.047371,-0.72814,-1.31732,1.82332,0.322801,0.61856,-0.00170335
,,,,,,,,,,,,,,,,-0.00394345,0.21919,0.113067,0.276166,0.391357,-0.0,0.0290337,-0.0902309,0.301126,0.0309588,0.0475769,0.394894,0.257755,-0.810531,0.469694,0.438381,0.106123,0.0203623,-0.031311,0.83283,1.36399,-0.312988,0.606195,0.0747994,-2.99825,0.128878,0.107297,-0.532319,0.616235,0.331084,0.602251,0.00369469,0.0792259,4.18603,-0.457259,-0.0750606,0.645269,0.0346535,0.0475769,-0.731305,-1.17434,1.54152,0.057358,0.57019,-0.00270442
,,,,,,,,,,,,,,,,-0.00286956,0.222208,0.116984,0.27,0.394713,-0.0,0.0317645,-0.0923129,0.3024,0.0314356,0.0477783,0.401107,0.252,-0.807389,0.47616,0.444416,0.105224,0.0199076,0.010437,0.952323,1.4476,-0.306,0.60767,0.0750531,-2.97815,0.126,0.107292,-0.539648,0.616235,0.337124,0.6048,0.00369469,0.0729893,4.24874,-0.46538,-0.0742682,0.648,0.0351303,0.0477783,-0.7344,-0.903756,2.32563,0.36819,0.824258,-0.00240478
,,,,,,,,,,,,,,,,-0.00775314,0.225238,0.120982,0.263792,0.40344,-0.0,0.028392,-0.099794,0.303646,0.0319144,0.0479751,0.407289,0.246205,-0.807389,0.482653,0.450477,0.104257,0.0194499,0.03479,0.825588,1.43192,-0.298964,0.615044,0.075364,-2.9949,0.123103,0.107335,-0.547007,0.622277,0.343142,0.607291,0.00369469,0.0699645,4.21216,-0.473124,-0.0738833,0.650669,0.0356091,0.0479751,-0.737425,-1.72032,0.835985,-0.00579126,0.356916,-0.00172322
,,,,,,,,,,,,,,,,-0.0141698,0.228281,0.124949,0.257542,0.402768,-0.0,0.0303274,-0.0979063,0.304862,0.0323951,0.0481673,0.413552,0.240373,-0.813672,0.489173,0.456562,0.103332,0.0189891,-0.017395,0.952323,1.39012,-0.291881,0.623894,0.0756208,-3.0083,0.120186,0.107336,-0.554396,0.622948,0.349226,0.609724,0.00369469,0.0732934,4.07628,-0.481386,-0.07301,0.653276,0.0360898,0.0481673,-0.740379,-1.3795,1.20323,0.169626,0.284805,-0.00143687
,,,,,,,,,,,,,,,,0.00147897,0.231335,0.128976,0.251252,0.406796,-0.0,0.0308576,-0.100747,0.306049,0.0328777,0.0483548,0.419554,0.234502,-0.808437,0.495719,0.462671,0.102359,0.0185253,0.006958,0.803862,1.39012,-0.284753,0.610619,0.076165,-3.0284,0.117251,0.107317,-0.561815,0.624962,0.355354,0.612098,0.00369469,0.0651742,4.12331,-0.489523,-0.0722916,0.65582,0.0365724,0.0483548,-0.743262,-1.17522,1.79161,0.112929,0.768055,-0.00285724
,,,,,,,,,,,,,,,,-0.0139046,0.234402,0.133165,0.244924,0.410824,-0.0,0.0313246,-0.103617,0.307207,0.0333622,0.0485378,0.425857,0.228596,-0.813672,0.502289,0.468803,0.101236,0.0180587,0.041748,0.94146,1.43192,-0.27758,0.628319,0.0764324,-3.02505,0.114298,0.107056,-0.569261,0.626976,0.361748,0.614414,0.00369469,0.0675985,4.07628,-0.497738,-0.071523,0.658301,0.0370569,0.0485378,-0.746074,-0.754081,2.08432,0.206909,0.857051,-0.00289232
,,,,,,,,,,,,,,,,-0.0219728,0.237479,0.137223,0.238557,0.414851,-0.0,0.0303857,-0.106516,0.308335,0.0338485,0.048716,0.432201,0.222653,-0.808437,0.508885,0.474959,0.100256,0.0175893,-0.003479,0.803862,1.4476,-0.270365,0.638643,0.0766839,-3.00495,0.111327,0.106994,-0.576736,0.630332,0.367965,0.61667,0.00369469,0.0596227,4.1808,-0.505828,-0.0709079,0.660718,0.0375432,0.048716,-0.748814,-0.959759,1.81696,0.236702,0.68463,-0.00221262
,,,,,,,,,,,,,,,,-0.0242009,0.240568,0.141372,0.232154,0.418879,-0.0,0.0287116,-0.109446,0.309433,0.0343365,0.0488895,0.438574,0.216677,-0.804248,0.515504,0.481137,0.0991966,0.0171171,0.031311,0.825588,1.40057,-0.263107,0.643068,0.0769291,-3.0217,0.108338,0.106668,-0.584237,0.63436,0.374469,0.618867,0.00369469,0.0527665,4.16512,-0.513666,-0.0705712,0.663072,0.0380312,0.0488895,-0.751481,-2.14322,0.526564,0.241416,0.0613749,0.00028
,,,,,,,,,,,,,,,,-0.0220642,0.243668,0.145681,0.225714,0.420893,-0.0,0.0249594,-0.110391,0.310502,0.0348262,0.0490583,0.444968,0.210667,-0.816814,0.522146,0.487336,0.0979867,0.0166423,-0.017395,0.887145,1.41625,-0.255809,0.643068,0.0771774,-3.0016,0.105333,0.10634,-0.591765,0.640402,0.380996,0.621004,0.00369469,0.0627383,4.0397,-0.521913,-0.0698524,0.665361,0.0385209,0.0490583,-0.754076,-1.43336,1.13185,0.04345,0.38151,-0.00204405
,,,,,,,,,,,,,,,,-0.0185128,0.246778,0.14983,0.21924,0.423578,-0.0,0.0271842,-0.112038,0.31154,0.0353176,0.0492224,0.451131,0.204624,-0.816814,0.528811,0.493556,0.0969484,0.016165,0.006958,0.803862,1.41625,-0.248472,0.641593,0.0776798,-2.9614,0.102312,0.106322,-0.599319,0.640402,0.387234,0.62308,0.00369469,0.0602168,4.08673,-0.529782,-0.0695361,0.667586,0.0390123,0.0492224,-0.756597,-0.646787,2.30804,0.21211,0.862279,-0.00328966
,,,,,,,,,,,,,,,,-0.0209217,0.249899,0.15419,0.212732,0.430962,-0.0,0.0273303,-0.118414,0.312548,0.0358107,0.0493816,0.457746,0.19855,-0.810531,0.535497,0.499797,0.0957089,0.0156851,0.031311,0.948702,1.36921,-0.241096,0.646018,0.0777511,-3.0083,0.099275,0.105904,-0.606897,0.642415,0.393894,0.625096,0.00369469,0.0514858,4.01357,-0.538092,-0.0688049,0.669746,0.0395054,0.0493816,-0.759045,-1.52326,0.650424,-0.0650718,0.378534,-0.00177428
,,,,,,,,,,,,,,,,-0.0278162,0.253029,0.158429,0.206191,0.426934,-0.0,0.0294249,-0.113409,0.313525,0.0363053,0.0495361,0.463929,0.192445,-0.810531,0.542205,0.506058,0.0946002,0.0152029,0.010437,0.79662,1.35876,-0.233684,0.654867,0.0782766,-3.0284,0.0962227,0.105881,-0.614499,0.642415,0.400177,0.627051,0.00369469,0.0491119,3.97699,-0.54582,-0.0686789,0.67184,0.04,0.0495361,-0.761419,-1.33652,1.05298,0.17884,0.390877,-0.00112244
,,,,,,,,,,,,,,,,-0.0259224,0.256169,0.162598,0.199619,0.426934,-0.0,0.0274263,-0.112462,0.314472,0.0368014,0.0496857,0.470514,0.186311,-0.807389,0.548934,0.512338,0.0935716,0.0147183,-0.0,0.901629,1.42147,-0.226235,0.654867,0.0784199,-3.00495,0.0931556,0.105701,-0.622125,0.646443,0.406637,0.628945,0.00369469,0.0436706,4.06583,-0.554083,-0.0680423,0.673869,0.0404961,0.0496857,-0.763719,-0.948765,2.52594,0.302142,0.814393,-0.00315162
,,,,,,,,,,,,,,,,-0.0299898,0.259318,0.167088,0.193016,0.441031,-0.0,0.0267044,-0.125643,0.315389,0.037299,0.0498304,0.476847,0.180148,-0.813672,0.555682,0.518637,0.09223,0.0142315,-0.0,0.883524,1.41625,-0.218752,0.660767,0.0788349,-2.99155,0.0900742,0.105296,-0.629773,0.649128,0.413341,0.630777,0.00369469,0.0477289,4.06583,-0.561842,-0.0679309,0.675833,0.0409937,0.0498304,-0.765944,-1.45473,0.864604,0.321449,0.305217,7.19494e-05
,,,,,,,,,,,,,,,,-0.0282192,0.262477,0.171871,0.186384,0.439689,-0.0,0.020546,-0.123415,0.316274,0.037798,0.0499703,0.484077,0.173958,-0.811578,0.56245,0.524954,0.0906055,0.0137424,0.031311,0.792999,1.38489,-0.211235,0.660767,0.0783731,-3.0485,0.0869791,0.104732,-0.637444,0.657184,0.420221,0.632548,0.00369469,0.0434845,3.92995,-0.570733,-0.0667105,0.67773,0.0414927,0.0499703,-0.768094,-0.802641,1.93867,0.237931,0.78054,-0.00204607
,,,,,,,,,,,,,,,,-0.0353603,0.265644,0.176231,0.179723,0.443716,0.00147493,0.0183489,-0.126588,0.317128,0.0382762,0.0501053,0.490723,0.167741,-0.807389,0.569237,0.531288,0.0894125,0.0132513,-0.0,0.90525,1.34308,-0.203686,0.669616,0.0785139,-2.99825,0.0838707,0.104097,-0.645135,0.661211,0.42719,0.634256,0.00371681,0.0372211,3.89337,-0.578524,-0.0666107,0.67956,0.041993,0.0486304,-0.770168,-1.35854,1.11111,0.159373,0.421951,-0.00173599
,,,,,,,,,,,,,,,,-0.0366639,0.268819,0.180571,0.173035,0.445059,-0.0,0.0167563,-0.127108,0.317951,0.0387779,0.0502353,0.497097,0.161499,-0.807389,0.576041,0.537638,0.0882481,0.0127582,0.03479,0.76041,1.33263,-0.196106,0.672566,0.0789446,-2.99155,0.0807495,0.103988,-0.652847,0.664568,0.43365,0.635902,0.00371681,0.0352221,3.84111,-0.586724,-0.0661229,0.681324,0.0424947,0.0502353,-0.772167,-0.934715,1.72345,0.00999682,0.725563,-0.00338442
,,,,,,,,,,,,,,,,-0.0439298,0.272003,0.185002,0.16632,0.449087,-0.0,0.0197957,-0.130344,0.318743,0.0392809,0.0503604,0.503773,0.155232,-0.805295,0.582863,0.544005,0.0870012,0.0122631,-0.027832,0.821967,1.28037,-0.188496,0.681416,0.0790905,-2.9949,0.077616,0.103674,-0.660578,0.663225,0.440332,0.637486,0.00371681,0.0312047,3.7784,-0.594813,-0.0657646,0.683021,0.0429977,0.0503604,-0.77409,-1.31896,1.19076,0.126914,0.433813,-0.00169893
,,,,,,,,,,,,,,,,-0.0438838,0.275194,0.189684,0.15958,0.451772,-0.0,0.0194114,-0.132268,0.319503,0.0397851,0.0504806,0.510489,0.148941,-0.805295,0.589701,0.550388,0.0855103,0.0117661,0.031311,0.843693,1.34308,-0.180857,0.682891,0.0792127,-3.03175,0.0744707,0.103131,-0.668328,0.665239,0.447257,0.639007,0.00371681,0.0293579,3.73136,-0.602872,-0.0654566,0.68465,0.0435019,0.0504806,-0.775937,-1.43508,1.12195,0.21507,0.362743,-0.00104754
,,,,,,,,,,,,,,,,-0.042426,0.278393,0.194084,0.152816,0.455128,-0.0,0.0169457,-0.134896,0.320232,0.0402905,0.0505958,0.517185,0.142628,-0.807389,0.596556,0.556785,0.0843087,0.0112674,-0.020874,0.731442,1.41102,-0.173191,0.682891,0.0793711,-3.07195,0.071314,0.102604,-0.676097,0.669267,0.454181,0.640465,0.00371681,0.029682,3.74182,-0.611055,-0.0650411,0.686212,0.0440073,0.0505958,-0.777707,-1.63984,0.228395,-0.183498,0.278717,-0.00173997
,,,,,,,,,,,,,,,,-0.0498809,0.281599,0.198504,0.146028,0.449087,-0.0,0.0204538,-0.128157,0.32093,0.040797,0.0507059,0.523871,0.136293,-0.807389,0.603425,0.563197,0.0830942,0.0107669,0.038269,0.865419,1.35353,-0.165499,0.69174,0.0795548,-3.06525,0.0681466,0.102246,-0.683882,0.667253,0.460951,0.641859,0.00371681,0.0279885,3.83588,-0.618878,-0.0650041,0.687707,0.0445138,0.0507059,-0.779401,-1.43651,0.82512,0.000428763,0.361184,-0.00178256
,,,,,,,,,,,,,,,,-0.0514996,0.284811,0.203187,0.139219,0.449087,-0.0,0.02188,-0.127491,0.321595,0.0413046,0.0508111,0.530365,0.129938,-0.807389,0.61031,0.569622,0.0816247,0.0102649,-0.017395,0.767652,1.37444,-0.157781,0.69469,0.0799444,-3.0619,0.0649688,0.10168,-0.691684,0.667253,0.467942,0.643191,0.00371681,0.0263721,3.90382,-0.626952,-0.0647324,0.689133,0.0450214,0.0508111,-0.781017,-1.16276,1.53725,0.465386,0.494813,-0.000318559
,,,,,,,,,,,,,,,,-0.051707,0.28803,0.207627,0.132388,0.453786,-0.0,0.0138401,-0.131557,0.322229,0.0418132,0.0509112,0.537243,0.123562,-0.807389,0.617208,0.576061,0.0804033,0.00976123,0.038269,0.76041,1.40057,-0.15004,0.696165,0.0799653,-3.0552,0.0617811,0.101326,-0.699502,0.676651,0.474734,0.644458,0.00371681,0.024833,3.82021,-0.635104,-0.0643979,0.690491,0.04553,0.0509112,-0.782556,-1.31209,0.970553,-0.00312236,0.463742,-0.00207684
,,,,,,,,,,,,,,,,-0.057878,0.291256,0.212098,0.125537,0.453786,-0.0,0.0151298,-0.130955,0.322831,0.0423228,0.0510063,0.543798,0.117168,-0.807389,0.624119,0.582511,0.0791579,0.00925611,-0.010437,0.847314,1.31695,-0.142276,0.70354,0.0803217,-3.03175,0.0585841,0.100609,-0.707335,0.676651,0.481903,0.645662,0.00371681,0.0233714,3.70523,-0.642896,-0.0644397,0.691781,0.0460396,0.0510063,-0.784018,-0.822153,1.37898,0.0203919,0.65642,-0.00271054
