wrench_mz.txt,wrench_fx.txt,wrench_fy.txt,proportionalf_2.txt,integralf_2.txt,proportionalf_5.txt,wrench_fz.txt,integralf_4.txt,wrench_my.txt,integralf_1.txt,proportionalf_3.txt,wrench_mx.txt,proportionalf_1.txt,integralf_3.txt,integralf_5.txt,proportionalf_4.txt,accd5.txt,veld3.txt,vela3.txt,error_vel_2.txt,posd1.txt,veld5.txt,posd2.txt,trq2.txt,vela2.txt,error_pos_3.txt,posa4.txt,accd4.txt,posa1.txt,posd3.txt,trq3.txt,trq5.txt,posd4.txt,posa3.txt,accd2.txt,vela5.txt,error_pos_2.txt,trq4.txt,vela1.txt,error_vel_4.txt,accd1.txt,accd3.txt,veld2.txt,vela4.txt,error_vel_3.txt,posa5.txt,error_pos_1.txt,error_pos_5.txt,trq1.txt,error_vel_5.txt,posd5.txt,veld4.txt,veld1.txt,error_vel_1.txt,posa2.txt,error_pos_4.txt,estimated_trqs_4.txt,estimated_trqs_5.txt,estimated_trqs_2.txt,estimated_trqs_3.txt,estimated_trqs_1.txt
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-2.91088,-0.0,-0.100917,0.78219,-0.00744384,0.500973,-1.3,-5.38345,0.10437,0.8,-1.19908,-0.0139572,1.14602,-0.0108244,-0.39831,0.00067128,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.10325,-0.000973345,2.89675,1.26469,-1.14578,5.0,3.73127e-05,2.33205e-05,-0.00064796,1.51082,0.0178097,-0.548848,-0.001714,-5.10448,-2.68809,0.221804
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-2.94224,-0.0,-0.100917,0.78219,-0.00744384,0.501014,-1.3,-5.35665,0.257446,0.8,-1.19908,-0.0139572,1.13717,-0.0108244,-0.39831,0.00201384,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.11465,-0.00101362,2.88535,1.26469,-1.13693,5.0,3.73127e-05,2.33205e-05,-0.00199052,1.51082,0.0178097,-0.549985,0.000966325,-5.09367,-2.69013,0.33236
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-2.95792,-0.0,-0.100917,0.78219,-0.00744384,0.501064,-1.3,-5.37675,0.10437,0.8,-1.19908,-0.0139572,1.13864,-0.0108244,-0.401931,0.00402768,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.12611,-0.00106397,2.87389,1.26469,-1.13841,5.0,3.73127e-05,2.33205e-05,-0.00400436,1.51082,0.0178097,-0.550067,0.00131065,-5.09378,-2.69022,0.332318
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-2.99972,-0.0,-0.100917,0.78219,-0.00744384,0.501104,-1.3,-5.3801,0.264404,0.8,-1.19908,-0.0139572,1.14159,-0.0108244,-0.409173,0.00604152,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.13752,-0.00110424,2.86248,1.25424,-1.14136,5.0,3.73127e-05,2.33205e-05,-0.0060182,1.51082,0.0178097,-0.546381,0.00102384,-5.18751,-2.67992,-0.554255
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-2.99972,-0.0,-0.100917,0.78219,-0.00744384,0.501124,-1.3,-5.3667,0.121765,0.8,-1.19908,-0.0139572,1.14307,-0.0108244,-0.405552,0.00268512,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.149,-0.00112438,2.85099,1.24379,-1.14283,5.0,3.73127e-05,2.33205e-05,-0.0026618,1.51082,0.0178097,-0.546912,0.0013493,-5.17589,-2.68128,-0.443466
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.02063,-0.0,-0.100917,0.78219,-0.00744384,0.501124,-1.3,-5.37675,0.257446,0.8,-1.19908,-0.0139572,1.14602,-0.0108244,-0.405552,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.16046,-0.00112438,2.83953,1.24901,-1.14578,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51082,0.0178097,-0.548597,0.000827995,-5.12881,-2.68626,-0.000116045
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.04676,-0.0,-0.100917,0.78219,-0.00744384,0.501134,-1.3,-5.35665,0.10437,0.8,-1.19908,-0.0139572,1.14749,-0.0108244,-0.405552,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.17192,-0.00113445,2.82807,1.30127,-1.14726,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51082,0.0178097,-0.551434,0.00144424,-5.05859,-2.69407,0.664743
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.04676,-0.0,-0.100917,0.78219,-0.00744384,0.501195,-1.3,-5.37005,0.253967,0.8,-1.19908,-0.0139572,1.15192,-0.0108244,-0.409173,0.00402768,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.18365,-0.00119487,2.81635,1.3065,-1.15168,5.0,3.73127e-05,2.33205e-05,-0.00400436,1.51082,0.0178097,-0.549763,-0.00210154,-5.08112,-2.69069,0.443505
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.05721,-0.0,-0.100917,0.78219,-0.00744384,0.501295,-1.3,-5.3868,0.100891,0.8,-1.19908,-0.0139572,1.14307,-0.0108244,-0.405552,0.0067128,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.19538,-0.00129556,2.80462,1.19153,-1.14283,5.0,3.73127e-05,2.33205e-05,-0.00668948,1.51082,0.0178097,-0.553537,0.00083946,-4.99973,-2.7003,1.2189
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.05721,-0.0,-0.100917,0.78219,-0.00744384,0.501467,-1.3,-5.34995,0.24353,0.8,-1.19908,-0.0139572,1.14602,-0.0108244,-0.409173,0.0140969,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.20622,-0.00146674,2.79378,0.99294,-1.14578,5.0,3.73127e-05,2.33205e-05,-0.0140736,1.51082,0.0178097,-0.551145,0.000112748,-5.05824,-2.69376,0.664879
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.07289,-0.0,-0.100917,0.78219,-0.00744384,0.501658,-1.3,-5.37005,0.097412,0.8,-1.19908,-0.0139572,1.14602,-0.0108244,-0.416415,0.0181246,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.21774,-0.00165805,2.78226,0.752544,-1.14578,5.0,3.73127e-05,2.33205e-05,-0.0181013,1.51082,0.0178097,-0.547833,0.00141455,-5.15244,-2.68384,-0.221851
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.07289,-0.0,-0.100917,0.78219,-0.00744384,0.501769,-1.3,-5.3734,0.257446,0.8,-1.19908,-0.0139572,1.15044,-0.0108244,-0.416415,0.016782,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.22927,-0.00176881,2.77073,0.689832,-1.15021,5.0,3.73127e-05,2.33205e-05,-0.0167587,1.51082,0.0178097,-0.541413,0.000501679,-5.3166,-2.66583,-1.7732
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.06766,-0.0,-0.100917,0.78219,-0.00744384,0.501789,-1.3,-5.37675,0.13916,0.8,-1.19908,-0.0139572,1.15044,-0.0108244,-0.416415,0.00604152,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.24082,-0.00178895,2.75918,0.689832,-1.15021,5.0,3.73127e-05,2.33205e-05,-0.0060182,1.51082,0.0178097,-0.544139,0.000715692,-5.24621,-2.67353,-1.10831
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.06766,-0.0,-0.100917,0.78219,-0.00744384,0.501789,-1.3,-5.3935,0.250488,0.8,-1.19908,-0.0139572,1.15192,-0.0108244,-0.416415,-0.00067128,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.25234,-0.00178895,2.74765,0.872742,-1.15168,5.0,3.73127e-05,2.33205e-05,0.000694601,1.51082,0.0178097,-0.550236,-4.47001e-05,-5.08168,-2.6912,0.443237
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.10947,-0.0,-0.100917,0.78219,-0.00744384,0.501819,-1.3,-5.3533,0.153076,0.8,-1.19908,-0.0139572,1.15192,-0.0108244,-0.416415,0.00201384,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.26378,-0.00181916,2.73622,1.10791,-1.15168,5.0,3.73127e-05,2.33205e-05,-0.00199052,1.51082,0.0178097,-0.549929,0.000714176,-5.09356,-2.69007,0.332317
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.12515,-0.0,-0.100917,0.78219,-0.00744384,0.501859,-1.3,-5.3734,0.226135,0.8,-1.19908,-0.0139572,1.15487,-0.0108244,-0.416415,0.00402768,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.27531,-0.00185944,2.72469,1.10791,-1.15463,5.0,3.73127e-05,2.33205e-05,-0.00400436,1.51082,0.0178097,-0.546593,-0.005896,-5.1512,-2.68261,-0.220907
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.14605,-0.0,-0.100917,0.78219,-0.00744384,0.501869,-1.3,-5.3801,0.17395,0.8,-1.19908,-0.0139572,1.13274,-0.0108244,-0.416415,0.00268512,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.28668,-0.0018695,2.71332,1.10791,-1.13251,5.0,3.73127e-05,2.33205e-05,-0.0026618,1.51082,0.0178097,-0.54692,0.00117433,-5.17586,-2.68126,-0.443464
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.13037,-0.0,-0.100917,0.78219,-0.00744384,0.501869,-1.3,-5.37005,0.24353,0.8,-1.19908,-0.0139572,1.13717,-0.0108244,-0.416415,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.29799,-0.0018695,2.70201,1.10791,-1.13693,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51082,0.0178097,-0.548355,-0.000932701,-5.12857,-2.68602,7.49317e-05
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.12515,-0.0,-0.100917,0.78219,-0.00744384,0.501879,-1.3,-5.38345,0.184387,0.8,-1.19908,-0.0139572,1.13422,-0.0108244,-0.416415,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.30938,-0.00187957,2.69062,1.17585,-1.13399,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51082,0.0178097,-0.550407,0.000885516,-5.08181,-2.69137,0.443091
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.10947,-0.0,-0.100917,0.78219,-0.00744384,0.50193,-1.3,-5.35665,0.229614,0.8,-1.19908,-0.0139572,1.13864,-0.0108244,-0.412794,0.00268512,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.32084,-0.00192992,2.67916,1.1863,-1.13841,5.0,3.73127e-05,2.33205e-05,-0.0026618,1.51082,0.0178097,-0.550775,0.000420891,-5.06999,-2.69257,0.553962
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.10424,-0.0,-0.100917,0.78219,-0.00744384,0.50199,-1.3,-5.37005,0.205261,0.8,-1.19908,-0.0139572,1.14159,-0.0108244,-0.416415,0.00604152,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.33219,-0.00199033,2.66781,1.15495,-1.14136,5.0,3.73127e-05,2.33205e-05,-0.0060182,1.51082,0.0178097,-0.547613,-0.000244218,-5.1522,-2.68362,-0.221655
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.10424,-0.0,-0.100917,0.78219,-0.00744384,0.502031,-1.3,-5.3734,0.184387,0.8,-1.19908,-0.0139572,1.14159,-0.0108244,-0.420036,0.00469896,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.34361,-0.00203061,2.65639,1.06088,-1.14136,5.0,3.73127e-05,2.33205e-05,-0.00467564,1.51082,0.0178097,-0.548487,-0.000340937,-5.12868,-2.68615,-1.56675e-05
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.1356,-0.0,-0.100917,0.78219,-0.00744384,0.502091,-1.3,-5.39015,0.215698,0.8,-1.19908,-0.0139572,1.14159,-0.0108244,-0.420036,0.00469896,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.35509,-0.00209103,2.64491,1.05565,-1.14136,5.0,3.73127e-05,2.33205e-05,-0.00467564,1.51082,0.0178097,-0.550507,-0.00168799,-5.06979,-2.69233,0.554236
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.14605,-0.0,-0.100917,0.78219,-0.00744384,0.502212,-1.3,-5.3533,0.135681,0.8,-1.19908,-0.0139572,1.13717,-0.0108244,-0.416415,0.00805537,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.36708,-0.00221186,2.63292,0.972036,-1.13693,5.0,3.73127e-05,2.33205e-05,-0.00803205,1.51082,0.0178097,-0.552439,-0.000268494,-5.02287,-2.69755,0.997294
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.12515,-0.0,-0.100917,0.78219,-0.00744384,0.502393,-1.3,-5.35665,0.226135,0.8,-1.19908,-0.0139572,1.13864,-0.0108244,-0.412794,0.0140969,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.37794,-0.0023931,2.62206,0.721188,-1.13841,5.0,3.73127e-05,2.33205e-05,-0.0140736,1.51082,0.0178097,-0.551977,-0.00423901,-5.02265,-2.69716,0.997828
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.10947,-0.0,-0.100917,0.78219,-0.00744384,0.502574,-1.3,-5.3734,0.125244,0.8,-1.19908,-0.0139572,1.12537,-0.0108244,-0.416415,0.0201384,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.38987,-0.00257435,2.61013,0.54873,-1.12514,5.0,3.73127e-05,2.33205e-05,-0.0201151,1.51082,0.0178097,-0.543561,0.00171901,-5.26999,-2.67123,-1.33008
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.11992,-0.0,-0.100917,0.78219,-0.00744384,0.502625,-1.3,-5.3801,0.247009,0.8,-1.19908,-0.0139572,1.13274,-0.0108244,-0.412794,0.012083,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.40082,-0.00262469,2.59918,0.506922,-1.13251,5.0,3.73127e-05,2.33205e-05,-0.0120597,1.51082,0.0178097,-0.541203,-0.000167084,-5.32874,-2.66477,-1.88388
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.15128,-0.0,-0.100917,0.78219,-0.00744384,0.502615,-1.3,-5.3801,0.118286,0.8,-1.19908,-0.0139572,1.13274,-0.0108244,-0.416415,0.00067128,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.41279,-0.00261463,2.58721,0.642798,-1.13251,5.0,3.73127e-05,2.33205e-05,-0.00064796,1.51082,0.0178097,-0.548329,0.00174752,-5.14054,-2.6851,-0.111133
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.13037,-0.0,-0.100917,0.78219,-0.00744384,0.502625,-1.3,-5.3868,0.260925,0.8,-1.19908,-0.0139572,1.14159,-0.0108244,-0.416415,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.42383,-0.00262469,2.57617,0.961584,-1.14136,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51082,0.0178097,-0.550137,-0.00195373,-5.08165,-2.69115,0.443437
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.11992,-0.0,-0.100917,0.78219,-0.00744384,0.502665,-1.3,-5.3667,0.100891,0.8,-1.19908,-0.0139572,1.13717,-0.0108244,-0.416415,0.00268512,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.43436,-0.00266497,2.56564,1.03997,-1.13693,5.0,3.73127e-05,2.33205e-05,-0.0026618,1.51082,0.0178097,-0.549756,-0.00158197,-5.09343,-2.68993,0.332569
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.10947,-0.0,-0.100917,0.78219,-0.00744384,0.502705,-1.3,-5.3667,0.247009,0.8,-1.19908,-0.0139572,1.13422,-0.0108244,-0.416415,0.00469896,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.44635,-0.00270525,2.55365,1.03997,-1.13399,5.0,3.73127e-05,2.33205e-05,-0.00467564,1.51082,0.0178097,-0.545957,-0.00102242,-5.19939,-2.67865,-0.664831
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.1356,-0.0,-0.100917,0.78219,-0.00744384,0.502705,-1.3,-5.3801,0.090454,0.8,-1.19908,-0.0139572,1.13274,-0.0108244,-0.420036,0.00067128,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.45717,-0.00270525,2.54283,1.05043,-1.13251,5.0,3.73127e-05,2.33205e-05,-0.00064796,1.51082,0.0178097,-0.548077,-0.00158024,-5.14056,-2.68494,-0.110691
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.15128,-0.0,-0.100917,0.78219,-0.00744384,0.502715,-1.3,-5.38345,0.240051,0.8,-1.19908,-0.0139572,1.12979,-0.0108244,-0.420036,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.46914,-0.00271532,2.53086,1.12882,-1.12956,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51082,0.0178097,-0.548919,-0.00206962,-5.11705,-2.68745,0.110998
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.1356,-0.0,-0.100917,0.78219,-0.00744384,0.502735,-1.3,-5.37005,0.10437,0.8,-1.19908,-0.0139572,1.12537,-0.0108244,-0.420036,0.00067128,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.47998,-0.00273546,2.52002,1.15495,-1.12514,5.0,3.73127e-05,2.33205e-05,-0.00064796,1.51082,0.0178097,-0.549984,0.000976631,-5.09336,-2.69006,0.332215
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.11992,-0.0,-0.100917,0.78219,-0.00744384,0.502766,-1.3,-5.38345,0.253967,0.8,-1.19908,-0.0139572,1.13274,-0.0108244,-0.416415,0.00268512,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.49195,-0.00276566,2.50805,1.15495,-1.13251,5.0,3.73127e-05,2.33205e-05,-0.0026618,1.51082,0.0178097,-0.5498,-0.00221138,-5.09355,-2.69,0.332637
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.1356,-0.0,-0.100917,0.78219,-0.00744384,0.502816,-1.3,-5.36335,0.10437,0.8,-1.19908,-0.0139572,1.12832,-0.0108244,-0.420036,0.00469896,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.50308,-0.00281601,2.49692,1.14449,-1.12809,5.0,3.73127e-05,2.33205e-05,-0.00467564,1.51082,0.0178097,-0.548669,0.000167163,-5.12872,-2.68628,-0.000121769
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.14605,-0.0,-0.100917,0.78219,-0.00744384,0.502896,-1.3,-5.3801,0.253967,0.8,-1.19908,-0.0139572,1.13274,-0.0108244,-0.420036,0.00469896,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.51469,-0.00289656,2.48531,1.0661,-1.13251,5.0,3.73127e-05,2.33205e-05,-0.00467564,1.51082,0.0178097,-0.550801,0.00039684,-5.06979,-2.69254,0.553922
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.15128,-0.0,-0.100917,0.78219,-0.00744384,0.502997,-1.3,-5.3734,0.100891,0.8,-1.19908,-0.0139572,1.13864,-0.0108244,-0.420036,0.00805537,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.52549,-0.00299726,2.47451,0.977262,-1.13841,5.0,3.73127e-05,2.33205e-05,-0.00803205,1.51082,0.0178097,-0.552738,-0.0040802,-5.0113,-2.69882,1.10858
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.15128,-0.0,-0.100917,0.78219,-0.00744384,0.503178,-1.3,-5.37005,0.253967,0.8,-1.19908,-0.0139572,1.12832,-0.0108244,-0.420036,0.0147682,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.53657,-0.0031785,2.46343,0.762996,-1.12809,5.0,3.73127e-05,2.33205e-05,-0.0147449,1.51082,0.0178097,-0.553695,-0.00142136,-4.98747,-2.70132,1.32985
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.14083,-0.0,-0.100917,0.78219,-0.00744384,0.50344,-1.3,-5.3734,0.097412,0.8,-1.19908,-0.0139572,1.12832,-0.0108244,-0.420036,0.0228235,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.54845,-0.0034403,2.45155,0.517374,-1.12809,5.0,3.73127e-05,2.33205e-05,-0.0228002,1.51082,0.0178097,-0.54822,-0.00235275,-5.14083,-2.68511,-0.110609
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.13037,-0.0,-0.100917,0.78219,-0.00744384,0.503601,-1.3,-5.36,0.24353,0.8,-1.19908,-0.0139572,1.12389,-0.0108244,-0.416415,0.0221523,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.55876,-0.00360141,2.44124,0.428532,-1.12366,5.0,3.73127e-05,2.33205e-05,-0.0221289,1.51082,0.0178097,-0.541133,-0.00162195,-5.34117,-2.66389,-1.9946
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.14605,-0.0,-0.100917,0.78219,-0.00744384,0.503662,-1.3,-5.37005,0.097412,0.8,-1.19908,-0.0139572,1.12094,-0.0108244,-0.416415,0.0100692,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.57064,-0.00366182,2.42936,0.428532,-1.12071,5.0,3.73127e-05,2.33205e-05,-0.0100459,1.51082,0.0178097,-0.544967,0.000876473,-5.23471,-2.67505,-0.99756
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.15128,-0.0,-0.100917,0.78219,-0.00744384,0.503692,-1.3,-5.38345,0.260925,0.8,-1.19908,-0.0139572,1.12832,-0.0108244,-0.416415,0.00402768,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.58164,-0.00369203,2.41836,0.632346,-1.12809,5.0,3.73127e-05,2.33205e-05,-0.00400436,1.51082,0.0178097,-0.548704,-0.00251003,-5.12911,-2.68643,0.000199454
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.1565,-0.0,-0.100917,0.78219,-0.00744384,0.503773,-1.3,-5.3734,0.118286,0.8,-1.19908,-0.0139572,1.12389,-0.0108244,-0.416415,0.00402768,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.59363,-0.00377258,2.40637,0.752544,-1.12366,5.0,3.73127e-05,2.33205e-05,-0.00400436,1.51082,0.0178097,-0.552895,-0.00119781,-5.01098,-2.69884,1.10822
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.14083,-0.0,-0.100917,0.78219,-0.00744384,0.503903,-1.3,-5.35665,0.257446,0.8,-1.19908,-0.0139572,1.12537,-0.0108244,-0.420036,0.0107405,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.60454,-0.00390348,2.39546,0.752544,-1.12514,5.0,3.73127e-05,2.33205e-05,-0.0107172,1.51082,0.0178097,-0.551242,-0.00154836,-5.05822,-2.69389,0.664989
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.1356,-0.0,-0.100917,0.78219,-0.00744384,0.504044,-1.3,-5.37675,0.086975,0.8,-1.19908,-0.0139572,1.12537,-0.0108244,-0.420036,0.0147682,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,2.61496,-0.00404445,2.38504,0.606216,-1.12514,5.0,3.73127e-05,2.33205e-05,-0.0147449,1.51082,0.0178097,-0.547103,-0.000596679,-5.17601,-2.68139,-0.44332
