integralf_4.txt,wrench_mx.txt,wrench_my.txt,proportionalf_3.txt,integralf_1.txt,wrench_fx.txt,wrench_mz.txt,proportionalf_1.txt,integralf_3.txt,integralf_2.txt,proportionalf_4.txt,integralf_5.txt,proportionalf_5.txt,wrench_fy.txt,wrench_fz.txt,proportionalf_2.txt,error_pos_1.txt,error_vel_3.txt,posd2.txt,veld4.txt,posa5.txt,accd4.txt,accd5.txt,posd4.txt,error_vel_1.txt,trq5.txt,error_vel_2.txt,veld2.txt,error_vel_5.txt,posa1.txt,veld3.txt,error_pos_3.txt,posa2.txt,trq3.txt,error_pos_4.txt,trq1.txt,posa3.txt,trq2.txt,veld5.txt,posd1.txt,accd3.txt,veld1.txt,accd2.txt,vela3.txt,error_pos_5.txt,posd3.txt,vela5.txt,vela4.txt,vela1.txt,error_pos_2.txt,vela2.txt,posd5.txt,error_vel_4.txt,accd1.txt,trq4.txt,posa4.txt,estimated_trqs_3.txt,estimated_trqs_2.txt,estimated_trqs_4.txt,estimated_trqs_5.txt,estimated_trqs_1.txt
,,,,,,,,,,,,,,,,0.260387,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.192886,-0.003479,0.000371259,0.000371259,4.06232e-05,2.73961,-0.000950108,-0.00109107,1.01002,0.2211,-0.00515718,1.42147,-2.55891,0.135876,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0707965,0.194,-0.0100233,-0.0,0.11062,0.0715385,-0.221636,-0.260712,2.00515,0.623784,-0.026083,0.22898,-0.00157537,-0.196395
,,,,,,,,,,,,,,,,0.258494,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.188859,-0.03479,0.000371259,0.000371259,4.06232e-05,2.7415,-0.000950108,-0.00109107,1.01002,0.21775,-0.00458196,1.49986,-2.55891,0.15678,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.058997,0.189972,-0.0100233,-0.0,0.11062,0.0597391,-0.221636,-0.267954,2.00458,0.398737,-0.370815,0.0874233,-0.00168664,-0.28414
,,,,,,,,,,,,,,,,0.256641,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.182817,0.031311,0.000371259,0.000371259,4.06232e-05,2.74336,-0.000950108,-0.00109107,1.01002,0.2144,-0.00407311,1.48418,-2.55891,0.162006,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0530973,0.183931,-0.0100233,-0.0,0.11062,0.0538394,-0.221636,-0.275196,2.00407,0.489281,-0.149507,0.119092,-0.000335474,-0.0374893
,,,,,,,,,,,,,,,,0.254788,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.182146,-0.017395,0.000371259,0.000371259,4.06232e-05,2.74521,-0.000950108,-0.00109107,1.01002,0.21105,-0.00367488,1.59916,-2.55891,0.099294,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0457227,0.18326,-0.0100233,-0.0,0.11062,0.0464648,-0.221636,-0.286059,2.00367,0.696598,0.121926,0.263836,-0.000959431,-0.0736976
,,,,,,,,,,,,,,,,0.253036,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.180803,-0.03479,0.000371259,0.000371259,4.06232e-05,2.74696,-0.000950108,-0.00109107,1.01002,0.21105,-0.00338727,1.59916,-2.55891,0.13065,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0324484,0.181917,-0.0100233,-0.0,0.11062,0.0331904,-0.221636,-0.304164,2.00338,0.514896,-0.187804,0.159177,-0.00154486,-0.224742
,,,,,,,,,,,,,,,,0.251264,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.176104,0.017395,0.000371259,0.000371259,4.06232e-05,2.74873,-0.000950108,-0.00109107,1.01002,0.2144,-0.00316603,1.5678,-2.55891,0.135876,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0235988,0.177218,-0.0100233,-0.0,0.11062,0.0243409,-0.221636,-0.304164,2.00316,0.192671,-0.587688,-0.0609143,6.57727e-05,-0.0705644
,,,,,,,,,,,,,,,,0.249502,9.70899e-05,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.174762,-0.006958,0.000371259,0.000371259,4.06232e-05,2.75049,-0.000950108,-0.00107536,1.01002,0.21775,-0.00290054,1.59916,-2.55892,0.146328,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,-0.0010472,0.105753,-2.56,-0.0,-0.0221239,0.175875,-0.0100233,-0.0,0.11062,0.022866,-0.221636,-0.296922,2.0029,0.0455964,-0.644522,-0.239746,0.00177808,0.178557
,,,,,,,,,,,,,,,,0.24776,-0.00199731,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.178118,-0.0,0.000371259,0.000371259,4.06232e-05,2.75224,-0.000950108,-0.00109107,1.01002,0.2144,-0.00254656,1.58348,-2.55891,0.07839,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0010472,0.105753,-2.56,-0.0,-0.0324484,0.179232,-0.0100233,-0.0,0.11062,0.0331904,-0.221636,-0.278817,2.00254,-0.237604,-1.3353,-0.304385,-0.00154462,-0.464336
,,,,,,,,,,,,,,,,0.246078,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.168049,0.03479,0.000371259,0.000371259,4.06232e-05,2.75392,-0.000950108,-0.00109107,1.01002,0.2077,-0.00208196,1.46328,-2.55891,0.109746,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0412979,0.169163,-0.0100233,-0.0,0.11062,0.04204,-0.221636,-0.257091,2.00208,0.0863301,-0.652876,-0.16919,0.00126478,0.0968495
,,,,,,,,,,,,,,,,0.244417,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.170063,-0.031311,0.000371259,0.000371259,4.06232e-05,2.75558,-0.000950108,-0.00109107,1.01002,0.20435,-0.0016616,1.64096,-2.55891,0.13065,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0457227,0.171177,-0.0100233,-0.0,0.11062,0.0464648,-0.221636,-0.210018,2.00166,0.601859,0.0160662,0.192469,-0.000383897,-0.00909792
,,,,,,,,,,,,,,,,0.242735,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.170063,0.010437,0.000371259,0.000371259,4.06232e-05,2.75726,-0.000950108,-0.00109107,1.01002,0.20435,-0.00135187,1.52599,-2.55891,0.13065,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0353982,0.171177,-0.0100233,-0.0,0.11062,0.0361403,-0.221636,-0.191913,2.00135,0.670758,0.0127425,0.26936,-0.00206638,-0.259631
,,,,,,,,,,,,,,,,0.241114,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.164693,0.020874,0.000371259,0.000371259,4.06232e-05,2.75888,-0.000950108,-0.00109107,1.01002,0.2077,-0.00117488,1.53122,-2.55891,0.141102,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0221239,0.165806,-0.0100233,-0.0,0.11062,0.022866,-0.221636,-0.188292,2.00117,0.496464,-0.128337,0.120981,-0.000165788,-0.00649378
,,,,,,,,,,,,,,,,0.239443,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.164693,0.020874,0.000371259,0.000371259,4.06232e-05,2.76055,-0.000950108,-0.00109107,1.01002,0.2077,-0.00104213,1.61483,-2.55891,0.15678,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0147493,0.165806,-0.0100233,-0.0,0.11062,0.0154913,-0.221636,-0.177429,2.00104,0.309613,-0.403873,0.0116179,0.00020173,-0.0111499
,,,,,,,,,,,,,,,,0.237771,9.70899e-05,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.164693,0.006958,0.000371259,0.000371259,4.06232e-05,2.76223,-0.000950108,-0.00107536,1.01002,0.2077,-0.000931513,1.55735,-2.55892,0.099294,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,-0.0010472,0.105753,-2.56,-0.0,-0.0103245,0.165806,-0.0100233,-0.0,0.11062,0.0110666,-0.221636,-0.159324,2.00093,0.188843,-0.578536,-0.0905439,-0.000276829,-0.114104
,,,,,,,,,,,,,,,,0.236039,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.162007,0.017395,0.000371259,0.000371259,4.06232e-05,2.76396,-0.000950108,-0.00107536,1.01002,0.20435,-0.000776646,1.47373,-2.55892,0.114972,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0132743,0.163121,-0.0100233,-0.0,0.11062,0.0140164,-0.221636,-0.148461,2.00077,0.232267,-0.49011,-0.0584325,0.000381572,-5.41428e-06
,,,,,,,,,,,,,,,,0.234388,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.162007,0.017395,0.000371259,0.000371259,4.06232e-05,2.76561,-0.000950108,-0.00107536,1.01002,0.20435,-0.000666027,1.55735,-2.55892,0.135876,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0132743,0.163121,-0.0100233,-0.0,0.11062,0.0140164,-0.221636,-0.133977,2.00066,0.342838,-0.326604,0.0129759,0.000343962,0.0283752
,,,,,,,,,,,,,,,,0.232726,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.162679,-0.024353,0.000371259,0.000371259,4.06232e-05,2.76727,-0.000950108,-0.00107536,1.01002,0.2077,-0.000555407,1.52599,-2.55892,0.146328,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0103245,0.163792,-0.0100233,-0.0,0.11062,0.0110666,-0.221636,-0.123114,2.00055,0.358659,-0.402506,0.0537462,-0.0012273,-0.220807
,,,,,,,,,,,,,,,,0.231216,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.15798,0.027832,0.000371259,0.000371259,4.06232e-05,2.76878,-0.000950108,-0.00107536,1.01002,0.21105,-0.000511159,1.47896,-2.55892,0.083616,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0058997,0.159093,-0.0100233,-0.0,0.11062,0.00664178,-0.221636,-0.115872,2.00051,0.463085,-0.178875,0.0884003,-0.000462281,-0.0585887
,,,,,,,,,,,,,,,,0.229605,-0.00199731,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.156637,-0.031311,0.000371259,0.000371259,4.06232e-05,2.77039,-0.000950108,-0.00109107,1.01002,0.20435,-0.000511159,1.5469,-2.55891,0.109746,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0010472,0.105753,-2.56,-0.0,-0.00147493,0.157751,-0.0100233,-0.0,0.11062,0.002217,-0.221636,-0.115872,2.00051,0.19959,-0.566819,-0.059245,0.000236713,-0.0395243
,,,,,,,,,,,,,,,,0.228095,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.155966,0.013916,0.000371259,0.000371259,4.06232e-05,2.7719,-0.000950108,-0.00109107,1.01002,0.2077,-0.000511159,1.53644,-2.55891,0.13065,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.15708,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.115872,2.00051,0.232461,-0.489909,-0.0582171,0.000380801,-5.59556e-17
,,,,,,,,,,,,,,,,0.226574,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.155966,-0.017395,0.000371259,0.000371259,4.06232e-05,2.77342,-0.000950108,-0.00109107,1.01002,0.21105,-0.000511159,1.44238,-2.55891,0.141102,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.15708,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.115872,2.00051,0.195261,-0.638372,-0.0534941,-0.00108045,-0.247932
,,,,,,,,,,,,,,,,0.225084,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.150596,-0.0,0.000371259,0.000371259,4.06232e-05,2.77491,-0.000950108,-0.00109107,1.01002,0.21105,-0.000511159,1.47896,-2.55891,0.094068,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.151709,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.112251,2.00051,0.218521,-0.545544,-0.0564449,-0.000166865,-0.0929226
,,,,,,,,,,,,,,,,0.223493,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.148582,-0.003479,0.000371259,0.000371259,4.06232e-05,2.7765,-0.000950108,-0.00109107,1.01002,0.20435,-0.000511159,1.58348,-2.55891,0.13065,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.149696,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.112251,2.00051,0.246406,-0.434256,-0.0599844,0.000928457,0.0929226
,,,,,,,,,,,,,,,,0.222023,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.150596,0.024353,0.000371259,0.000371259,4.06232e-05,2.77797,-0.000950108,-0.00109107,1.01002,0.201,-0.000511159,1.53644,-2.55891,0.047034,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.151709,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.10863,2.00051,0.213867,-0.564119,-0.055854,-0.000349691,-0.123943
,,,,,,,,,,,,,,,,0.220543,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.14791,-0.020874,0.000371259,0.000371259,4.06232e-05,2.77945,-0.000950108,-0.00109107,1.01002,0.201,-0.000511159,1.4476,-2.55891,0.109746,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.149024,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.10863,2.00051,0.232464,-0.489897,-0.058214,0.000380795,-5.59691e-17
,,,,,,,,,,,,,,,,0.219093,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.14791,-0.006958,0.000371259,0.000371259,4.06232e-05,2.7809,-0.000950108,-0.00109107,1.01002,0.20435,-0.000511159,1.51554,-2.55891,0.120198,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.149024,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.105009,2.00051,0.223169,-0.526993,-0.0570339,1.56872e-05,-0.0619484
,,,,,,,,,,,,,,,,0.217602,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.146568,0.03479,0.000371259,0.000371259,4.06232e-05,2.78239,-0.000950108,-0.00109107,1.01002,0.21105,-0.000511159,1.49464,-2.55891,0.120198,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.147682,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.105009,2.00051,0.213868,-0.564113,-0.0558525,-0.000349693,-0.123943
,,,,,,,,,,,,,,,,0.216233,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.143883,-0.020874,0.000371259,0.000371259,4.06232e-05,2.78376,-0.000950108,-0.00109107,1.01002,0.2144,-0.000511159,1.46328,-2.55891,0.099294,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.144997,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.101388,2.00051,0.223164,-0.527015,-0.0570316,1.54123e-05,-0.0619946
,,,,,,,,,,,,,,,,0.214763,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.14254,0.013916,0.000371259,0.000371259,4.06232e-05,2.78523,-0.000950108,-0.00109107,1.01002,0.21105,-0.000511159,1.48418,-2.55891,0.13065,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.143654,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.097767,2.00051,0.232466,-0.48989,-0.0582121,0.000380791,-5.59691e-17
,,,,,,,,,,,,,,,,0.213313,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.14254,-0.017395,0.000371259,0.000371259,4.06232e-05,2.78668,-0.000950108,-0.00109107,1.01002,0.21105,-0.000511159,1.51554,-2.55891,0.10452,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.143654,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.094146,2.00051,0.241767,-0.452767,-0.059393,0.000746171,0.0619946
,,,,,,,,,,,,,,,,0.211823,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.143883,0.024353,0.000371259,0.000371259,4.06232e-05,2.78817,-0.000950108,-0.00109107,1.01002,0.20435,-0.000511159,1.45805,-2.55891,0.114972,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.144997,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.097767,2.00051,0.181316,-0.694025,-0.0517186,-0.00162839,-0.340901
,,,,,,,,,,,,,,,,0.210403,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.136499,-0.013916,0.000371259,0.000371259,4.06232e-05,2.78959,-0.000950108,-0.00109107,1.01002,0.2077,-0.000511159,1.39534,-2.55891,0.094068,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.137612,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.097767,2.00051,0.246417,-0.434212,-0.0599809,0.00092872,0.0929688
,,,,,,,,,,,,,,,,0.208963,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.138513,0.003479,0.000371259,0.000371259,4.06232e-05,2.79103,-0.000950108,-0.00109107,1.01002,0.2077,-0.000511159,1.49464,-2.55891,0.125424,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.139626,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.101388,2.00051,0.274314,-0.322874,-0.0635237,0.00202459,0.278906
,,,,,,,,,,,,,,,,0.207574,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.144554,-0.006958,0.000371259,0.000371259,4.06232e-05,2.79242,-0.000950108,-0.00109107,1.01002,0.2077,-0.000511159,1.45805,-2.55891,0.067938,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.145668,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.094146,2.00051,0.14413,-0.842434,-0.0469976,-0.00308909,-0.588741
,,,,,,,,,,,,,,,,0.206285,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.1318,-0.006958,0.000371259,0.000371259,4.06232e-05,2.79371,-0.000950108,-0.00109107,1.01002,0.20435,-0.000511159,1.32218,-2.55891,0.13065,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.132914,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.094146,2.00051,0.251065,-0.415659,-0.0605694,0.00111127,0.123943
,,,,,,,,,,,,,,,,0.204925,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.134485,-0.003479,0.000371259,0.000371259,4.06232e-05,2.79507,-0.000950108,-0.00109107,1.01002,0.201,-0.000511159,1.42147,-2.55891,0.067938,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.135599,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.090525,2.00051,0.241763,-0.452785,-0.0593893,0.000745893,0.0619484
,,,,,,,,,,,,,,,,0.203526,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.135827,-0.006958,0.000371259,0.000371259,4.06232e-05,2.79647,-0.000950108,-0.00109107,1.01002,0.19765,-0.000511159,1.47373,-2.55891,0.10452,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.136941,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.090525,2.00051,0.223173,-0.526977,-0.0570296,1.56788e-05,-0.0619484
,,,,,,,,,,,,,,,,0.202287,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.134485,-0.010437,0.000371259,0.000371259,4.06232e-05,2.79771,-0.000950108,-0.00109107,1.01002,0.19765,-0.000511159,1.36921,-2.55891,0.109746,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.135599,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.090525,2.00051,0.20457,-0.60122,-0.0546672,-0.000715081,-0.185938
,,,,,,,,,,,,,,,,0.200938,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.130457,0.003479,0.000371259,0.000371259,4.06232e-05,2.79906,-0.000950108,-0.00109107,1.01002,0.19765,-0.000511159,1.36921,-2.55891,0.094068,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.131571,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.090525,2.00051,0.241771,-0.452752,-0.0593889,0.000746163,0.0619946
,,,,,,,,,,,,,,,,0.199599,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.1318,-0.0,0.000371259,0.000371259,4.06232e-05,2.8004,-0.000950108,-0.00109107,1.01002,0.20435,-0.000511159,1.41102,-2.55891,0.057486,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.132914,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.090525,2.00051,0.232469,-0.489876,-0.0582084,0.000380784,-5.59962e-17
,,,,,,,,,,,,,,,,0.19831,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.1318,-0.024353,0.000371259,0.000371259,4.06232e-05,2.80169,-0.000950108,-0.00109107,1.01002,0.20435,-0.000511159,1.4267,-2.55891,0.10452,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.132914,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.090525,2.00051,0.209218,-0.582669,-0.0552564,-0.000532529,-0.154963
,,,,,,,,,,,,,,,,0.19689,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.128443,0.017395,0.000371259,0.000371259,4.06232e-05,2.80311,-0.000950108,-0.00109107,1.01002,0.21105,-0.000511159,1.38489,-2.55891,0.057486,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.129557,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.083283,2.00051,0.204572,-0.601213,-0.0546652,-0.000715085,-0.185938
,,,,,,,,,,,,,,,,0.195662,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.124416,-0.003479,0.000371259,0.000371259,4.06232e-05,2.80433,-0.000950108,-0.00109107,1.01002,0.20435,-0.000511159,1.36399,-2.55891,0.10452,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.125529,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.083283,2.00051,0.232471,-0.489868,-0.058206,0.000380779,-5.59827e-17
,,,,,,,,,,,,,,,,0.194383,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.124416,0.006958,0.000371259,0.000371259,4.06232e-05,2.80561,-0.000950108,-0.00109107,1.01002,0.20435,-0.000511159,1.48418,-2.55891,0.073164,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.125529,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.079662,2.00051,0.241773,-0.452745,-0.0593869,0.000746159,0.0619946
,,,,,,,,,,,,,,,,0.193134,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.125758,-0.017395,0.000371259,0.000371259,4.06232e-05,2.80686,-0.000950108,-0.00109107,1.01002,0.20435,-0.000511159,1.41102,-2.55891,0.02613,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.126872,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.076041,2.00051,0.223169,-0.526992,-0.0570254,1.54003e-05,-0.0619946
,,,,,,,,,,,,,,,,0.191986,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.124416,0.027832,0.000371259,0.000371259,4.06232e-05,2.80801,-0.000950108,-0.00109107,1.01002,0.20435,-0.000511159,1.36921,-2.55891,0.094068,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.125529,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.076041,2.00051,0.190631,-0.656851,-0.0528938,-0.00126275,-0.27886
,,,,,,,,,,,,,,,,0.190798,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.118374,-0.031311,0.000371259,0.000371259,4.06232e-05,2.8092,-0.000950108,-0.00109107,1.01002,0.20435,-0.000511159,1.38489,-2.55891,0.036582,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.119488,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.076041,2.00051,0.241768,-0.452766,-0.0593842,0.000745883,0.0619484
,,,,,,,,,,,,,,,,0.189499,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.119717,-0.0,0.000371259,0.000371259,4.06232e-05,2.8105,-0.000950108,-0.00109107,1.01002,0.20435,-0.000511159,1.47373,-2.55891,0.114972,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.12083,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.07242,2.00051,0.232472,-0.489862,-0.0582045,0.000380776,-2.91159e-17
