integralf_3.txt,wrench_fx.txt,proportionalf_2.txt,wrench_my.txt,proportionalf_3.txt,wrench_mz.txt,integralf_5.txt,wrench_mx.txt,proportionalf_5.txt,integralf_4.txt,proportionalf_4.txt,integralf_2.txt,proportionalf_1.txt,wrench_fy.txt,integralf_1.txt,wrench_fz.txt,trq5.txt,veld3.txt,error_vel_4.txt,trq3.txt,posd1.txt,error_pos_4.txt,vela2.txt,error_pos_1.txt,trq1.txt,error_vel_2.txt,accd5.txt,error_vel_1.txt,accd4.txt,posd4.txt,vela3.txt,error_vel_3.txt,veld4.txt,error_pos_2.txt,error_vel_5.txt,error_pos_5.txt,accd1.txt,veld2.txt,posd5.txt,posa5.txt,posd2.txt,posd3.txt,vela5.txt,trq4.txt,vela1.txt,posa3.txt,posa2.txt,error_pos_3.txt,posa1.txt,accd2.txt,posa4.txt,veld5.txt,accd3.txt,vela4.txt,veld1.txt,trq2.txt,estimated_trqs_4.txt,estimated_trqs_1.txt,estimated_trqs_5.txt,estimated_trqs_3.txt,estimated_trqs_2.txt
,,,,,,,,,,,,,,,,0.038269,-0.959888,0.00507478,-3.68165,0.676566,0.110184,0.892803,0.108108,2.12698,-0.142891,0.155328,0.0727815,0.54501,0.432175,-1.04091,0.0810264,0.749912,0.13901,0.213725,0.12317,0.78653,0.749912,0.12317,-0.0,0.432175,-0.553185,-0.0,0.590223,1.05123,-0.450096,0.293165,-0.103089,0.568457,0.54501,0.321991,0.213725,-0.697613,0.744838,1.12401,3.73136,0.763359,0.832014,9.08394e-05,-1.33452,2.18083
,,,,,,,,,,,,,,,,-0.003479,-0.966823,0.00164315,-3.68165,0.687845,0.110233,0.910928,0.108634,2.09563,-0.155597,0.15349,0.0678451,0.53856,0.439702,-1.05243,0.0856106,0.75533,0.137414,0.215269,0.125315,0.777042,0.75533,0.125315,-0.0,0.439702,-0.562818,-0.0,0.659022,1.06398,-0.460353,0.302288,-0.102465,0.579211,0.53856,0.329469,0.215269,-0.689357,0.753687,1.13182,3.67388,0.496427,0.439355,-5.48655e-05,-1.69132,0.996309
,,,,,,,,,,,,,,,,0.010437,-0.973675,-0.00480329,-3.6649,0.699202,0.110423,0.918312,0.109811,2.05382,-0.157628,0.151626,0.0681834,0.53202,0.447282,-1.06186,0.0881836,0.760683,0.136143,0.216795,0.127475,0.767422,0.760683,0.127475,-0.0,0.447282,-0.572521,-0.0,0.68799,1.07136,-0.470642,0.311139,-0.101879,0.589391,0.53202,0.336858,0.216795,-0.680986,0.765487,1.13955,3.6791,0.541457,0.670076,0.000300425,-1.31155,1.54994
,,,,,,,,,,,,,,,,0.041748,-0.980442,0.0034337,-3.6783,0.710635,0.11049,0.931066,0.110229,2.09563,-0.165096,0.149737,0.0657398,0.525392,0.454915,-1.06291,0.0824633,0.765971,0.134322,0.218302,0.129651,0.757673,0.765971,0.129651,-0.0,0.454915,-0.582291,-0.0,0.568497,1.08143,-0.481088,0.320593,-0.101204,0.600407,0.525392,0.344425,0.218302,-0.672502,0.762537,1.14717,3.55891,0.752741,0.470599,-0.000604152,-1.49393,1.35205
,,,,,,,,,,,,,,,,0.027832,-0.987124,-0.0164196,-3.74195,0.722145,0.110322,0.939121,0.111186,2.12698,-0.16793,0.147823,0.0652119,0.518676,0.462601,-1.07547,0.0883475,0.771191,0.132855,0.219789,0.131841,0.747797,0.771191,0.131841,-0.0,0.462601,-0.592129,-0.0,0.604707,1.08949,-0.491942,0.329746,-0.100187,0.610959,0.518676,0.352279,0.219789,-0.663906,0.787611,1.1547,3.53278,0.420894,0.702869,0.000696461,-1.47035,1.39383
,,,,,,,,,,,,,,,,-0.013916,-0.99372,-0.00389217,-3.67495,0.733729,0.109631,0.953218,0.110697,2.07995,-0.176875,0.145884,0.0625708,0.511875,0.470339,-1.07861,0.0848935,0.776344,0.130473,0.221258,0.134047,0.737796,0.776344,0.134047,-0.0,0.470339,-0.602034,-0.0,0.630054,1.09956,-0.503472,0.339866,-0.098562,0.623032,0.511875,0.360708,0.221258,-0.6552,0.780236,1.16213,3.39167,1.01832,0.532397,-0.00146538,-0.707824,2.01364
,,,,,,,,,,,,,,,,0.010437,-1.00023,-0.0165069,-3.71515,0.745387,0.109345,0.962616,0.111762,2.08517,-0.181188,0.143922,0.0618428,0.504989,0.478128,-1.07547,0.0752439,0.781428,0.128837,0.222707,0.136266,0.727672,0.781428,0.136266,-0.0,0.478128,-0.612003,-0.0,0.57936,1.10761,-0.514184,0.349291,-0.0978189,0.633625,0.504989,0.368783,0.222707,-0.646386,0.797935,1.16946,3.41258,0.941094,0.574728,-0.00126011,-0.901854,1.98914
,,,,,,,,,,,,,,,,0.013916,-1.00665,-0.027716,-3.73525,0.757118,0.108998,0.974699,0.112074,2.22628,-0.188256,0.141936,0.0610131,0.498021,0.485967,-1.07757,0.0709189,0.786443,0.126738,0.224136,0.138501,0.717427,0.786443,0.138501,-0.0,0.485967,-0.622038,-0.0,0.496077,1.11567,-0.524693,0.359229,-0.0973448,0.645043,0.498021,0.376969,0.224136,-0.637466,0.814159,1.17668,3.376,0.537296,0.492201,0.000206473,-1.46553,0.954426
,,,,,,,,,,,,,,,,0.024353,-1.01298,-0.0330954,-3.71515,0.76892,0.108524,0.981412,0.112509,2.13743,-0.190024,0.139927,0.0600802,0.49097,0.493856,-1.08176,0.0687781,0.791388,0.124629,0.225546,0.140749,0.707063,0.791388,0.140749,-0.0,0.493856,-0.632136,-0.0,0.564876,1.12372,-0.535814,0.369228,-0.0963217,0.656412,0.49097,0.385332,0.225546,-0.628442,0.824484,1.1838,3.2558,0.652626,0.748554,0.000325462,-1.19063,1.68148
,,,,,,,,,,,,,,,,0.027832,-1.01922,-0.0311712,-3.7989,0.780794,0.108388,0.995509,0.112903,2.10608,-0.199247,0.137894,0.0563581,0.48384,0.501795,-1.0849,0.0656808,0.796262,0.122659,0.226935,0.143011,0.696583,0.796262,0.143011,-0.0,0.501795,-0.642297,-0.0,0.619191,1.13446,-0.546778,0.379136,-0.0955186,0.667891,0.48384,0.393407,0.226935,-0.619315,0.827434,1.19082,3.18263,0.45439,0.368795,9.44693e-05,-1.55725,0.569384
,,,,,,,,,,,,,,,,-0.013916,-1.02536,-0.0366932,-3.78885,0.792736,0.10779,0.999537,0.11384,2.03814,-0.198472,0.13584,0.0572295,0.476631,0.509781,-1.08804,0.0626753,0.801065,0.120586,0.228303,0.145288,0.685988,0.801065,0.145288,-0.0,0.509781,-0.65252,-0.0,0.54315,1.14051,-0.557319,0.389195,-0.0952015,0.678896,0.476631,0.401991,0.228303,-0.610088,0.837758,1.19774,3.14605,0.654887,0.668111,0.000348894,-1.37154,1.36545
,,,,,,,,,,,,,,,,0.038269,-1.03142,-0.0452376,-3.7989,0.804748,0.107218,1.01095,0.11402,2.17924,-0.205154,0.133763,0.0539667,0.469344,0.517816,-1.09642,0.0649985,0.805795,0.1184,0.229652,0.147577,0.67528,0.805795,0.147577,-0.0,0.517816,-0.662804,-0.0,0.456246,1.15057,-0.56855,0.399415,-0.0942543,0.690727,0.469344,0.410597,0.229652,-0.600761,0.851032,1.20454,3.11992,0.982936,0.720673,-0.000254484,-0.511471,1.95784
,,,,,,,,,,,,,,,,0.003479,-1.03738,-0.0523803,-3.7587,0.816827,0.106649,1.01968,0.114389,2.1113,-0.209224,0.131665,0.0492538,0.461982,0.525897,-1.08699,0.0496132,0.810451,0.116272,0.230979,0.149881,0.664462,0.810451,0.149881,-0.0,0.525897,-0.673148,-0.0,0.496077,1.16199,-0.579482,0.409625,-0.0936656,0.702438,0.461982,0.419248,0.230979,-0.591337,0.862832,1.21124,2.99972,0.385411,0.541153,0.000346229,-1.6277,0.85402
,,,,,,,,,,,,,,,,-0.006958,-1.04324,-0.0492726,-3.7855,0.828972,0.106281,1.03109,0.114753,2.03814,-0.216053,0.129545,0.049131,0.454545,0.534024,-1.09432,0.0510777,0.815034,0.114018,0.232285,0.152197,0.653535,0.815034,0.152197,-0.0,0.534024,-0.683551,-0.0,0.572118,1.1687,-0.59018,0.420007,-0.0933717,0.714219,0.454545,0.427743,0.232285,-0.581818,0.864307,1.21783,2.94224,-0.00594695,0.353357,0.00222665,-2.2202,-0.670113
,,,,,,,,,,,,,,,,0.020874,-1.04901,-0.0491894,-3.7989,0.841183,0.106025,1.02974,0.115657,2.27331,-0.210202,0.127405,0.0482272,0.447035,0.542197,-1.1006,0.0515907,0.819542,0.112262,0.23357,0.154526,0.642502,0.819542,0.154526,-0.0,0.542197,-0.694013,-0.0,0.510561,1.17608,-0.601426,0.429935,-0.0925862,0.725527,0.447035,0.436173,0.23357,-0.572205,0.868731,1.22431,2.94746,0.376583,0.538906,0.000474541,-1.78169,0.705819
,,,,,,,,,,,,,,,,-0.020874,-1.05469,-0.0521315,-3.82235,0.853458,0.10526,1.04116,0.115677,2.11653,-0.217181,0.125244,0.0478838,0.439453,0.550415,-1.11317,0.0584835,0.823975,0.109988,0.234833,0.156868,0.631364,0.823975,0.156868,-0.0,0.550415,-0.704531,-0.0,0.416415,1.1828,-0.612265,0.440427,-0.0922663,0.737781,0.439453,0.445155,0.234833,-0.5625,0.876106,1.23068,2.83772,0.974196,0.637224,-0.000581176,-0.683782,1.72618
,,,,,,,,,,,,,,,,0.031311,-1.06026,-0.0669492,-3.84915,0.865796,0.104783,1.04988,0.11697,2.22105,-0.221552,0.123063,0.0447434,0.431801,0.558677,-1.11003,0.0497658,0.828331,0.108211,0.236074,0.159223,0.620125,0.828331,0.159223,-0.0,0.558677,-0.715106,-0.0,0.391068,1.19219,-0.623151,0.450466,-0.0919555,0.748827,0.431801,0.453894,0.236074,-0.552705,0.89528,1.23694,2.71752,0.6069,0.430373,-0.000199879,-1.2097,0.782777
,,,,,,,,,,,,,,,,-0.024353,-1.06574,-0.0744692,-3.81565,0.878197,0.103442,1.05525,0.116632,2.22105,-0.222643,0.120863,0.0448465,0.42408,0.566981,-1.10898,0.0432409,0.83261,0.105097,0.237294,0.16159,0.608784,0.83261,0.16159,-0.0,0.566981,-0.725736,-0.0,0.420036,1.19824,-0.634398,0.461885,-0.0913387,0.761564,0.42408,0.46354,0.237294,-0.542822,0.90708,1.24308,2.51371,0.440671,0.560016,0.000857332,-1.39247,0.612647
,,,,,,,,,,,,,,,,0.020874,-1.07112,-0.074692,-3.8525,0.890658,0.103227,1.06197,0.117292,2.21582,-0.225153,0.118643,0.0428219,0.416291,0.575329,-1.10898,0.0378624,0.836812,0.103254,0.238492,0.163969,0.597346,0.836812,0.163969,-0.0,0.575329,-0.736421,-0.0,0.445383,1.20629,-0.645173,0.472075,-0.0912474,0.773365,0.416291,0.472102,0.238492,-0.532853,0.911504,1.24911,2.52416,0.503234,0.902046,0.00230228,-1.28651,0.985903
,,,,,,,,,,,,,,,,-0.006958,-1.0764,-0.0749931,-3.91615,0.903178,0.101815,1.07136,0.116894,2.19492,-0.230428,0.116405,0.0346409,0.408437,0.583717,-1.11003,0.0336313,0.840936,0.100607,0.239667,0.166359,0.585811,0.840936,0.166359,-0.0,0.583717,-0.747158,-0.0,0.47073,1.22039,-0.656954,0.48311,-0.0902041,0.786284,0.408437,0.481903,0.239667,-0.522799,0.915929,1.25503,2.3726,0.858974,0.198684,-0.0031466,-0.998464,1.34929
,,,,,,,,,,,,,,,,0.003479,-1.08158,-0.0901223,-3.9262,0.915758,0.101107,1.08345,0.117763,2.0695,-0.238466,0.114148,0.0417835,0.400518,0.592147,-1.11527,0.0336899,0.844981,0.0985847,0.24082,0.168762,0.574183,0.844981,0.168762,-0.0,0.592147,-0.757948,-0.0,0.405552,1.21905,-0.667667,0.493562,-0.0902812,0.797995,0.400518,0.49104,0.24082,-0.512663,0.935103,1.26083,2.33602,-0.0169,0.525307,0.00329009,-2.12271,-0.824583
,,,,,,,,,,,,,,,,-0.003479,-1.08665,-0.0891069,-3.92285,0.928395,0.100019,1.0821,0.117672,2.28899,-0.233158,0.111872,0.0373976,0.392535,0.600617,-1.11841,0.0317559,0.848946,0.095495,0.24195,0.171176,0.562462,0.848946,0.171176,-0.0,0.600617,-0.768789,-0.0,0.369342,1.22911,-0.679605,0.505122,-0.0891844,0.810722,0.392535,0.500597,0.24195,-0.502445,0.938053,1.26651,2.18447,0.214636,0.869038,0.00324107,-1.7738,0.237596
,,,,,,,,,,,,,,,,0.013916,-1.09162,-0.0866966,-3.93625,0.941088,0.0992806,1.09016,0.118433,2.25763,-0.237328,0.10958,0.0295376,0.384491,0.609126,-1.12469,0.0330661,0.852831,0.0935319,0.243057,0.173601,0.550652,0.852831,0.173601,-0.0,0.609126,-0.779681,-0.0,0.311406,1.24254,-0.689988,0.515594,-0.0896929,0.822654,0.384491,0.509845,0.243057,-0.492148,0.939528,1.27208,2.25241,1.04808,0.391937,-0.00254732,-0.299555,1.75697
,,,,,,,,,,,,,,,,0.041748,-1.09649,-0.0961665,-3.9463,0.953836,0.0976289,1.09956,0.11787,2.2106,-0.242922,0.10727,0.0322996,0.376386,0.617673,-1.11317,0.0166772,0.856636,0.0903588,0.244141,0.176037,0.538753,0.856636,0.176037,-0.0,0.617673,-0.790622,-0.0,0.300543,1.24523,-0.70191,0.527314,-0.0887112,0.835966,0.376386,0.520044,0.244141,-0.481774,0.952802,1.27752,1.95975,0.606658,0.498848,9.92181e-06,-1.14431,0.688549
,,,,,,,,,,,,,,,,-0.013916,-1.10126,-0.104243,-4.0066,0.966638,0.096944,1.10627,0.118508,2.21582,-0.245911,0.104943,0.0315858,0.368222,0.626258,-1.11212,0.0108645,0.860359,0.0883712,0.245202,0.178484,0.526769,0.860359,0.178484,-0.0,0.626258,-0.80161,-0.0,0.318648,1.25127,-0.712529,0.537887,-0.0890815,0.848129,0.368222,0.529314,0.245202,-0.471324,0.964602,1.28285,1.8291,-0.18454,0.465019,0.00341421,-2.39518,-1.28891
,,,,,,,,,,,,,,,,0.017395,-1.10592,-0.100602,-3.98985,0.979492,0.0965615,1.1056,0.11922,2.22105,-0.241599,0.1026,0.0287378,0.36,0.63488,-1.11841,0.012487,0.864,0.0862492,0.24624,0.180941,0.514701,0.864,0.180941,-0.0,0.63488,-0.812646,-0.0,0.3621,1.25932,-0.723242,0.548631,-0.0894046,0.860273,0.36,0.538319,0.24624,-0.4608,0.964602,1.28806,1.84478,0.192959,0.540912,0.00211349,-1.74203,-0.351551
,,,,,,,,,,,,,,,,-0.003479,-1.11048,-0.101468,-4.0937,0.992399,0.0948653,1.10828,0.119267,2.26286,-0.240725,0.100241,0.0257688,0.351722,0.643538,-1.11945,0.0089791,0.867559,0.083549,0.247254,0.183408,0.502551,0.867559,0.183408,-0.0,0.643538,-0.823728,-0.0,0.358479,1.26738,-0.735258,0.559989,-0.0884701,0.873131,0.351722,0.548673,0.247254,-0.450204,0.969026,1.29315,1.82387,0.567168,0.408696,-0.000617956,-1.15291,0.592072
,,,,,,,,,,,,,,,,0.010437,-1.11492,-0.106842,-4.0535,1.00535,0.0939787,1.11634,0.119738,2.30467,-0.245305,0.097866,0.0273768,0.343389,0.652231,-1.11841,0.00348313,0.871034,0.0815888,0.248245,0.185886,0.490321,0.871034,0.185886,-0.0,0.652231,-0.834856,-0.0,0.318648,1.27073,-0.745547,0.570642,-0.0893085,0.885617,0.343389,0.558252,0.248245,-0.439538,0.977876,1.29811,1.67232,0.194764,0.602401,0.00240412,-1.88976,-0.416806
,,,,,,,,,,,,,,,,-0.003479,-1.11927,-0.113774,-4.0937,1.01836,0.0925955,1.12037,0.11908,2.32557,-0.245941,0.0954759,0.0234919,0.335003,0.660958,-1.12574,0.00647175,0.874426,0.0782935,0.249211,0.188373,0.478014,0.874426,0.188373,-0.0,0.660958,-0.846027,-0.0,0.271575,1.27946,-0.757438,0.582665,-0.0885886,0.899281,0.335003,0.568363,0.249211,-0.428804,0.988201,1.30295,1.50509,0.438325,0.517211,0.00127549,-1.33864,-0.038082
,,,,,,,,,,,,,,,,-0.024353,-1.1235,-0.122266,-4.08365,1.03141,0.0915776,1.12238,0.119768,2.31512,-0.244647,0.093071,0.0208261,0.326565,0.669719,-1.1226,-0.000903937,0.877734,0.0762602,0.250154,0.19087,0.465631,0.877734,0.19087,-0.0,0.669719,-0.857241,-0.0,0.242607,1.28684,-0.768386,0.593459,-0.0888541,0.911646,0.326565,0.578142,0.250154,-0.418003,1.0,1.30767,1.52077,0.409983,0.345888,-0.000118044,-1.45166,0.00690604
,,,,,,,,,,,,,,,,0.027832,-1.12763,-0.129367,-4.14395,1.04451,0.0895747,1.12842,0.119637,2.41964,-0.247465,0.0906517,0.022735,0.318076,0.678513,-1.12469,-0.0029353,0.880957,0.0729908,0.251073,0.193376,0.453175,0.880957,0.193376,-0.0,0.678513,-0.868496,-0.0,0.202776,1.28953,-0.780309,0.605522,-0.0881874,0.924877,0.318076,0.588938,0.251073,-0.407138,1.01032,1.31226,1.39534,0.303483,0.609471,0.00192198,-1.53592,-0.209078
,,,,,,,,,,,,,,,,0.024353,-1.13164,-0.133604,-4.1808,1.05766,0.0889973,1.13245,0.120195,2.38306,-0.248355,0.0882184,0.0191488,0.309538,0.687338,-1.12469,-0.00695208,0.884096,0.0709011,0.251967,0.195891,0.440647,0.884096,0.195891,-0.0,0.687338,-0.879793,-0.0,0.188292,1.29759,-0.791147,0.616437,-0.0886454,0.937463,0.309538,0.598341,0.251967,-0.396209,1.0177,1.31673,1.31173,0.512262,0.537099,0.000617978,-1.17143,0.235895
,,,,,,,,,,,,,,,,-0.003479,-1.13555,-0.140876,-4.2009,1.07085,0.0878315,1.13782,0.120778,2.3726,-0.250672,0.0857714,0.0174509,0.300952,0.696194,-1.12155,-0.0140009,0.887148,0.0687619,0.252837,0.198415,0.42805,0.887148,0.198415,-0.0,0.696194,-0.891129,-0.0,0.177429,1.30363,-0.801923,0.627432,-0.0892058,0.95007,0.300952,0.608363,0.252837,-0.385219,1.02802,1.32108,1.22811,-0.0389403,0.350253,0.00293552,-2.18953,-1.48627
,,,,,,,,,,,,,,,,0.024353,-1.13935,-0.146759,-4.2545,1.08408,0.0857223,1.13581,0.120175,2.35693,-0.245692,0.0833112,0.0162979,0.29232,0.705081,-1.12574,-0.0136091,0.890114,0.065968,0.252208,0.200926,0.415386,0.890114,0.200948,2.21239e-05,0.705081,-0.902503,0.00147493,0.14484,1.309,-0.813987,0.639113,-0.0885166,0.963905,0.29232,0.619358,0.253683,-0.37417,1.03687,1.32529,1.19675,-0.55119,0.71911,0.00426082,-2.95447,-1.71141
,,,,,,,,,,,,,,,,-0.010437,-1.14303,-0.130604,-4.16405,1.09735,0.0845052,1.14453,0.1207,2.43009,-0.251539,0.0808382,0.0123328,0.283643,0.713996,-1.14354,0.000507085,0.892994,0.0637873,0.254503,0.203467,0.402656,0.892994,0.203489,2.21239e-05,0.713996,-0.913915,-0.0,0.188292,1.31705,-0.824511,0.650209,-0.0894043,0.976653,0.283643,0.629491,0.254503,-0.363063,1.0236,1.32939,1.12359,0.175349,0.398983,0.00237385,-1.71183,-1.2021
,,,,,,,,,,,,,,,,0.006958,-1.14661,-0.139611,-4.1942,1.11067,0.0825642,1.13983,0.119827,2.31512,-0.244047,0.0783527,0.0095826,0.274922,0.72294,-1.1383,-0.00830376,0.895787,0.0605576,0.255299,0.206016,0.389863,0.895787,0.206038,2.21239e-05,0.72294,-0.925364,-0.0,0.202776,1.32377,-0.836449,0.662383,-0.0889145,0.99084,0.274922,0.640376,0.255299,-0.3519,1.0354,1.33335,1.00862,0.0159911,0.358126,0.00244634,-1.93622,-1.46939
,,,,,,,,,,,,,,,,0.03479,-1.15007,-0.142805,-4.221,1.12402,0.0815578,1.13648,0.120724,2.40396,-0.237985,0.0758553,0.00804677,0.266159,0.731912,-1.13516,-0.0149083,0.898493,0.0587148,0.25607,0.208573,0.37701,0.898493,0.208595,2.21239e-05,0.731912,-0.936847,-0.0,0.224502,1.32914,-0.847602,0.673197,-0.0892453,1.0033,0.266159,0.650354,0.25607,-0.340683,1.0413,1.33718,1.00862,0.213095,0.73603,0.00261535,-1.72358,-0.488135
,,,,,,,,,,,,,,,,0.038269,-1.15342,-0.149037,-4.3148,1.13741,0.0794497,1.14252,0.119695,2.39351,-0.241409,0.0733462,0.00302571,0.257355,0.74091,-1.1404,-0.0130229,0.90111,0.0560426,0.256816,0.211137,0.364097,0.90111,0.211159,2.21239e-05,0.74091,-0.948365,-0.0,0.213639,1.33786,-0.859807,0.684867,-0.0885578,1.01771,0.257355,0.66146,0.256816,-0.329414,1.05015,1.34089,0.909324,0.210393,0.566831,0.00161355,-1.82091,-0.57995
,,,,,,,,,,,,,,,,0.017395,-1.15666,-0.158307,-4.30475,1.15084,0.0781638,1.1499,0.120747,2.30467,-0.246264,0.0708259,0.00123162,0.248512,0.749934,-1.14982,-0.00683567,0.90364,0.0541212,0.257537,0.213709,0.351126,0.90364,0.213731,2.21239e-05,0.749934,-0.959915,-0.0,0.21726,1.34323,-0.870818,0.695812,-0.089097,1.03009,0.248512,0.67177,0.257537,-0.318095,1.06195,1.34446,0.841386,0.593384,0.3422,0.000133829,-0.841836,-0.236332
,,,,,,,,,,,,,,,,-0.013916,-1.15978,-0.169141,-4.40525,1.1643,0.0758187,1.14789,0.119689,2.32557,-0.241809,0.0682947,0.000650126,0.239631,0.758982,-1.13411,-0.0256678,0.90608,0.0506841,0.258233,0.216288,0.338102,0.90608,0.21631,2.21239e-05,0.758982,-0.971497,-0.0,0.166566,1.34726,-0.882756,0.708298,-0.0887413,1.04461,0.239631,0.683164,0.258233,-0.306727,1.07522,1.34791,0.715962,0.944593,0.691901,-0.000435319,-0.231667,1.11805
,,,,,,,,,,,,,,,,0.024353,-1.16279,-0.181538,-4.48565,1.17779,0.0748028,1.1546,0.120649,2.34125,-0.24617,0.0657532,-0.00274701,0.230713,0.768055,-1.11945,-0.0433388,0.908432,0.0486705,0.258903,0.218874,0.325024,0.908432,0.218896,2.21239e-05,0.768055,-0.98311,-0.0,0.115872,1.35397,-0.893076,0.719384,-0.0900341,1.05715,0.230713,0.693252,0.258903,-0.295313,1.08997,1.35123,0.590538,0.742896,0.656175,-0.000161364,-0.742728,0.688462
,,,,,,,,,,,,,,,,0.045227,-1.16569,-0.1955,-4.5359,1.19132,0.0731906,1.164,0.120835,2.36215,-0.253306,0.0632016,-0.00493262,0.22176,0.777151,-1.11631,-0.0493762,0.910694,0.0466599,0.259548,0.221466,0.311895,0.910694,0.221488,2.21239e-05,0.777151,-0.994753,-0.0,0.094146,1.35934,-0.903915,0.730491,-0.0908381,1.07049,0.22176,0.70396,0.259548,-0.283853,1.10619,1.35441,0.543504,-0.0873523,0.278732,0.00209107,-2.10163,-1.82954
,,,,,,,,,,,,,,,,-0.013916,-1.16847,-0.197752,-4.6699,1.20488,0.0705164,1.16266,0.119593,2.36215,-0.249791,0.0606404,-0.00456464,0.212773,0.786269,-1.11631,-0.0521573,0.912867,0.0434732,0.260167,0.224064,0.298717,0.912867,0.224087,2.21239e-05,0.786269,-1.00642,-0.0,0.086904,1.36203,-0.91579,0.742795,-0.0906338,1.08529,0.212773,0.715752,0.260167,-0.27235,1.11062,1.35746,0.412854,-0.112092,0.518169,0.00381779,-2.10795,-2.03203
,,,,,,,,,,,,,,,,-0.020874,-1.17114,-0.201569,-4.7436,1.21847,0.0689697,1.15796,0.120526,2.50325,-0.243009,0.05807,-0.00902763,0.203754,0.795408,-1.11317,-0.0579647,0.91495,0.0413651,0.260761,0.226669,0.285493,0.91495,0.226691,2.21239e-05,0.795408,-1.01812,-0.0,0.086904,1.36941,-0.92655,0.754043,-0.0915719,1.09795,0.203754,0.726438,0.260761,-0.260806,1.11652,1.36038,0.386724,0.0826863,0.760048,0.00337983,-1.70069,-1.10687
,,,,,,,,,,,,,,,,0.048706,-1.17369,-0.202527,-4.7168,1.23209,0.0661602,1.15997,0.119191,2.41441,-0.243031,0.0554908,-0.0149657,0.194704,0.804567,-1.11003,-0.0636565,0.916942,0.0385724,0.261328,0.22928,0.272224,0.916942,0.229302,2.21239e-05,0.804567,-1.02985,-0.0,0.094146,1.37814,-0.937938,0.765995,-0.0919079,1.1129,0.194704,0.738407,0.261328,-0.249222,1.11947,1.36317,0.33969,-0.633066,0.117057,0.00401584,-3.10258,-3.5993
,,,,,,,,,,,,,,,,0.03479,-1.17612,-0.2021,-4.69,1.24573,0.0646976,1.15259,0.119998,2.25763,-0.233745,0.0529031,-0.0143238,0.185625,0.813746,-1.11631,-0.0598074,0.918844,0.0366854,0.26187,0.231896,0.258913,0.918844,0.231918,2.21239e-05,0.813746,-1.0416,-0.0,0.112251,1.38015,-0.948824,0.777061,-0.0927714,1.12574,0.185625,0.749049,0.26187,-0.2376,1.12094,1.36583,0.329238,-0.759285,0.50997,0.006394,-3.15901,-3.74213
,,,,,,,,,,,,,,,,0.003479,-1.17844,-0.19439,-4.72685,1.25941,0.0620147,1.14386,0.118625,2.3517,-0.223207,0.0503075,-0.0198567,0.176517,0.822944,-1.11841,-0.0600308,0.920654,0.0341523,0.262387,0.234517,0.245561,0.920654,0.234539,2.21239e-05,0.822944,-1.05337,-0.0,0.133977,1.38821,-0.960715,0.788791,-0.0926533,1.14078,0.176517,0.760929,0.262387,-0.225942,1.11504,1.36835,0.308334,-0.711284,0.163794,0.00482239,-3.17987,-3.96515
,,,,,,,,,,,,,,,,0.045227,-1.18064,-0.19267,-4.76035,1.2731,0.0609423,1.13379,0.119452,2.32557,-0.211419,0.0477042,-0.0208245,0.167383,0.832159,-1.12155,-0.0590902,0.922374,0.0323317,0.262877,0.237143,0.23217,0.922374,0.237165,2.21239e-05,0.832159,-1.06516,-0.0,0.086904,1.39156,-0.971098,0.799827,-0.0940659,1.15365,0.167383,0.771217,0.262877,-0.21425,1.11504,1.37074,0.36582,-0.270937,0.120476,0.00224459,-2.33698,-2.62365
,,,,,,,,,,,,,,,,-0.017395,-1.18272,-0.192517,-4.8441,1.28682,0.0582052,1.12977,0.117977,2.50848,-0.205763,0.0450937,-0.0192411,0.158224,0.841391,-1.11945,-0.0632685,0.924002,0.0299136,0.263341,0.239774,0.218744,0.924002,0.239796,2.21239e-05,0.841391,-1.07698,-0.0,0.090525,1.39224,-0.983036,0.811477,-0.0939447,1.16884,0.158224,0.783186,0.263341,-0.202526,1.11652,1.37299,0.31356,-0.502852,0.189092,0.00415844,-2.8187,-3.55757
,,,,,,,,,,,,,,,,-0.0,-1.18469,-0.195405,-4.8776,1.30056,0.0565459,1.12037,0.118798,2.4928,-0.194829,0.0424764,-0.0204774,0.14904,0.850639,-1.11945,-0.065235,0.925538,0.0284074,0.263778,0.24241,0.205282,0.925538,0.242432,2.21239e-05,0.850639,-1.08882,-0.0,0.065178,1.39559,-0.994,0.822231,-0.0948177,1.18176,0.14904,0.794093,0.263778,-0.190771,1.12094,1.37511,0.386724,-0.644848,0.104385,0.00423437,-3.1353,-3.95109
,,,,,,,,,,,,,,,,0.020874,-1.18654,-0.198386,-4.9111,1.31432,0.05499,1.11164,0.119057,2.45099,-0.184658,0.0398527,-0.0205058,0.139834,0.859901,-1.12469,-0.0618478,0.926983,0.0269666,0.26419,0.24505,0.191789,0.926983,0.245072,2.21239e-05,0.859901,-1.10067,-0.0,0.068799,1.39761,-1.00429,0.832935,-0.0963852,1.19527,0.139834,0.804911,0.26419,-0.178988,1.12537,1.3771,0.543504,0.0564843,0.38181,0.00225645,-1.64654,-1.84999
