proportionalf_5.txt,wrench_fy.txt,proportionalf_3.txt,integralf_4.txt,integralf_5.txt,integralf_1.txt,proportionalf_4.txt,integralf_3.txt,wrench_my.txt,wrench_mz.txt,integralf_2.txt,proportionalf_1.txt,wrench_fz.txt,wrench_fx.txt,wrench_mx.txt,proportionalf_2.txt,posa4.txt,posa5.txt,trq1.txt,error_vel_1.txt,trq4.txt,veld5.txt,error_vel_5.txt,error_pos_4.txt,trq3.txt,error_vel_4.txt,vela1.txt,vela2.txt,accd5.txt,error_pos_2.txt,veld4.txt,accd3.txt,posa3.txt,posd3.txt,error_pos_5.txt,accd1.txt,trq2.txt,posd1.txt,posd4.txt,posa1.txt,error_vel_2.txt,veld3.txt,trq5.txt,accd2.txt,posd5.txt,accd4.txt,veld2.txt,vela3.txt,vela4.txt,veld1.txt,posa2.txt,posd2.txt,error_vel_3.txt,error_pos_1.txt,vela5.txt,error_pos_3.txt,estimated_trqs_4.txt,estimated_trqs_5.txt,estimated_trqs_3.txt,estimated_trqs_1.txt,estimated_trqs_2.txt
,,,,,,,,,,,,,,,,0.757102,0.00380531,2.04337,-0.0293192,0.079662,0.420551,0.420551,0.0159162,-3.60795,-0.104473,0.986782,0.159093,-0.288685,0.0478957,0.382253,0.182068,-0.483444,-0.54384,0.846467,-0.65674,3.05721,1.93136,0.773018,1.79897,-0.0824964,-0.263372,0.118286,-0.0525392,0.850272,-0.262415,0.0765971,-0.264941,0.486726,0.957463,0.106613,0.154508,0.00156932,0.132381,-0.0,-0.0603958,-0.0533875,-6.78816e-05,-1.83641,-0.0604019,0.450379
,,,,,,,,,,,,,,,,0.762035,0.00380531,2.17402,-0.0345855,0.210018,0.417646,0.417646,0.014792,-3.5644,-0.102689,0.98544,0.15708,-0.292319,0.0470379,0.379612,0.184314,-0.486083,-0.546464,0.850658,-0.665025,2.88998,1.9409,0.776827,1.80906,-0.0810113,-0.26154,0.118286,-0.053202,0.854463,-0.265718,0.0760683,-0.260752,0.482301,0.950854,0.108234,0.155272,-0.000787534,0.131834,-0.0,-0.0603814,-0.198375,-0.00051658,-2.1116,-0.330573,-0.134756
,,,,,,,,,,,,,,,,0.766659,0.00382743,2.0695,-0.0345639,0.068799,0.414705,0.41323,0.0139508,-3.53425,-0.102413,0.978727,0.151038,-0.295904,0.0463862,0.376938,0.186529,-0.488565,-0.54907,0.854798,-0.6732,2.83772,1.95037,0.78061,1.81846,-0.0755051,-0.259685,0.121765,-0.053856,0.858625,-0.268976,0.075533,-0.257611,0.479351,0.944163,0.109644,0.15603,-0.00207489,0.131914,0.00147493,-0.0605057,0.117392,-0.00123048,-1.62391,-0.0564379,0.865063
,,,,,,,,,,,,,,,,0.771615,0.00382743,2.04337,-0.0393225,0.184671,0.411728,0.411728,0.012751,-3.62805,-0.105119,0.976713,0.151709,-0.29944,0.0455278,0.374232,0.188714,-0.491282,-0.551658,0.85893,-0.681262,2.97882,1.95978,0.784366,1.8287,-0.0767181,-0.257809,0.121765,-0.054501,0.862757,-0.27219,0.0749912,-0.254469,0.479351,0.937391,0.111255,0.156782,-0.00334024,0.131082,-0.0,-0.0603757,-0.0390213,-0.00109387,-1.98032,-0.240594,0.347705
,,,,,,,,,,,,,,,,0.776195,0.00382743,1.93362,-0.0408047,0.162945,0.408716,0.408716,0.0119,-3.57445,-0.110806,0.971343,0.149696,-0.302926,0.0448854,0.371495,0.190867,-0.49367,-0.554227,0.863032,-0.68921,2.86907,1.96912,0.788095,1.83794,-0.0752525,-0.255911,0.114807,-0.0551368,0.866859,-0.275358,0.0744431,-0.255516,0.482301,0.930538,0.112644,0.15753,-0.000395113,0.131178,-0.0,-0.0605567,-0.0612116,-0.000455854,-1.82349,-0.0818717,0.544783
,,,,,,,,,,,,,,,,0.781327,0.00382743,1.92839,-0.045051,0.130356,0.40567,0.40567,0.0104684,-3.5108,-0.106201,0.968658,0.149696,-0.306361,0.0440563,0.368725,0.192988,-0.496403,-0.556776,0.867104,-0.697042,2.70707,1.97839,0.791796,1.84826,-0.075807,-0.253992,0.114807,-0.0557634,0.870931,-0.278479,0.0738885,-0.251327,0.474926,0.923607,0.114215,0.158271,-0.0026646,0.130128,-0.0,-0.0603731,-0.362207,-0.000626789,-2.52717,-0.410569,-0.49751
,,,,,,,,,,,,,,,,0.785885,0.00382743,1.98588,-0.0440047,0.162945,0.402589,0.402589,0.00958414,-3.5711,-0.109001,0.960602,0.143654,-0.309744,0.043423,0.365925,0.195077,-0.498791,-0.559306,0.871145,-0.704756,2.81681,1.98759,0.795469,1.85709,-0.0703262,-0.252052,0.114807,-0.0563805,0.874973,-0.281554,0.0733278,-0.255516,0.474926,0.916598,0.115584,0.159007,0.00346454,0.130498,-0.0,-0.0605157,-0.000941563,0.000238211,-1.81251,0.0811812,0.865503
,,,,,,,,,,,,,,,,0.790354,0.00382743,1.95452,-0.0517616,0.050694,0.399475,0.399475,0.00876023,-3.5041,-0.107407,0.961274,0.14701,-0.313075,0.0427538,0.363095,0.197134,-0.501288,-0.561817,0.875156,-0.712351,2.85862,1.99672,0.799114,1.86668,-0.0742495,-0.250091,0.111328,-0.0569881,0.878983,-0.284581,0.072761,-0.255516,0.470501,0.909512,0.116984,0.159738,0.00542563,0.130043,-0.0,-0.0605288,-0.0492761,-0.00148772,-1.77548,-0.28974,0.261296
,,,,,,,,,,,,,,,,0.795332,0.00382743,1.8082,-0.0522098,0.166566,0.396328,0.396328,0.00739903,-3.484,-0.105843,0.954561,0.142983,-0.316352,0.0419883,0.360234,0.199157,-0.503849,-0.564308,0.879135,-0.719824,2.66003,2.00578,0.802731,1.87646,-0.0707947,-0.248109,0.114807,-0.0575859,0.882962,-0.287559,0.0721881,-0.248186,0.466077,0.902351,0.118474,0.160463,7.67236e-05,0.129325,-0.0,-0.0604595,-0.233767,-0.000441156,-2.40582,-0.336703,-0.254965
,,,,,,,,,,,,,,,,0.79969,0.00384956,1.8082,-0.0534033,0.047073,0.393148,0.393148,0.00662853,-3.5711,-0.116108,0.948519,0.137612,-0.319576,0.0414184,0.357344,0.201146,-0.506378,-0.566779,0.88306,-0.727175,2.70707,2.01477,0.806319,1.88559,-0.0660032,-0.246108,0.114807,-0.058174,0.88691,-0.290489,0.0716093,-0.254469,0.473451,0.895116,0.119763,0.161182,0.00836145,0.12918,-0.0,-0.0604016,-0.538991,0.0012532,-2.44993,-0.0958382,-0.218861
,,,,,,,,,,,,,,,,0.804403,0.00384956,1.81342,-0.0573549,0.123114,0.389937,0.388462,0.005475,-3.53425,-0.0939533,0.945163,0.137612,-0.322744,0.0406514,0.354424,0.203102,-0.508844,-0.56923,0.886975,-0.7344,2.84294,2.02368,0.809878,1.89556,-0.0665879,-0.244086,0.121765,-0.058752,0.890825,-0.293368,0.0710246,-0.251327,0.448378,0.887808,0.121243,0.161895,0.00724113,0.128126,0.00147493,-0.0603864,0.423402,-0.00327368,-1.10374,-0.2249,1.23261
,,,,,,,,,,,,,,,,0.808761,0.00384956,1.67755,-0.058693,0.141219,0.386693,0.386693,0.00464612,-3.57445,-0.105751,0.939121,0.136941,-0.325857,0.0401706,0.351476,0.205022,-0.511137,-0.571661,0.890859,-0.741499,2.78546,2.03253,0.813407,1.90456,-0.0665069,-0.242046,0.121765,-0.0593199,0.894708,-0.296197,0.0704343,-0.24295,0.457227,0.880428,0.122431,0.162602,0.000904201,0.127965,-0.0,-0.0605237,-0.285918,0.0012608,-2.11476,-0.0877001,-0.287014
,,,,,,,,,,,,,,,,0.813562,0.00384956,1.63574,-0.0661429,0.065178,0.38342,0.38342,0.00334515,-3.6381,-0.102827,0.939121,0.128886,-0.328914,0.0394723,0.3485,0.206908,-0.513682,-0.574071,0.894709,-0.74847,2.60255,2.04129,0.816907,1.91408,-0.0590476,-0.239986,0.121765,-0.0598776,0.898559,-0.298975,0.0698383,-0.236667,0.451327,0.872978,0.123831,0.163303,-0.0033193,0.127217,-0.0,-0.0603892,-0.0935032,-0.00186357,-2.05453,-0.346231,0.319537
,,,,,,,,,,,,,,,,0.817832,0.00384956,1.5678,-0.0649353,0.152082,0.380115,0.380115,0.00254524,-3.62805,-0.10583,0.930395,0.128886,-0.331914,0.0390198,0.345497,0.208758,-0.515834,-0.576461,0.898527,-0.75531,2.73842,2.04998,0.820377,1.92339,-0.0596491,-0.237908,0.125244,-0.0604248,0.902376,-0.301701,0.0692368,-0.238761,0.451327,0.865459,0.124979,0.163999,0.000853453,0.126595,-0.0,-0.0606267,-0.0288329,-0.000839074,-1.5956,-0.186081,0.294924
,,,,,,,,,,,,,,,,0.821903,0.00384956,1.72981,-0.0684944,0.061557,0.376781,0.376781,0.00191429,-3.59455,-0.101486,0.926367,0.123516,-0.334856,0.0385109,0.342467,0.210572,-0.517986,-0.578829,0.902311,-0.762019,2.83772,2.0586,0.823817,1.93227,-0.0548858,-0.235811,0.128723,-0.0609615,0.906161,-0.304375,0.0686298,-0.226195,0.443953,0.857873,0.126177,0.164688,-0.00961624,0.126331,-0.0,-0.0608433,-0.0100904,-0.000741397,-1.72189,-0.117878,0.568801
,,,,,,,,,,,,,,,,0.826571,0.00384956,1.59916,-0.0727911,0.112251,0.373418,0.373418,0.000655551,-3.6448,-0.100118,0.923011,0.122844,-0.337739,0.0379355,0.33941,0.212349,-0.520295,-0.581177,0.906062,-0.768594,2.84294,2.06714,0.827226,1.94162,-0.0548268,-0.233696,0.125244,-0.0614875,0.909912,-0.306995,0.0680176,-0.220959,0.439528,0.85022,0.127436,0.165371,-0.0127376,0.125527,-0.0,-0.0608818,-0.42727,-0.000435315,-2.46615,-0.412711,-0.654611
,,,,,,,,,,,,,,,,0.830708,0.00384956,1.54167,-0.072454,0.133977,0.370027,0.370027,-0.000102913,-3.7118,-0.0973014,0.914955,0.11546,-0.340562,0.0376157,0.336327,0.214089,-0.5224,-0.583503,0.90978,-0.775034,2.73842,2.07561,0.830605,1.95047,-0.0480601,-0.231564,0.125244,-0.0620027,0.913629,-0.309561,0.0674001,-0.219911,0.433628,0.842501,0.128433,0.166048,-0.0116526,0.12514,-0.0,-0.0611032,-0.604437,0.000552566,-2.82554,-0.366291,-0.92254
,,,,,,,,,,,,,,,,0.835022,0.00384956,1.48941,-0.0735232,0.043452,0.366607,0.366607,-0.00106932,-3.64815,-0.093035,0.908242,0.108747,-0.343326,0.0370783,0.333219,0.215792,-0.524693,-0.585808,0.913463,-0.781336,2.68094,2.08399,0.833953,1.95998,-0.0419699,-0.229415,0.125244,-0.0625069,0.917312,-0.312072,0.0667775,-0.2241,0.426254,0.834719,0.129641,0.166719,-0.00531433,0.124011,-0.0,-0.0611148,0.13436,-0.00249506,-1.39297,-0.210744,1.00311
,,,,,,,,,,,,,,,,0.83927,0.00387168,1.49464,-0.0739834,0.137598,0.363161,0.363161,-0.00200057,-3.64815,-0.0873185,0.900858,0.111433,-0.346028,0.036736,0.330086,0.217457,-0.526782,-0.588091,0.91709,-0.7875,2.86385,2.0923,0.837269,1.96854,-0.0452826,-0.227248,0.121765,-0.063,0.920961,-0.314528,0.06615,-0.214675,0.417404,0.826875,0.130648,0.167384,-0.0125728,0.12376,-0.0,-0.061309,-0.0323919,-0.00154049,-1.99678,-0.393456,0.224721
,,,,,,,,,,,,,,,,0.843518,0.00387168,1.55212,-0.073162,0.112251,0.359687,0.358212,-0.00296327,-3.685,-0.0978505,0.892132,0.108747,-0.348669,0.0362767,0.326928,0.219083,-0.529107,-0.590353,0.920704,-0.793523,2.90043,2.10053,0.840554,1.9779,-0.0432299,-0.225066,0.125244,-0.0634819,0.924576,-0.316928,0.0655176,-0.21677,0.424779,0.81897,0.131766,0.168042,-0.0082957,0.122625,0.00147493,-0.0612458,-0.436844,0.0010224,-2.45151,-0.122816,-0.443032
,,,,,,,,,,,,,,,,0.8475,0.00387168,1.55212,-0.0797842,0.061557,0.356187,0.356187,-0.00369217,-3.6783,-0.0936569,0.890789,0.103377,-0.351248,0.0359822,0.323747,0.220671,-0.531118,-0.592592,0.924283,-0.799404,2.7541,2.10868,0.843808,1.98613,-0.0384968,-0.222867,0.121765,-0.0639523,0.928155,-0.319271,0.0648804,-0.21677,0.417404,0.811005,0.132712,0.168694,-0.0060969,0.122548,-0.0,-0.0614748,0.00808713,-0.00221478,-1.70504,-0.359553,0.382687
,,,,,,,,,,,,,,,,0.851925,0.00387168,1.41102,-0.0790804,0.112251,0.352662,0.352662,-0.00489548,-3.73525,-0.0953861,0.882063,0.100692,-0.353763,0.0355504,0.320543,0.222218,-0.533254,-0.59481,0.927828,-0.805141,2.53461,2.11675,0.847029,1.9954,-0.0364535,-0.220652,0.118286,-0.0644112,0.931699,-0.321557,0.0642386,-0.210487,0.415929,0.802982,0.13379,0.16934,-0.0101656,0.121344,-0.0,-0.0615561,0.0635005,-0.00328957,-1.52427,-0.411065,0.645634
,,,,,,,,,,,,,,,,0.855796,0.00387168,1.44238,-0.0757481,0.047073,0.349112,0.349112,-0.00557784,-3.64815,-0.0912383,0.870651,0.100692,-0.356213,0.0351625,0.317316,0.223726,-0.535217,-0.597005,0.931336,-0.810731,2.613,2.12474,0.850219,2.00372,-0.0370999,-0.218423,0.121765,-0.0648585,0.935208,-0.323784,0.0635922,-0.201062,0.408555,0.794903,0.134817,0.169979,-0.0173606,0.121017,-0.0,-0.061788,-0.0885,-0.000878772,-1.98691,-0.120377,0.694392
,,,,,,,,,,,,,,,,0.859734,0.00387168,1.5678,-0.0791838,0.076041,0.345538,0.345538,-0.00635896,-3.7587,-0.0900622,0.865952,0.105391,-0.3586,0.0348084,0.314068,0.225194,-0.537165,-0.599178,0.93481,-0.816174,2.79068,2.13265,0.853375,2.01202,-0.0424496,-0.216178,0.121765,-0.0652939,0.938681,-0.325953,0.0629414,-0.204204,0.40413,0.786768,0.135803,0.170612,-0.0119744,0.120628,-0.0,-0.0620133,-0.234717,0.000555022,-2.1885,-0.118668,0.0271185
,,,,,,,,,,,,,,,,0.863672,0.00387168,1.4476,-0.0853583,0.097767,0.341941,0.341941,-0.00717267,-3.6984,-0.0918574,0.863938,0.102706,-0.36092,0.0344377,0.310797,0.226621,-0.539286,-0.601329,0.938247,-0.821468,2.80636,2.14047,0.8565,2.02103,-0.0404195,-0.213919,0.121765,-0.0657174,0.942119,-0.328061,0.0622864,-0.205251,0.402655,0.77858,0.1368,0.171238,-0.0086681,0.119443,-0.0,-0.0620432,-0.483626,-0.00189072,-2.39115,-0.583374,-0.689019
,,,,,,,,,,,,,,,,0.867323,0.0038938,1.37444,-0.0801732,0.068799,0.33832,0.33832,-0.00773158,-3.71515,-0.0789241,0.850512,0.0966644,-0.363174,0.0341409,0.307507,0.228006,-0.541186,-0.603457,0.941626,-0.82661,2.62868,2.14822,0.859591,2.0292,-0.0350373,-0.211646,0.118286,-0.0661288,0.94552,-0.33011,0.0616271,-0.198968,0.386431,0.770339,0.137717,0.171857,-0.0126781,0.119021,-0.0,-0.0622704,-0.226663,-0.000418595,-2.09423,-0.308428,-0.0812703
,,,,,,,,,,,,,,,,0.871327,0.0038938,1.41102,-0.0817516,0.105009,0.334677,0.333202,-0.00867747,-3.685,-0.0778104,0.8438,0.0926367,-0.365361,0.0338074,0.304195,0.22935,-0.543213,-0.605562,0.944991,-0.8316,2.48758,2.15588,0.86265,2.03778,-0.0316729,-0.209359,0.121765,-0.066528,0.948885,-0.332097,0.0609638,-0.195826,0.382006,0.762048,0.138663,0.17247,-0.0135329,0.118104,0.00147493,-0.0623491,-0.276013,-0.00147102,-2.26168,-0.319261,0.0366145
,,,,,,,,,,,,,,,,0.874889,0.0038938,1.40579,-0.0820365,0.112251,0.331013,0.331013,-0.0092141,-3.7721,-0.0752414,0.835744,0.0926367,-0.367481,0.0334873,0.300865,0.230651,-0.545145,-0.607644,0.94832,-0.836435,2.46145,2.16346,0.865675,2.04586,-0.0323401,-0.207059,0.121765,-0.0669148,0.952214,-0.334023,0.0602966,-0.19792,0.376106,0.753708,0.139589,0.173077,-0.00913846,0.117598,-0.0,-0.0624991,-0.109724,-0.00114087,-1.97543,-0.197121,0.524955
,,,,,,,,,,,,,,,,0.878849,0.0038938,1.42147,-0.0843829,0.076041,0.327328,0.327328,-0.0101824,-3.72855,-0.0741662,0.829703,0.0953218,-0.369531,0.0331002,0.297515,0.231909,-0.547187,-0.609703,0.951611,-0.841113,2.64958,2.17095,0.868667,2.05456,-0.0356962,-0.204746,0.121765,-0.0672891,0.955505,-0.335887,0.0596256,-0.198968,0.371681,0.74532,0.140576,0.173676,-0.00577843,0.116393,-0.0,-0.0625161,-0.104512,-0.00224425,-1.77111,-0.419656,0.126186
,,,,,,,,,,,,,,,,0.882257,0.00391593,1.39534,-0.0827475,0.094146,0.323623,0.323623,-0.0106311,-3.73525,-0.0701595,0.819633,0.0912941,-0.371512,0.0328774,0.294147,0.233124,-0.54893,-0.611739,0.954844,-0.845633,2.72275,2.17837,0.871625,2.06244,-0.0323433,-0.202421,0.121765,-0.0676507,0.95876,-0.337687,0.0589509,-0.189543,0.364307,0.736886,0.141392,0.174269,-0.012878,0.11593,-0.0,-0.0628083,-0.396713,0.00038972,-2.40186,-0.302089,-0.421461
,,,,,,,,,,,,,,,,0.885509,0.00391593,1.35876,-0.0851843,0.097767,0.319898,0.318423,-0.0109588,-3.6783,-0.0676454,0.813592,0.0865952,-0.373423,0.0326479,0.290762,0.234296,-0.550768,-0.613751,0.958062,-0.849994,2.66003,2.18569,0.87455,2.0702,-0.0283226,-0.200084,0.125244,-0.0679995,0.961978,-0.339423,0.0582726,-0.189543,0.358407,0.728408,0.142207,0.174855,-0.0105409,0.115493,0.00147493,-0.062983,-0.580013,-0.00075979,-2.70369,-0.428637,-0.739908
,,,,,,,,,,,,,,,,0.889226,0.00391593,1.34831,-0.0843074,0.076041,0.316154,0.316154,-0.011785,-3.7721,-0.0592486,0.804194,0.0825675,-0.375263,0.0323915,0.287359,0.235423,-0.552779,-0.61574,0.961242,-0.854192,2.53984,2.19293,0.877441,2.07841,-0.0249766,-0.197735,0.118286,-0.0683354,0.965158,-0.341095,0.0575909,-0.191637,0.346608,0.719887,0.143043,0.175435,-0.00609784,0.114528,-0.0,-0.0629615,-0.0619407,-0.00175709,-1.87566,-0.331578,0.323332
,,,,,,,,,,,,,,,,0.892478,0.00391593,1.33786,-0.0848143,0.083283,0.312393,0.312393,-0.0121807,-3.7587,-0.0626677,0.796139,0.0812249,-0.377031,0.0321685,0.28394,0.236505,-0.554585,-0.617706,0.964385,-0.858227,2.41441,2.20009,0.880297,2.08611,-0.024319,-0.195375,0.111328,-0.0686582,0.968301,-0.342702,0.056906,-0.189543,0.346608,0.711324,0.143839,0.176007,-0.00583255,0.113981,-0.0,-0.0631207,-0.0323172,-0.0015461,-1.82648,-0.24042,0.565827
,,,,,,,,,,,,,,,,0.896084,0.00393805,1.39012,-0.0867032,0.101388,0.308614,0.308614,-0.0129646,-3.7654,-0.0646275,0.789426,0.0825675,-0.378726,0.0318481,0.280505,0.237543,-0.556486,-0.619648,0.967468,-0.862097,2.4719,2.20716,0.883119,2.09413,-0.0263497,-0.193005,0.111328,-0.0689678,0.971406,-0.344242,0.0562178,-0.188496,0.345133,0.702723,0.144725,0.176573,-0.00450947,0.113027,-0.0,-0.0631619,0.0687845,-0.00238132,-1.42911,-0.325571,0.711624
,,,,,,,,,,,,,,,,0.899314,0.00393805,1.35353,-0.0859449,0.086904,0.304819,0.303344,-0.0134069,-3.6984,-0.0592278,0.780028,0.0825675,-0.380348,0.0316516,0.277055,0.238534,-0.558277,-0.621566,0.970535,-0.8658,2.57642,2.21414,0.885907,2.10167,-0.0270409,-0.190625,0.114807,-0.069264,0.974473,-0.345716,0.0555266,-0.176976,0.336283,0.694083,0.14548,0.177132,-0.0136482,0.112479,0.00147493,-0.0632894,-0.74869,0.00116712,-3.07804,-0.237216,-0.876932
,,,,,,,,,,,,,,,,0.902588,0.00393805,1.25424,-0.0899218,0.086904,0.301007,0.301007,-0.013928,-3.7252,-0.0508927,0.775329,0.0805537,-0.381897,0.0313777,0.273591,0.23948,-0.56035,-0.62346,0.973564,-0.869334,2.69662,2.22104,0.88866,2.10994,-0.0257211,-0.188234,0.114807,-0.0695467,0.977502,-0.347123,0.0548326,-0.186401,0.324484,0.685407,0.146306,0.177683,-0.00183333,0.111099,-0.0,-0.0631102,-0.469414,-0.00136413,-2.68367,-0.560521,-0.667701
,,,,,,,,,,,,,,,,0.905642,0.00396018,1.26469,-0.086549,0.101388,0.297181,0.297181,-0.0142626,-3.80225,-0.0528957,0.763246,0.076526,-0.38337,0.0312379,0.270113,0.240379,-0.562,-0.625331,0.976533,-0.872698,2.64958,2.22785,0.891379,2.11693,-0.0223902,-0.185835,0.114807,-0.0698158,0.980493,-0.348462,0.0541358,-0.192684,0.323009,0.676697,0.14699,0.178228,0.00684919,0.110922,-0.0,-0.0633312,-0.0148945,-0.00157391,-1.60532,-0.340684,0.309066
,,,,,,,,,,,,,,,,0.909004,0.00396018,1.29605,-0.0872367,0.101388,0.29334,0.291865,-0.0149417,-3.7185,-0.051962,0.755191,0.0724983,-0.384767,0.0310306,0.266622,0.241231,-0.563853,-0.627177,0.979485,-0.875889,2.58687,2.23458,0.894063,2.12497,-0.019062,-0.183427,0.118286,-0.0700711,0.983446,-0.349732,0.0534363,-0.182212,0.318584,0.667954,0.147735,0.178766,-0.0012147,0.10961,0.00147493,-0.063324,0.00383121,-0.0024827,-1.51275,-0.321985,0.411213
,,,,,,,,,,,,,,,,0.911991,0.00396018,1.35353,-0.0879555,0.086904,0.289486,0.289486,-0.0152797,-3.72855,-0.0480907,0.747135,0.0691419,-0.386089,0.0309775,0.263119,0.242035,-0.56544,-0.628999,0.9824,-0.878906,2.62868,2.24121,0.896711,2.1318,-0.0164075,-0.181011,0.118286,-0.0703125,0.98636,-0.350932,0.0527344,-0.169646,0.311209,0.65918,0.148319,0.179297,-0.0113647,0.109409,-0.0,-0.0635597,-0.254447,-0.000985663,-2.14978,-0.452524,-0.317209
,,,,,,,,,,,,,,,,0.914734,0.0039823,1.31173,-0.087361,0.090525,0.285619,0.284144,-0.0154095,-3.78885,-0.0501308,0.737737,0.0631004,-0.387333,0.0308971,0.259604,0.242791,-0.567105,-0.630797,0.985253,-0.881748,2.52416,2.24776,0.899325,2.13895,-0.0110703,-0.178587,0.121765,-0.0705398,0.989235,-0.352063,0.0520301,-0.166504,0.309734,0.650376,0.148924,0.179821,-0.0120821,0.108807,0.00147493,-0.0636927,-0.6076,0.000633393,-2.78465,-0.207882,-0.527561
,,,,,,,,,,,,,,,,0.917876,0.0039823,1.23856,-0.091493,0.090525,0.281739,0.281739,-0.0159726,-3.82235,-0.0418574,0.733038,0.0624291,-0.388499,0.0307493,0.256078,0.243499,-0.568911,-0.632571,0.98809,-0.884412,2.50848,2.25422,0.901903,2.14667,-0.0111055,-0.176155,0.121765,-0.0707529,0.992072,-0.353123,0.0513236,-0.172788,0.297935,0.641545,0.149588,0.180337,-0.00336746,0.107544,-0.0,-0.06366,0.0467551,-0.00203127,-1.64506,-0.251498,0.753176
,,,,,,,,,,,,,,,,0.920597,0.0039823,1.23334,-0.0929656,0.086904,0.277849,0.277849,-0.0161508,-3.7587,-0.0439187,0.725654,0.0644429,-0.389586,0.0306146,0.252541,0.244157,-0.570435,-0.63432,0.990888,-0.886896,2.65481,2.26059,0.904447,2.15355,-0.0138278,-0.173717,0.121765,-0.0709517,0.99487,-0.354111,0.0506151,-0.169646,0.29646,0.632689,0.150233,0.180847,-0.00407073,0.107038,-0.0,-0.0638856,-0.11592,-0.00410445,-1.68813,-0.589694,0.317236
,,,,,,,,,,,,,,,,0.923518,0.00400442,1.20721,-0.0857355,0.068799,0.273948,0.273948,-0.0165634,-3.82235,-0.0312403,0.709543,0.0644429,-0.390594,0.0305231,0.248996,0.244766,-0.572131,-0.636045,0.993625,-0.8892,2.87953,2.26687,0.906954,2.1608,-0.0145383,-0.171272,0.125244,-0.071136,0.997629,-0.355026,0.0499046,-0.158127,0.280236,0.623808,0.150827,0.18135,-0.0131452,0.106071,-0.0,-0.0639141,-0.593908,0.000934541,-2.68106,-0.370906,-0.937483
,,,,,,,,,,,,,,,,0.926195,0.00400442,1.32218,-0.0879254,0.07242,0.270037,0.268562,-0.0167682,-3.80225,-0.0259452,0.702831,0.0570588,-0.391522,0.0305252,0.245441,0.245326,-0.573655,-0.637746,0.996345,-0.891321,2.75933,2.27307,0.909426,2.16755,-0.00786642,-0.168822,0.125244,-0.0713057,1.00035,-0.355869,0.0491924,-0.158127,0.271386,0.614905,0.15132,0.181845,-0.0106947,0.105518,0.00147493,-0.0640909,-0.255511,-0.0010021,-2.30631,-0.431968,-0.494742
,,,,,,,,,,,,,,,,0.929093,0.00402655,1.29605,-0.0894644,0.090525,0.266118,0.266118,-0.0172298,-3.752,-0.0383574,0.695447,0.0490035,-0.392369,0.0305302,0.241879,0.245834,-0.57532,-0.639422,0.999003,-0.893257,2.91088,2.27917,0.911863,2.17458,-0.000524899,-0.166366,0.121765,-0.0714606,1.00303,-0.356639,0.0484786,-0.160221,0.280236,0.605982,0.151803,0.182334,-0.0061445,0.104594,-0.0,-0.0641018,-0.535193,-0.000489035,-2.60792,-0.484557,-0.6881
,,,,,,,,,,,,,,,,0.931615,0.00402655,1.18108,-0.0876654,0.097767,0.26219,0.260715,-0.017351,-3.8257,-0.0316028,0.684706,0.0449758,-0.393134,0.0305986,0.238309,0.246292,-0.576844,-0.641073,1.00164,-0.895007,2.77501,2.28519,0.914264,2.18117,0.00278747,-0.163905,0.121765,-0.0716006,1.00567,-0.357334,0.0477633,-0.161268,0.269911,0.597041,0.152216,0.182815,-0.00263663,0.104014,0.00147493,-0.0642295,-0.0715706,-0.00204597,-1.70875,-0.273965,0.434194
,,,,,,,,,,,,,,,,0.93427,0.00402655,1.26469,-0.0892393,0.090525,0.258255,0.258255,-0.0176407,-3.7855,-0.0278047,0.677322,0.0443045,-0.393816,0.0306397,0.234732,0.246698,-0.578399,-0.6427,1.00425,-0.896569,2.82204,2.29111,0.916629,2.18834,0.0027421,-0.16144,0.121765,-0.0717255,1.00827,-0.357953,0.0470466,-0.153938,0.262537,0.588083,0.152649,0.183289,-0.00750202,0.10277,-0.0,-0.0643012,-0.197464,-0.00130736,-1.94667,-0.356431,-0.0243231
,,,,,,,,,,,,,,,,0.936792,0.00402655,1.20198,-0.0901567,0.083283,0.254314,0.254314,-0.0178334,-3.7989,-0.0254873,0.669267,0.0402768,-0.394415,0.0307642,0.23115,0.247053,-0.57975,-0.644302,1.00681,-0.897941,2.69662,2.29695,0.918959,2.1947,0.00605197,-0.158971,0.121765,-0.0718353,1.01084,-0.358498,0.0463288,-0.147655,0.256637,0.57911,0.152992,0.183756,-0.0113164,0.102242,-0.0,-0.0645523,-0.369336,-0.0019471,-2.33423,-0.591537,-0.565813
,,,,,,,,,,,,,,,,0.938982,0.00404867,1.19675,-0.0863878,0.090525,0.250367,0.250367,-0.0177301,-3.7319,-0.0246499,0.656512,0.0342353,-0.39493,0.030942,0.227562,0.247355,-0.581163,-0.645879,1.00931,-0.899121,2.82727,2.30269,0.921252,2.20092,0.0113747,-0.156499,0.118286,-0.0719297,1.01336,-0.358965,0.04561,-0.14556,0.252212,0.570125,0.153273,0.184215,-0.0109387,0.101776,-0.0,-0.064716,-0.728331,0.000291708,-2.87505,-0.445698,-0.942785
