wrench_my.txt,wrench_mx.txt,wrench_fy.txt,proportionalf_2.txt,proportionalf_4.txt,integralf_1.txt,integralf_4.txt,proportionalf_3.txt,proportionalf_1.txt,integralf_3.txt,integralf_2.txt,integralf_5.txt,wrench_fz.txt,wrench_mz.txt,proportionalf_5.txt,wrench_fx.txt,error_vel_2.txt,trq1.txt,vela3.txt,trq3.txt,accd4.txt,error_vel_3.txt,vela4.txt,posd5.txt,error_pos_5.txt,vela5.txt,error_vel_1.txt,posa2.txt,posa3.txt,error_vel_5.txt,trq5.txt,veld4.txt,accd5.txt,posa5.txt,veld5.txt,trq2.txt,posd2.txt,trq4.txt,posd4.txt,posd1.txt,posa1.txt,vela1.txt,error_pos_1.txt,vela2.txt,posa4.txt,veld2.txt,error_pos_4.txt,veld3.txt,error_pos_2.txt,posd3.txt,accd3.txt,error_vel_4.txt,veld1.txt,accd1.txt,accd2.txt,error_pos_3.txt,estimated_trqs_5.txt,estimated_trqs_1.txt,estimated_trqs_3.txt,estimated_trqs_4.txt,estimated_trqs_2.txt
,,,,,,,,,,,,,,,,-0.162982,0.930228,-1.17286,-3.72855,0.0935156,-0.0211462,1.10177,2.26701,2.25555,0.0752212,0.00564051,0.647168,-1.08383,2.25623,0.163513,0.932818,0.233098,0.0114602,2.33145,1.0243,0.679805,0.228123,0.906406,0.226602,0.182323,0.227564,0.0442784,0.862595,0.829159,0.699614,0.0772469,-1.19401,0.0326365,-1.1602,-0.1197,-0.168951,0.233205,0.0233789,0.0701367,-0.0763661,0.008942,-0.09934,-2.47139,-0.334681,-2.30958
,,,,,,,,,,,,,,,,-0.157616,0.99294,-1.1781,-3.7855,0.0842041,-0.0170477,1.10324,2.29034,2.27777,0.103245,0.00586266,0.655727,-1.09506,2.23042,0.128723,0.933707,0.209833,0.0125664,2.33367,1.01384,0.686804,0.224502,0.915739,0.228935,0.184528,0.227564,0.0444064,0.857896,0.840243,0.70028,0.0754955,-1.19514,0.0310772,-1.17215,-0.107781,-0.169538,0.233427,0.021051,0.0631531,-0.0770808,0.00575011,-0.1494,-2.37181,-0.290737,-2.40601
,,,,,,,,,,,,,,,,-0.149636,0.951132,-1.17914,-3.7922,0.07488,-0.0170186,1.10619,2.31368,2.29994,0.119469,0.00606152,0.664316,-1.10719,2.21618,0.086975,0.934502,0.186537,0.0137389,2.33565,0.930228,0.69381,0.202776,0.92508,0.23127,0.186814,0.227564,0.044456,0.850512,0.85146,0.700877,0.0736199,-1.19616,0.029494,-1.1841,-0.0958464,-0.171692,0.233626,0.01872,0.05616,-0.0769109,0.0014421,0.139438,-1.63266,0.15455,-0.785097
,,,,,,,,,,,,,,,,-0.151123,1.01907,-1.18438,-3.87595,0.0655446,-0.0126814,1.11652,2.33705,2.32203,0.123894,0.00422321,0.672834,-1.11853,2.2135,0.045227,0.935205,0.163212,0.0150221,2.3374,0.961584,0.700821,0.18105,0.934429,0.233607,0.18913,0.229578,0.0444772,0.852526,0.862522,0.701403,0.0719065,-1.19706,0.0279869,-1.19607,-0.0838971,-0.181315,0.233801,0.0163862,0.0491585,-0.0775359,0.00344919,-0.00884536,-2.14252,-0.173027,-1.79435
,,,,,,,,,,,,,,,,-0.148652,0.945906,-1.18857,-3.8324,0.0561994,-0.00927175,1.11947,2.36043,2.34397,0.132743,0.00370411,0.682219,-1.13199,2.20617,0.027832,0.935813,0.139862,0.0164602,2.33891,0.877968,0.707838,0.133977,0.943784,0.235946,0.191657,0.230249,0.0442886,0.850512,0.874425,0.70186,0.069359,-1.19784,0.0256188,-1.20804,-0.0719352,-0.183656,0.233953,0.0140498,0.0421495,-0.0760488,0.000979574,-0.0269236,-2.02722,-0.229479,-1.78877
,,,,,,,,,,,,,,,,-0.145581,1.01384,-1.18543,-3.78215,0.0468457,-0.0130728,1.11209,2.38383,2.36608,0.132743,0.00383292,0.690405,-1.14363,2.20745,0.027832,0.936328,0.116492,0.0177434,2.34019,0.83616,0.714858,0.115872,0.953145,0.238286,0.193893,0.230249,0.0443935,0.847827,0.885796,0.702246,0.0673481,-1.1985,0.0244531,-1.22002,-0.0599625,-0.175766,0.234082,0.0117114,0.0351343,-0.076391,0.00493509,-0.169689,-2.901,-0.594377,-3.22489
,,,,,,,,,,,,,,,,-0.137881,0.956358,-1.19171,-3.7788,0.037485,-0.00732938,1.11062,2.40723,2.38792,0.141593,0.00393833,0.698863,-1.15579,2.19965,0.03479,0.93675,0.0931039,0.0193142,2.34124,0.695058,0.721882,0.112251,0.96251,0.240627,0.196249,0.230249,0.0443787,0.840443,0.896947,0.702563,0.0655632,-1.19904,0.0230191,-1.23201,-0.0479808,-0.173869,0.234188,0.00937125,0.0281137,-0.0762209,0.00705293,-0.351094,-2.26589,-0.190635,-2.40144
,,,,,,,,,,,,,,,,-0.131593,1.03997,-1.19485,-3.8458,0.0281187,-0.00460765,1.11947,2.43065,2.40961,0.168142,0.00804802,0.707241,-1.16748,2.17392,0.090454,0.937078,0.0697019,0.0210398,2.34206,0.799578,0.728909,0.112251,0.971879,0.24297,0.198555,0.226222,0.0444151,0.834402,0.907788,0.702809,0.0640917,-1.19946,0.0216684,-1.24401,-0.0359919,-0.182391,0.23427,0.00702967,0.021089,-0.0765267,0.00467422,0.417912,-2.47003,-0.402478,-2.33913
,,,,,,,,,,,,,,,,-0.12739,1.00339,-1.20009,-3.7922,0.0187481,0.000328382,1.11947,2.45407,2.4314,0.168142,-0.00129132,0.715608,-1.17926,2.1745,0.128723,0.937313,0.0462894,0.022677,2.34264,0.820482,0.735938,0.112251,0.981251,0.245313,0.200931,0.235619,0.0443818,0.830374,0.919137,0.702984,0.0621142,-1.19976,0.0203299,-1.256,-0.0239976,-0.182156,0.234328,0.00468703,0.0140611,-0.076742,0.000407066,-0.224761,-2.294,-0.315921,-2.2487
,,,,,,,,,,,,,,,,-0.12527,1.01384,-1.20323,-3.81565,0.00937477,0.00328999,1.11652,2.4775,2.45328,0.168142,0.00210023,0.723503,-1.19124,2.17484,0.198303,0.937453,0.0228699,0.0242257,2.34298,0.658476,0.742969,0.14484,0.990625,0.247656,0.203086,0.232263,0.0445704,0.82836,0.929867,0.70309,0.060758,-1.19994,0.0194661,-1.268,-0.0119997,-0.179066,0.234363,0.00234369,0.00703107,-0.0767554,-0.0045374,-0.0686975,-1.73188,-0.0121048,-1.49598
,,,,,,,,,,,,,,,,-0.123221,0.982488,-1.20114,-3.84915,-8.88178e-16,0.00113559,1.11947,2.50093,2.47516,0.150442,0.00278323,0.731931,-1.20315,2.19265,0.222656,0.9375,-0.000553097,0.0257743,2.34309,0.65325,0.75,0.112251,1.0,0.25,0.205462,0.231592,0.0445378,0.826346,0.941195,0.703125,0.0588054,-1.2,0.0180693,-1.28,-1.77636e-15,-0.181969,0.234375,-2.22045e-16,2.22045e-16,-0.0768486,0.00555779,0.134586,-0.672979,0.532998,0.148986
,,,,,,,,,,,,,,,,-0.12527,1.01384,-1.19171,-3.88935,-0.00937477,-0.00822919,1.12832,2.52436,2.49677,0.176991,0.00210023,0.739926,-1.21493,2.16598,0.236572,0.937453,-0.0239761,0.0275885,2.34297,0.543504,0.757031,0.079662,1.00937,0.252344,0.207677,0.232263,0.0446663,0.82836,0.952234,0.70309,0.0571404,-1.19994,0.0171055,-1.292,0.0119997,-0.190865,0.234363,-0.00234369,-0.00703107,-0.0770674,0.00302831,-0.0101584,-2.05238,-0.204574,-2.25196
,,,,,,,,,,,,,,,,-0.118663,1.00339,-1.18752,-3.9463,-0.0187481,-0.012238,1.12979,2.54779,2.51839,0.181416,5.12393e-05,0.748253,-1.22667,2.1612,0.253967,0.937313,-0.0473955,0.0294027,2.34261,0.5226,0.764062,0.086904,1.01875,0.254687,0.210034,0.234277,0.0446536,0.821647,0.963606,0.702984,0.0551426,-1.19976,0.0158087,-1.304,0.0239976,-0.192481,0.234328,-0.00468703,-0.0140611,-0.0773321,0.00184849,-0.0500629,-1.64224,0.0423295,-1.16838
,,,,,,,,,,,,,,,,-0.121524,0.956358,-1.19066,-4.0401,-0.0281187,-0.00879645,1.13422,2.57121,2.54,0.190265,0.0020065,0.756298,-1.23823,2.15176,0.236572,0.937078,-0.0708079,0.0312168,2.34202,0.480792,0.771091,0.057936,1.02812,0.25703,0.212259,0.232263,0.0447713,0.824332,0.974956,0.702809,0.0531651,-1.19946,0.0147924,-1.31599,0.0359919,-0.19714,0.23427,-0.00702967,-0.021089,-0.0777673,-0.00312786,0.495576,-0.0184158,0.797198,1.23064
,,,,,,,,,,,,,,,,-0.12714,1.05565,-1.176,-4.11715,-0.037485,-0.0230373,1.14159,2.59463,2.56151,0.182891,-0.00344575,0.764434,-1.25039,2.15831,0.191345,0.93675,-0.0942097,0.0331195,2.3412,0.344916,0.778118,0.079662,1.03749,0.259373,0.214665,0.237633,0.0447071,0.829703,0.986394,0.702563,0.0510963,-1.19904,0.0136834,-1.32799,0.0479808,-0.204843,0.234188,-0.00937125,-0.0281138,-0.0776019,0.00320912,-0.409013,-0.80865,0.463881,-0.435037
,,,,,,,,,,,,,,,,-0.127456,0.94068,-1.16553,-4.1071,-0.0468457,-0.0329696,1.15044,2.61804,2.58275,0.20944,0.0045042,0.772721,-1.2619,2.1307,0.128723,0.936328,-0.117597,0.0352876,2.34014,0.334464,0.785142,0.065178,1.04686,0.261714,0.216981,0.229578,0.0447325,0.829703,0.9975,0.702246,0.0493556,-1.1985,0.0124206,-1.33998,0.0599625,-0.214114,0.234082,-0.0117114,-0.0351343,-0.0780758,0.00695372,0.0576574,-3.48322,-1.01795,-4.40217
,,,,,,,,,,,,,,,,-0.118445,1.07656,-1.17181,-4.0602,-0.0561994,-0.0260269,1.13864,2.64143,2.60402,0.213864,-0.000323573,0.781099,-1.2734,2.12498,0.055664,0.935813,-0.140968,0.0374115,2.33885,0.276978,0.792162,0.054315,1.05622,0.264054,0.219348,0.234277,0.0447065,0.820305,1.009,0.70186,0.0472119,-1.19784,0.0110636,-1.35196,0.0719352,-0.20283,0.233953,-0.0140498,-0.0421495,-0.0785594,0.00312564,-0.229561,-3.11154,-0.769968,-4.06895
,,,,,,,,,,,,,,,,-0.108832,0.951132,-1.17496,-3.9932,-0.0655446,-0.0221061,1.13422,2.66481,2.6251,0.212389,-0.000475755,0.789657,-1.28626,2.12493,0.03479,0.935205,-0.164317,0.0397124,2.33732,0.2613,0.799179,0.07242,1.06557,0.266393,0.221875,0.234277,0.0445179,0.810236,1.02093,0.701403,0.0446423,-1.19706,0.00952113,-1.36393,0.0838971,-0.199014,0.233801,-0.0163862,-0.0491585,-0.0776691,0.0062086,-0.162429,-4.078,-1.27454,-5.26724
,,,,,,,,,,,,,,,,-0.100632,1.02952,-1.19066,-3.9865,-0.07488,-0.00549946,1.12389,2.68818,2.64643,0.213864,-0.00199385,0.797421,-1.29811,2.1217,0.045227,0.934502,-0.187641,0.0417478,2.33556,0.334464,0.80619,0.079662,1.07492,0.26873,0.224181,0.235619,0.0445492,0.801509,1.03239,0.700877,0.0425307,-1.19616,0.00876923,-1.3759,0.0958464,-0.189391,0.233626,-0.01872,-0.05616,-0.0777916,0.00558036,-0.239751,-3.44169,-0.918729,-4.2773
,,,,,,,,,,,,,,,,-0.0958584,0.987714,-1.20428,-3.98315,-0.0842041,0.00913226,1.11947,2.71152,2.6675,0.221239,-0.000850146,0.805557,-1.30998,2.11233,0.118286,0.933707,-0.210937,0.0440265,2.33357,0.250848,0.813196,0.076041,1.08426,0.271065,0.226416,0.234277,0.0446491,0.796139,1.04305,0.70028,0.0412082,-1.19514,0.00763916,-1.38785,0.107781,-0.185762,0.233427,-0.021051,-0.0631531,-0.077873,0.00243574,-0.0644558,-1.22402,0.137857,-1.27205
,,,,,,,,,,,,,,,,-0.0924972,1.11836,-1.19066,-3.9999,-0.0935156,-0.00334388,1.11947,2.73485,2.6885,0.231563,-0.000401018,0.81334,-1.3214,2.09978,0.191345,0.932818,-0.234202,0.0463496,2.33134,0.240396,0.820195,0.086904,1.09359,0.273398,0.228782,0.233606,0.044616,0.792111,1.05429,0.699614,0.0393019,-1.19401,0.00685519,-1.3998,0.1197,-0.186651,0.233205,-0.0233789,-0.0701367,-0.0783992,0.000427061,-0.174298,-2.27045,-0.355299,-2.99082
,,,,,,,,,,,,,,,,-0.0845068,1.03997,-1.18543,-3.9999,-0.102813,-0.00732335,1.11947,2.75815,2.70948,0.225664,-0.000646432,0.820993,-1.33307,2.10322,0.236572,0.931837,-0.257431,0.0486726,2.32888,0.20904,0.827188,0.083283,1.10292,0.275729,0.231108,0.233606,0.0446209,0.783384,1.06551,0.698878,0.0374085,-1.19275,0.0061951,-1.41173,0.131601,-0.187632,0.232959,-0.0257033,-0.0771098,-0.078662,0.00920965,-0.0773392,-2.27222,-0.346531,-2.82819
,,,,,,,,,,,,,,,,-0.0792712,1.05565,-1.18438,-4.06355,-0.112095,-0.00699512,1.12094,2.78143,2.73036,0.252212,-0.00158635,0.828515,-1.34504,2.07398,0.24353,0.930762,-0.280622,0.0510619,2.32619,0.271752,0.834173,0.086904,1.11223,0.278058,0.233465,0.234277,0.0445929,0.777343,1.07631,0.698072,0.0359251,-1.19138,0.00565821,-1.42365,0.143482,-0.190182,0.232691,-0.0280238,-0.0840713,-0.0786133,-0.00394441,0.0606397,-1.47818,0.0435649,-1.51097
,,,,,,,,,,,,,,,,-0.0781328,1.06088,-1.17914,-4.1071,-0.12136,-0.010737,1.12537,2.80467,2.75131,0.234513,-0.00322073,0.836358,-1.35695,2.08876,0.236572,0.929595,-0.303771,0.0533628,2.32327,0.276978,0.841149,0.086904,1.12153,0.280383,0.23572,0.235619,0.0446629,0.775329,1.08759,0.697196,0.0339438,-1.18988,0.00479069,-1.43556,0.155341,-0.195774,0.232399,-0.03034,-0.0910201,-0.078613,-0.000666398,-0.473243,-2.94599,-0.742235,-3.90974
,,,,,,,,,,,,,,,,-0.0730362,1.03475,-1.18229,-4.1071,-0.130607,-0.00598278,1.11652,2.82789,2.77221,0.225664,0.00183455,0.84383,-1.36849,2.09445,0.201782,0.928335,-0.326873,0.0556858,2.32012,0.31356,0.848116,0.068799,1.13082,0.282705,0.238056,0.230249,0.0446493,0.769287,1.09889,0.696251,0.0319282,-1.18827,0.00428664,-1.44745,0.167177,-0.188184,0.232084,-0.0326517,-0.0979552,-0.0789585,0.0108078,0.454987,-2.26586,-0.362645,-2.50233
,,,,,,,,,,,,,,,,-0.0720365,1.07133,-1.18752,-4.0803,-0.139834,0.000984054,1.11947,2.85108,2.79285,0.249263,-0.00655887,0.851503,-1.3801,2.06747,0.107849,0.926983,-0.349927,0.0582301,2.31673,0.256074,0.855074,0.068799,1.1401,0.285025,0.240463,0.238305,0.0445619,0.767274,1.11009,0.695237,0.0300101,-1.18654,0.0035714,-1.45933,0.178987,-0.192486,0.231746,-0.0349585,-0.104875,-0.0792245,0.00454804,-0.266466,-2.31924,-0.437462,-3.43875
,,,,,,,,,,,,,,,,-0.0610367,1.00339,-1.176,-4.0937,-0.14904,-0.0086863,1.11504,2.87422,2.81334,0.258112,-0.00624869,0.859115,-1.39217,2.05501,0.017395,0.925538,-0.372928,0.060885,2.31312,0.376272,0.862021,0.101388,1.14936,0.28734,0.242849,0.237633,0.0444912,0.755191,1.12126,0.694154,0.0281003,-1.18469,0.00290609,-1.47118,0.190771,-0.189506,0.231385,-0.03726,-0.11178,-0.079017,0.00492025,-0.163573,-2.49955,-0.472405,-3.38615
,,,,,,,,,,,,,,,,-0.0548049,0.99294,-1.176,-4.0803,-0.158224,-0.00671979,1.11652,2.89734,2.83391,0.266962,-0.00663277,0.866304,-1.40374,2.04231,0.020874,0.924002,-0.395873,0.0634292,2.30928,0.318786,0.868957,0.101388,1.15861,0.289652,0.245215,0.237633,0.0444368,0.747806,1.13199,0.693002,0.026618,-1.18272,0.00265251,-1.48302,0.202526,-0.192517,0.231001,-0.0395559,-0.118668,-0.0792774,0.00842922,-0.343743,-3.91518,-1.25461,-5.41817
,,,,,,,,,,,,,,,,-0.0479706,0.951132,-1.18752,-4.0602,-0.167383,0.00688329,1.10324,2.92041,2.85406,0.280236,-0.00502595,0.873735,-1.41603,2.02497,0.114807,0.922374,-0.418758,0.0663496,2.3052,0.412854,0.875881,0.101388,1.16784,0.29196,0.247582,0.235619,0.0443786,0.739751,1.14321,0.691781,0.0246331,-1.18064,0.0021454,-1.49484,0.21425,-0.180871,0.230594,-0.0418458,-0.125537,-0.0788107,0.00581355,-0.223996,-3.97459,-1.33015,-5.53822
,,,,,,,,,,,,,,,,-0.0405336,1.0452,-1.19695,-4.0401,-0.176517,0.0185091,1.08555,2.94344,2.87428,0.280236,-0.00545583,0.880995,-1.42774,2.02066,0.212219,0.920654,-0.441579,0.0691593,2.3009,0.407628,0.882792,0.065178,1.17706,0.294264,0.249958,0.235619,0.044306,0.731024,1.15409,0.690491,0.0229634,-1.17844,0.00179692,-1.50663,0.225942,-0.164891,0.230164,-0.0441294,-0.132388,-0.078888,0.00450679,-0.348047,-3.16781,-0.853131,-4.67326
,,,,,,,,,,,,,,,,-0.0304799,0.998166,-1.19695,-4.02,-0.185625,0.0208268,1.07965,2.96643,2.89441,0.283186,-0.00456595,0.888225,-1.43982,2.01319,0.257446,0.918844,-0.464334,0.0720133,2.29637,0.324012,0.88969,0.068799,1.18625,0.296563,0.252224,0.234277,0.0443399,0.719613,1.16487,0.689133,0.0213866,-1.17612,0.0014654,-1.5184,0.2376,-0.160802,0.229711,-0.0464063,-0.139219,-0.0785815,0.00730404,-0.210484,-3.3247,-0.922943,-4.95688
,,,,,,,,,,,,,,,,-0.0191518,1.09223,-1.19799,-3.97645,-0.194704,0.0243081,1.07522,2.98937,2.91452,0.292035,-0.00638393,0.895374,-1.45135,1.99958,0.260925,0.916942,-0.487019,0.0748451,2.29161,0.423306,0.896575,0.083283,1.19543,0.298858,0.25463,0.235619,0.0442281,0.706858,1.17566,0.687707,0.0197691,-1.17369,0.00120052,-1.53015,0.249222,-0.158279,0.229236,-0.0486761,-0.146028,-0.078801,-0.000946075,-0.214124,-1.14368,0.124129,-1.26341
,,,,,,,,,,,,,,,,-0.020646,0.977262,-1.18857,-4.02335,-0.203754,0.0174335,1.07522,3.01226,2.9344,0.29351,-0.00285433,0.902422,-1.46342,1.99312,0.212219,0.91495,-0.50963,0.077854,2.28663,0.324012,0.903444,0.097767,1.20459,0.301148,0.256936,0.231592,0.0442121,0.706858,1.18595,0.686212,0.0186411,-1.17114,0.00102173,-1.54188,0.260806,-0.160271,0.228737,-0.0509386,-0.152816,-0.0784614,0.00800861,-0.0636517,-2.40663,-0.459985,-3.52651
,,,,,,,,,,,,,,,,-0.0128101,1.12359,-1.18438,-4.09035,-0.212773,0.0159105,1.0767,3.0351,2.95417,0.311209,-0.00538883,0.909139,-1.47539,1.97021,0.111328,0.912867,-0.532163,0.0809292,2.28142,0.475566,0.910299,0.119493,1.21373,0.303433,0.259282,0.233606,0.0441508,0.69746,1.19695,0.68465,0.0167846,-1.16847,0.00115994,-1.55358,0.27235,-0.163829,0.228217,-0.0531933,-0.15958,-0.0781901,0.00270844,-0.0112969,-1.91049,-0.288314,-2.53964
,,,,,,,,,,,,,,,,-0.0104119,1.01384,-1.1781,-4.13725,-0.22176,0.0124084,1.07227,3.05789,2.97384,0.314159,-0.00660329,0.916096,-1.48674,1.96183,0.027832,0.910694,-0.554616,0.0840487,2.27599,0.501696,0.917137,0.130356,1.22285,0.305712,0.261548,0.234277,0.0441647,0.693433,1.20779,0.683021,0.0150618,-1.16569,0.00104053,-1.56525,0.283853,-0.161577,0.227674,-0.05544,-0.16632,-0.0785041,0.00397886,-0.129036,-2.78657,-0.743729,-3.91521
,,,,,,,,,,,,,,,,-0.00606721,1.08701,-1.1781,-4.1071,-0.230713,0.0153043,1.06195,3.08062,2.99303,0.315634,-0.00716889,0.923618,-1.49945,1.9547,0.083496,0.908432,-0.576984,0.0875885,2.27033,0.501696,0.923959,0.126735,1.23195,0.307986,0.264075,0.234277,0.0439112,0.687391,1.21909,0.681324,0.0128522,-1.16279,0.000340607,-1.57689,0.295312,-0.153515,0.227108,-0.0576782,-0.173035,-0.0774389,0.00835937,-0.156849,-3.38443,-1.03711,-4.77576
,,,,,,,,,,,,,,,,-0.00178949,1.01384,-1.18543,-4.1004,-0.239631,0.0256449,1.05015,3.10329,3.0125,0.328909,-0.00775682,0.930435,-1.51136,1.93554,0.194824,0.90608,-0.599264,0.0907965,2.26445,0.580086,0.930763,0.119493,1.24102,0.310254,0.266471,0.234277,0.0437829,0.68135,1.22934,0.67956,0.0116815,-1.15978,0.000328231,-1.5885,0.306727,-0.144067,0.22652,-0.0599077,-0.179723,-0.0771452,0.00264844,-0.157999,-1.85945,-0.246199,-2.74816
,,,,,,,,,,,,,,,,0.00309275,1.03475,-1.176,-4.00995,-0.248512,0.0193443,1.04867,3.12591,3.0317,0.333333,-0.00769573,0.93691,-1.52275,1.92501,0.250488,0.90364,-0.621453,0.0942035,2.25835,0.5226,0.93755,0.101388,1.25007,0.312517,0.268727,0.233606,0.0437896,0.674637,1.23969,0.67773,0.0103762,-1.15666,0.000640235,-1.60008,0.318095,-0.145033,0.22591,-0.0621279,-0.186384,-0.0773393,0.00905479,-0.29101,-3.58176,-1.17457,-5.56848
,,,,,,,,,,,,,,,,0.0146213,1.03997,-1.17286,-4.08365,-0.257355,0.0194403,1.03097,3.14846,3.05083,0.346608,-0.00832807,0.943646,-1.5345,1.90541,0.250488,0.90111,-0.643547,0.0976327,2.25202,0.501696,0.944318,0.10863,1.25909,0.314773,0.271083,0.233606,0.0436893,0.661211,1.25002,0.675833,0.00906815,-1.15342,0.000671802,-1.61164,0.329414,-0.129863,0.225278,-0.0643388,-0.193016,-0.0771402,0.00247097,-0.356122,-3.26489,-0.958509,-4.90821
,,,,,,,,,,,,,,,,0.0213848,1.0661,-1.176,-4.03675,-0.266159,0.0259324,1.02212,3.17095,3.06991,0.340708,-0.00696863,0.95001,-1.54631,1.90477,0.198303,0.898493,-0.665543,0.10104,2.24547,0.590538,0.951066,0.101388,1.26809,0.317022,0.273339,0.231592,0.0436834,0.652485,1.26046,0.673869,0.00762376,-1.15007,0.00105663,-1.62315,0.340683,-0.123631,0.224623,-0.0665397,-0.199619,-0.0768454,0.0099628,0.0609184,-2.89663,-0.813635,-4.1193
,,,,,,,,,,,,,,,,0.0247259,1.05565,-1.17914,-4.0803,-0.274922,0.0325369,1.01327,3.19337,3.08868,0.359882,-0.0103301,0.956625,-1.55834,1.87883,0.031311,0.895787,-0.687437,0.10469,2.23871,0.559182,0.957795,0.10863,1.27706,0.319265,0.275685,0.234277,0.0435801,0.647114,1.27009,0.67184,0.00697134,-1.14661,0.00116976,-1.63464,0.3519,-0.117487,0.223947,-0.0687305,-0.206191,-0.0762965,0.00387221,-0.36935,-2.43367,-0.612996,-3.45759
,,,,,,,,,,,,,,,,0.0253164,1.00339,-1.1781,-3.99655,-0.283643,0.0350646,1.00147,3.21572,3.10727,0.368732,-0.00632936,0.962888,-1.56971,1.86299,0.038269,0.892994,-0.709225,0.108451,2.23173,0.5226,0.964503,0.10863,1.286,0.321501,0.27795,0.229578,0.0435505,0.644429,1.28022,0.669746,0.00578258,-1.14303,0.0016147,-1.64608,0.363063,-0.108481,0.223249,-0.0709107,-0.212732,-0.0763723,0.00666606,-0.146355,-2.36983,-0.502024,-3.73406
,,,,,,,,,,,,,,,,0.0325545,1.09746,-1.17181,-3.98985,-0.29232,0.0324676,1.0,3.238,3.12568,0.382006,-0.00772061,0.96904,-1.58156,1.84252,0.170471,0.890114,-0.730905,0.112323,2.22453,0.585312,0.971189,0.097767,1.29492,0.32373,0.280276,0.230249,0.0434534,0.635031,1.29018,0.667586,0.00474244,-1.13935,0.00214913,-1.6575,0.37417,-0.109886,0.222529,-0.07308,-0.21924,-0.0759405,0.00594335,-0.00245387,-3.38526,-1.08022,-5.16301
,,,,,,,,,,,,,,,,0.0403989,1.0243,-1.17286,-3.9463,-0.300952,0.0373118,0.986726,3.26021,3.14421,0.380531,-0.0118186,0.975404,-1.59332,1.83658,0.236572,0.887148,-0.752471,0.115996,2.21711,0.648024,0.977854,0.086904,1.30381,0.325951,0.282623,0.233606,0.0433289,0.624962,1.29969,0.665361,0.00411555,-1.13555,0.00245018,-1.66887,0.385219,-0.0995776,0.221787,-0.0752381,-0.225714,-0.0755498,0.00606479,0.0237834,-1.96527,-0.395176,-2.62503
,,,,,,,,,,,,,,,,0.0381095,0.961584,-1.17181,-3.99655,-0.309538,0.0401718,0.979351,3.28234,3.16234,0.39528,-0.0125817,0.981395,-1.60504,1.8142,0.236572,0.884096,-0.773922,0.12,2.20948,0.62712,0.984496,0.10863,1.31266,0.328165,0.284938,0.233606,0.0432271,0.624962,1.30958,0.663072,0.00308246,-1.13164,0.00310121,-1.68021,0.396209,-0.0952554,0.221024,-0.0773845,-0.232154,-0.0751677,0.00426575,-0.378007,-2.70475,-0.681967,-4.41128
,,,,,,,,,,,,,,,,0.0464964,0.909324,-1.16658,-3.99655,-0.318076,0.0389526,0.974926,3.3044,3.18033,0.399705,-0.0113524,0.987527,-1.61632,1.80193,0.153076,0.880957,-0.795254,0.124071,2.20163,0.527826,0.991115,0.14484,1.32149,0.330372,0.287184,0.231592,0.043188,0.614222,1.3194,0.660718,0.00208479,-1.12763,0.00358807,-1.6915,0.407137,-0.0939688,0.220239,-0.079519,-0.238557,-0.0751858,0.00264627,-0.0465774,-1.77248,-0.361669,-2.40567
,,,,,,,,,,,,,,,,0.044079,1.01907,-1.16029,-3.9865,-0.326565,0.0367952,0.961652,3.32637,3.19825,0.40413,-0.0108157,0.99367,-1.62811,1.78944,0.031311,0.877734,-0.816462,0.128119,2.19357,0.553956,0.997711,0.137598,1.33028,0.33257,0.2895,0.230249,0.0430704,0.614222,1.32889,0.658301,0.00138717,-1.1235,0.004041,-1.70276,0.418003,-0.0839177,0.219434,-0.0816412,-0.244924,-0.0746448,0.00673763,-0.0923887,-2.9579,-0.827191,-4.55757
,,,,,,,,,,,,,,,,0.0489821,0.972036,-1.16344,-3.9463,-0.335003,0.0441709,0.957227,3.34827,3.21617,0.411504,-0.0129852,0.999782,-1.63971,1.7738,0.076538,0.874426,-0.837544,0.132102,2.1853,0.658476,1.00428,0.148461,1.33904,0.33476,0.291816,0.231592,0.0429447,0.606838,1.33845,0.65582,0.000590517,-1.11927,0.00449964,-1.71397,0.428804,-0.0828008,0.218607,-0.0837508,-0.251252,-0.0742663,0.00601679,-0.000392021,-1.81251,-0.386323,-2.64825
,,,,,,,,,,,,,,,,0.0491233,0.961584,-1.15401,-3.9597,-0.343389,0.0390878,0.943953,3.37008,3.2338,0.426254,-0.0138332,1.00574,-1.65089,1.75057,0.219177,0.871034,-0.858496,0.136283,2.17682,0.658476,1.01083,0.141219,1.34777,0.336942,0.294152,0.231592,0.0427905,0.604152,1.34794,0.653276,-0.00017326,-1.11492,0.0050842,-1.72514,0.439538,-0.0729185,0.217759,-0.0858473,-0.257542,-0.0742532,0.00474284,-0.136839,-1.80729,-0.343704,-2.7832
,,,,,,,,,,,,,,,,0.0505442,0.909324,-1.14459,-3.97645,-0.351722,0.0341118,0.935103,3.3918,3.25057,0.438053,-0.0133595,1.01234,-1.66366,1.73008,0.257446,0.867559,-0.879315,0.141239,2.16813,0.512148,1.01735,0.101388,1.35646,0.339116,0.296669,0.230249,0.0424465,0.600125,1.35783,0.650669,-0.00136961,-1.11048,0.00500865,-1.73627,0.450204,-0.0675445,0.21689,-0.0879305,-0.263792,-0.0726097,0.000549974,-0.370902,-3.58604,-1.19066,-5.62083
